"idStudy0","PMID","title","author","ABSTRACT","yearPublication","journal","journalShort","objective","studyPlan","keywords","mainIntervention","mainEndpoint","fromCode","projectName","uploadDate"
,"27754415","Effect of Genetic Polymorphisms and Long-Term Tobacco Exposure on the Risk of Breast Cancer.","Verde Z","INTRODUCTION: Tobacco smoke contains many potentially harmful compounds that may act differently and at different stages in breast cancer development. The focus of this work was to assess the possible role of cigarette smoking (status, dose, duration or age at initiation) and polymorphisms in genes coding for enzymes involved in tobacco carcinogen metabolism (
METHODS: We designed a case control study with 297 patients, 217 histologically verified breast cancers (141 smokers and 76 non-smokers) and 80 healthy smokers in a cohort of Spanish women.
RESULTS: We found an association between smoking status and early age at diagnosis of breast cancer. Among smokers, invasive carcinoma subtype incidence increased with intensity and duration of smoking (all 
CONCLUSIONS: Our results support the main effect of CYP1A1 in estrogenic metabolism rather than in tobacco carcinogen activation in breast cancer patients and also confirmed the hypothesis that ","2016",,"Int J Mol Sci",,"other","Adult, FALSE, Aged, FALSE, Breast, FALSE, metabolism, Q000378, Breast Neoplasms, FALSE, diagnosis, Q000175, Case-Control Studies, FALSE, Cytochrome P-450 CYP1A1, FALSE, genetics, Q000235, Cytochrome P-450 CYP2A6, FALSE, genetics, Q000235, DNA-(Apurinic or Apyrimidinic Site) Lyase, FALSE, genetics, Q000235, DNA-Binding Proteins, FALSE, genetics, Q000235, Female, FALSE, Genetic Predisposition to Disease, FALSE, Humans, FALSE, Middle Aged, FALSE, Polymorphism, Genetic, TRUE, Smoking, FALSE, adverse effects, Q000009, X-ray Repair Cross Complementing Protein 1, FALSE, Xeroderma Pigmentosum Group D Protein, FALSE, genetics, Q000235",,,1,"projTutoBreastCan","2024-02-02"
,"27680017","Should low-income countries invest in breast cancer screening?","Gyawali B","With the increase in incidence and mortality of breast cancer in low-income countries (LICs), the question of whether LICs should promote breast cancer screening for early detection has gained tremendous importance. Because LICs have limited financial resources, the value of screening must be carefully considered before integrating screening programs into national healthcare system. Mammography-the most commonly used screening tool in developed countries-reduces breast cancer-specific mortality among women of age group 50-69, but the evidence is not so clear for younger women. Further, it does not reduce the overall mortality. Because the women in LICs tend to get breast cancer at younger age and are faced with various competing causes of mortality, LICs need to seriously evaluate whether mammographic screening presents a good value for the investment. Instead, we suggest a special module of clinical breast examination that could provide similar benefits at a very low cost. Nevertheless, we believe that LICs would obtain a much greater value for their investment if they promote primary prevention by tobacco cessation, healthier food and healthier lifestyle campaigns instead.","2016",,"Cancer Causes Control",,"other","Breast Neoplasms, FALSE, diagnosis, Q000175, Delivery of Health Care, FALSE, economics, Q000191, Developing Countries, FALSE, Early Detection of Cancer, FALSE, economics, Q000191, Female, FALSE, Humans, FALSE, Mammography, FALSE, economics, Q000191, Mass Screening, FALSE, economics, Q000191, Poverty, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27670773","Predictors of Smoking Cessation and Relapse in Cancer Patients and Effect on Psychological Variables: an 18-Month Observational Study.","Guimond AJ","BACKGROUND: Although cancer patients are generally strongly advised to quit smoking in order to improve treatment efficacy and survival, up to 68 % of patients who were smokers at the time of cancer diagnosis continue smoking. Psychological factors such as depression and anxiety are likely to be associated with smoking behavior following a cancer diagnosis, but the empirical evidence is scarce.
PURPOSE: This observational study aimed at estimating smoking cessation rates and assessing the effect of smoking cessation on psychological symptoms, as well as the predictive role of the same psychological variables on smoking cessation and smoking relapse following cancer surgery.
METHODS: As part of a larger prospective, epidemiological study, smokers (n = 175) with a first diagnosis of nonmetastatic cancer completed the Hospital Anxiety and Depression Scale, the Insomnia Severity Index, and the Fear of Cancer Recurrence Inventory. Quitters (n = 55) and pair-matched nonquitters (n = 55) were compared on each symptom at pre-quitting, post-quitting, and at a 4-month follow-up. Predictors of smoking cessation and smoking relapse, including psychological variables, were also investigated.
RESULTS: Fifty-five patients (31.4 %) stopped smoking at least on one occasion during the study. Of the 55 quitters, 27 (49.1 %) experienced a relapse. At pre-quitting, quitters had significantly higher levels of anxiety (p = .03) and fear of cancer recurrence (p = .01) than nonquitters, symptoms that significantly diminished at post-quitting and 4 months later in this subgroup of patients. Having breast cancer significantly predicted smoking cessation (relative risk [RR] = 3.08), while depressive symptoms were a significant predictor of smoking relapse (RR = 1.07).
CONCLUSIONS: This study highlights the importance of psychological symptoms in predicting tobacco cessation and relapse among individuals with cancer. Our findings suggest that breast cancer patients are more inclined to stop smoking than patients with other cancers, but future studies should attempt to delineate the effect on smoking cessation of gender and other demographics that characterize this subgroup. This study also suggests that a particular attention should be paid to the early management of depressive symptoms in order to prevent smoking relapse.","2017",,"Ann Behav Med"," PURPOSE : This observational study aimed at estimating smoking cessation rates and assessing the effect of smoking cessation on psychological symptoms , as well as the predictive role of the same psychological variables on smoking cessation and smoking relapse following cancer surgery ","observational study","Adult, FALSE, Anxiety, FALSE, psychology, Q000523, Depression, FALSE, psychology, Q000523, Female, FALSE, Humans, FALSE, Longitudinal Studies, FALSE, Male, FALSE, Middle Aged, FALSE, Neoplasms, FALSE, psychology, Q000523, Prospective Studies, FALSE, Recurrence, FALSE, Smoking Cessation, FALSE, psychology, Q000523, Treatment Outcome, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27669745","Ethnic inequalities in cancer incidence and mortality: census-linked cohort studies with 87 million years of person-time follow-up.","Teng AM","BACKGROUND: Cancer makes up a large and increasing proportion of excess mortality for indigenous, marginalised and socioeconomically deprived populations, and much of this inequality is preventable. This study aimed to determine which cancers give rise to changing ethnic inequalities over time.
METHODS: New Zealand census data from 1981, 1986, 1991, 1996, 2001, and 2006, were all probabilistically linked to three to five subsequent years of mortality (68 million person-years) and cancer registrations (87 million person years) and weighted for linkage bias. Age-standardised rate differences (SRDs) for Māori (indigenous) and Pacific peoples, each compared to European/Other, were decomposed by cancer type.
RESULTS: The absolute size and percentage of the cancer contribution to excess mortality increased from 1981-86 to 2006-11 in Māori males (SRD 72.5 to 102.0 per 100,000) and females (SRD 72.2 to 109.4), and Pacific females (SRD -9.8 to 42.2) each compared to European/Other. Specifically, excess mortality (SRDs) increased for breast cancer in Māori females (linear trend p < 0.01) and prostate (p < 0.01) and colorectal cancers (p < 0.01) in Māori males. The incidence gap (SRDs) increased for breast (Māori and Pacific females p < 0.01), endometrial (Pacific females p < 0.01) and liver cancers (Māori males p = 0.04), and for cervical cancer it decreased (Māori females p = 0.03). The colorectal cancer incidence gap which formerly favoured Māori, decreased for Māori males and females (p < 0.01). The greatest contributors to absolute inequalities (SRDs) in mortality in 2006-11 were lung cancer (Māori males 50 %, Māori females 44 %, Pacific males 81 %), breast cancer (Māori females 18 %, Pacific females 23 %) and stomach cancers (Māori males 9 %, Pacific males 16 %, Pacific females 20 %). The top contributors to the ethnic gap in cancer incidence were lung, breast, stomach, endometrial and liver cancer.
CONCLUSIONS: A transition is occurring in what diseases contribute to inequalities. The increasing excess incidence and mortality rates in several obesity- and health care access-related cancers provide a sentinel warning of the emerging drivers of ethnic inequalities. Action to further address inequalities in cancer burden needs to be multi-pronged with attention to enhanced control of tobacco, obesity, and carcinogenic infectious agents, and focus on addressing access to effective screening and quality health care.","2016",,"BMC Cancer"," This study aimed to determine which cancers give rise to changing ethnic inequalities over time ","other","NULL",,,1,"projTutoBreastCan","2024-02-02"
,"27632897","Estrogen receptor activation by tobacco smoke condensate in hormonal therapy-resistant breast cancer cells.","Niwa T","The relationship between tobacco smoke and breast cancer incidence has been studied for many years, but the effect of smoking on hormonal therapy has not been previously reported. We investigated the effect of smoking on hormonal therapy by performing in vitro experiments. We first prepared tobacco smoke condensate (TSC) and examined its effect on estrogen receptor (ER) activity. The ER activity was analyzed using MCF-7-E10 cells into which the estrogen-responsive element (ERE)-green fluorescent protein (GFP) reporter gene had been stably introduced (GFP assay) and performing an ERE-luciferase assay. TSC significantly activated ERs, and upregulated its endogenous target genes. This activation was inhibited by fulvestrant but more weakly by tamoxifen. These results suggest that the activation mechanism may be different from that for estrogen. Furthermore, using E10 estrogen depletion-resistant cells (EDR cells) established as a hormonal therapy-resistant model showing estrogen-independent ER activity, ER activation and induction of ER target genes were significantly higher following TSC treatment than by estradiol (E2). These responses were much higher than those of the parental E10 cells. In addition, the phosphorylation status of signaling factors (ERK1/2, Akt) and ER in the E10-EDR cells treated with TSC increased. The gene expression profile induced by estrogenic effects of TSC was characterized by microarray analysis. The findings suggested that TSC activates ER by both ligand-dependent and -independent mechanisms. Although TSC constituents will be metabolized in vivo, breast cancer tissues might be exposed for a long period along with hormonal therapy. Tobacco smoke may have a possibility to interfere with hormonal therapy for breast cancer, which may have important implications for the management of therapy.","2017",,"J Steroid Biochem Mol Biol"," We investigated the effect of smoking on hormonal therapy by performing in vitro experiments ","other","Antineoplastic Agents, Hormonal, FALSE, pharmacology, Q000494, Cell Proliferation, FALSE, Drug Resistance, Neoplasm, TRUE, Estradiol, FALSE, analogs & derivatives, Q000031, Estrogen Receptor alpha, FALSE, metabolism, Q000378, Estrogens, FALSE, pharmacology, Q000494, Fulvestrant, FALSE, Gene Expression Regulation, Neoplastic, FALSE, Genes, Reporter, FALSE, Green Fluorescent Proteins, FALSE, metabolism, Q000378, Hormones, FALSE, pharmacology, Q000494, Humans, FALSE, Ligands, FALSE, MCF-7 Cells, FALSE, Oligonucleotide Array Sequence Analysis, FALSE, Phosphorylation, FALSE, Signal Transduction, FALSE, drug effects, Q000187, Smoke, TRUE, Tamoxifen, FALSE, pharmacology, Q000494, Nicotiana, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27610196","Maps and atlases of cancer mortality: a review of a useful tool to trigger new questions.","d'Onofrio A","In this review we illustrate our view on the epidemiological relevance of geographically mapping cancer mortality. In the first part of this work, after delineating the history of cancer mapping with a view on interpretation of Cancer Mortality Atlases, we briefly illustrate the 'art' of cancer mapping. Later we summarise in a non-mathematical way basic methods of spatial statistics. In the second part of this paper, we employ the 'Atlas of Cancer Mortality in the European Union and the European Economic Area 1993-1997' in order to illustrate spatial aspects of cancer mortality in Europe. In particular, we focus on the cancer related to tobacco and alcohol epidemics and on breast cancer which is of particular interest in cancer mapping. Here we suggest and reiterate two key concepts. The first is that a cancer atlas is not only a visual tool, but it also contain appropriate spatial statistical analyses that quantify the qualitative visual impressions to the readers even though at times revealing fallacy. The second is that a cancer atlas is by no means a book where answers to questions can be found. On the contrary, it ought to be considered as a tool to trigger new questions.","2016",,"Ecancermedicalscience",," review","NULL",,,1,"projTutoBreastCan","2024-02-02"
,"27566468","Cancer patterns in Karachi (all districts), Pakistan: First results (2010-2015) from a Pathology based cancer registry of the largest government-run diagnostic and reference center of Karachi.","Qureshi MA","National level population-based cancer data have never been published from Pakistan in seven decades since independence (1947). Therefore, generation of high-quality regional data becomes highly relevant. Cancer data for the period of 2010-2015 representing the population from all districts of Karachi (14.6 million) are presented herein. After institutional approval (Ref no. IRB-459/DUHS/-14), a Pathology based cancer registry was established at the largest government-run diagnostic and reference center of Karachi. During 2010-2015, a total of 13,508 cancers (including 686 non-melanoma-skin-cancers (NMSC)) were diagnosed. Of these, 5665 (41.9%) were in males while 7843 (58.1%) were in females. Incidence rates for all cancers (excluding NMSC) were 66.7 per 100,000 (crude) and 105.1 per 100,000 (ASR) for males and 112.0 per 100,000 (crude) and 175.8 per 100,000 (ASR) for females. In males, cancer of lip and oral cavity was the most frequently diagnosed cancer (30.8%, ASR 33.1), followed by NMSC (7.7%, ASR 9.5) and colorectum (7%, ASR 7.3). In females, breast cancer was the most frequently recorded malignancy (49.5%, ASR 87.9), followed by lip and oral cavity (11.2%, ASR 22.0) and oesophagus (5.6%, ASR 10.7). We report that Karachi has the highest incidence of cancers of breast, lip and oral cavity, oesophagus and larynx in females and cancer of lip and oral cavity and larynx (2nd only to Turkey) in males compared to any of the Asian populations. Notably, incidence of tobacco associated cancers is very high in Karachi, demanding urgent attention by relevant authorities to address the un-controlled and drastically high consumption of various forms of tobacco in the city.","2016",,"Cancer Epidemiol",,"other","Adolescent, FALSE, Adult, FALSE, Aged, FALSE, Child, FALSE, Child, Preschool, FALSE, Databases, Factual, FALSE, Female, FALSE, Government Agencies, FALSE, organization & administration, Q000458, Humans, FALSE, Incidence, FALSE, Infant, FALSE, Infant, Newborn, FALSE, Male, FALSE, Middle Aged, FALSE, Neoplasms, FALSE, diagnosis, Q000175, Pakistan, FALSE, epidemiology, Q000453, Referral and Consultation, TRUE, Registries, FALSE, statistics & numerical data, Q000706, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27541291","Environmental tobacco smoke exposure and risk of breast cancer in nonsmoking women. An updated review and meta-analysis.","Lee PN","CONTEXT: In 2006, we reviewed the evidence on environmental tobacco smoke (ETS) and breast cancer in nonsmoking women. Since then various studies and reviews have been published but opinion remains divided.
OBJECTIVE: To provide an updated review.
METHODS: We extracted study details, derived relative risk (RR) estimates with confidence intervals (CIs) for various ETS exposure indices, and conducted meta-analyses.
RESULTS: The update increased the number of studies from 22 to 47. Using an index for each study most closely equivalent to ""spouse ever smoked"", a weak but significant association was seen (random-effects RR = 1.15, 95% CI = 1.07-1.23). However, the estimates were heterogeneous: higher for Asian studies than for North American or European studies, higher for studies adjusting for fewer potential confounding variables, and close to 1.0 for prospective studies, regardless of whether or not they asked detailed questions on ETS exposure. The RR for eight prospective studies asking detailed questions was 1.003, 95% CI = 0.96-1.05. Risk was increased in premenopausal women (RR = 1.36, 95% CI = 1.15-1.60), but not postmenopausal women. Dose-response findings were similarly heterogeneous. No significant increase was seen for childhood or workplace exposure, but an increase was seen for total exposure (RR = 1.22, 95% CI = 1.09-1.37).
CONCLUSIONS: Increases mainly derived from case-control studies are prone to recall bias. Study weaknesses and possible publication bias limit interpretation. Considering also the weak association of smoking with breast cancer, and the much lower exposures from ETS than from smoking, our analyses do not clearly demonstrate that ETS exposure increases risk of breast cancer in nonsmokers. More research is needed.","2016",,"Inhal Toxicol"," OBJECTIVE : To provide an updated review ","meta analysis","Breast Neoplasms, FALSE, epidemiology, Q000453, Female, FALSE, Humans, FALSE, Postmenopause, FALSE, Premenopause, FALSE, Publication Bias, FALSE, Risk Assessment, FALSE, Tobacco Smoke Pollution, FALSE, adverse effects, Q000009",,,1,"projTutoBreastCan","2024-02-02"
,"27494954","Cancer Risk Factor Knowledge Among Young Adults.","Merten JW","Cancer is the second leading cause of death in the USA. Incidence and mortality rates for cancer have risen steadily and cost the healthcare system over $264 billion annually. Cancer risk can be reduced by restricting alcohol consumption, avoiding tobacco, eating a balanced diet, limiting sun exposure, exercising, and seeking routine cancer screenings. The purpose of this study is to examine cancer risk factor knowledge among college students. Researchers surveyed undergraduate and graduate students (n = 758) at a mid-sized public university in the Southeast about their knowledge regarding cancer risk factors including smoking, alcohol consumption, diet, obesity, hypertension, and human papillomavirus (HPV). Participants were mostly able to identify the association between cancers and health risk behaviors that have received widespread media coverage, are somewhat intuitive, or are salient to their life stage such as drinking, tanning, and smoking. Nearly all participants correctly reported exposure to ultraviolet (UV) rays, and smoking increased risk of developing skin and lung cancer, respectively. Most students correctly identified an increased risk of liver cancer associated with alcohol use but missed head/neck and breast cancer. However, knowledge of less publicized relationships was insufficient. The findings offer encouragement to public health professionals that campaigns have increased awareness of cancer risk. However, there were many relationships that revealed a lack of knowledge, and future campaigns can target lesser-known cancer risk relationships to reduce the personal tragedy and societal burden of cancer.","2017",,"J Cancer Educ"," The purpose of this study is to examine cancer risk factor knowledge among college students ","other","Adolescent, FALSE, Alcohol Drinking, FALSE, adverse effects, Q000009, Awareness, TRUE, Female, FALSE, Health Knowledge, Attitudes, Practice, TRUE, Humans, FALSE, Male, FALSE, Neoplasms, FALSE, prevention & control, Q000517, Obesity, FALSE, Papillomavirus Infections, FALSE, complications, Q000150, Risk Factors, FALSE, Smoking, FALSE, adverse effects, Q000009, Southeastern United States, FALSE, Surveys and Questionnaires, FALSE, Ultraviolet Rays, FALSE, adverse effects, Q000009, Universities, FALSE, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27490260","Proceedings of the 8th Annual Conference on the Science of Dissemination and Implementation : Washington, DC, USA. 14-15 December 2015.","Chambers D","A1 Introduction to the 8","2016",,"Implement Sci",,"other","NULL",,,1,"projTutoBreastCan","2024-02-02"
,"27484217","The incidence and mortality of major cancers in China, 2012.","Chen W","BACKGROUND: The National Central Cancer Registry (NCCR) collected population-based cancer registration data in 2012 from local registries and estimated the cancer incidence and mortality in China.
METHODS: In the middle of 2015, 261 cancer registries submitted reports on new cancer cases and deaths occurred in 2012. Qualified data from 193 registries were used for analysis after evaluation. Crude rates, number of cases, and age-standardized rates stratified by area (urban/rural), sex, age group, and cancer type were calculated according to the national population in 2012.
RESULTS: The covered population were 198,060,406 from 193 qualified cancer registries (74 urban and 119 rural registries). The major indicators of quality control, percentage of cases morphologically verified (MV%), death certificate-only cases (DCO%), and the mortality to incidence (M/I) ratio, were 69.13%, 2.38%, and 0.62, respectively. It was estimated that there were 3,586,200 new cancer cases and 2,186,600 cancer deaths in 2012 in China with an incidence of 264.85/100,000 [age-standardized rate of incidence by the Chinese standard population (ASRIC) of 191.89/100,000] and a mortality of 161.49/100,000 [age-standardized rate of mortality by the Chinese standard population (ASRMC) of 112.34/100,000]. The ten most common cancer sites were the lung, stomach, liver, colorectum, esophagus, female breast, thyroid, cervix, brain, and pancreas, accounting for approximately 77.4% of all new cancer cases. The ten leading causes of cancer death were lung cancer, liver cancer, gastric cancer, esophageal cancer, colorectal cancer, pancreatic cancer, female breast cancer, brain tumor, leukemia, and lymphoma, accounting for 84.5% of all cancer deaths.
CONCLUSIONS: Continuous cancer registry data provides basic information in cancer control programs. The cancer burden in China is gradually increasing, both in urban and rural areas, in males and females. Efficient cancer prevention and control, such as health education, tobacco control, and cancer screening, should be paid attention by the health sector and the whole society of China.","2016",,"Chin J Cancer",,"other","Adolescent, FALSE, Adult, FALSE, Age Factors, FALSE, Aged, FALSE, Aged, 80 and over, FALSE, Child, FALSE, Child, Preschool, FALSE, China, FALSE, epidemiology, Q000453, Female, FALSE, Humans, FALSE, Incidence, FALSE, Infant, FALSE, Infant, Newborn, FALSE, Male, FALSE, Middle Aged, FALSE, Mortality, FALSE, trends, Q000639, Neoplasms, FALSE, mortality, Q000401, Registries, FALSE, statistics & numerical data, Q000706, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27478644","Epidemiology of Cancers in Kashmir, India: An Analysis of Hospital Data.","Qurieshi MA","Cancer is a leading cause of mortality and morbidity in the world. The aim of the present study was to measure the pattern of different cancers in Kashmir, India, a cancer belt with peculiar cancer profile. A hospital based cancer registry was started by the Department of Community Medicine, Government Medical College, Srinagar, in January 2006, wherein information was collected from cancer patients who were diagnosed and treated in the hospital. Data has been analysed for a period extending from January 2006 to December 2012. Descriptive analysis has been done by using statistical software. A total of 1598 cancer patients were admitted during this period. Overall male to female ratio was 1.33 : 1. Stomach cancer was the most commonly reported cancer (25.2%), followed by colorectal cancer (16.4%) and lung cancer (13.2%) among males. For females, colorectal cancer (16.8%), breast cancer (16.1%), and stomach cancer (10.4%) were the most frequently reported cancers in order of frequency. Tobacco related cancers contributed to more than three-fourths of cancers among men and more than half of cancers for women. There is an urgent need to set up a population based cancer registration system to understand the profile of cancers specific to this geographic region.","2016",,"Adv Prev Med"," The aim of the present study was to measure the pattern of different cancers in Kashmir , India , a cancer belt with peculiar cancer profile ","other","NULL",,,1,"projTutoBreastCan","2024-02-02"
,"27475696","Estrogen and Progesterone hormone receptor expression in oral cavity cancer.","Grimm M","BACKGROUND: Recent studies have shown an increase in the incidence of oral squamous cell carcinoma (OSCC) in younger patients. The hypothesis that tumors could be hormonally induced during pregnancy or in young female patients without the well-known risk factors alcohol or tobacco abuse seems to be plausible.
MATERIAL AND METHODS: Estrogen Receptor alpha (ERα) and Progesterone Receptor (PR) expression were analyzed in normal oral mucosa (n=5), oral precursor lesions (simple hyperplasia, n=11; squamous intraepithelial neoplasia, SIN I-III, n=35), and OSCC specimen. OSCCs were stratified in a young female (n=7) study cohort and older patients (n=46). In the young female study cohort three patients (n=3/7) developed OSCC during or shortly after pregnancy. Breast cancer tissues were used as positive control for ERα and PR expression.
RESULTS: ERα expression was found in four oral precursor lesions (squamous intraepithelial neoplasia, SIN I-III, n=4/35, 11%) and in five OSCC specimen (n=5/46, 11%). The five ERα positive OSCC samples were older male patients. All patients within the young female study cohort were negatively stained for both ERα and PR.
CONCLUSIONS: ER expression could be regarded as a seldom risk factor for OSCC. PR expression seems to be not relevant for the development of OSCC.","2016",,"Med Oral Patol Oral Cir Bucal",,"other","Adult, FALSE, Carcinoma, Squamous Cell, FALSE, metabolism, Q000378, Estrogens, FALSE, Female, FALSE, Humans, FALSE, Male, FALSE, Middle Aged, FALSE, Mouth Mucosa, FALSE, Mouth Neoplasms, FALSE, metabolism, Q000378, Pregnancy, FALSE, Progesterone, FALSE, Receptors, Estrogen, FALSE, metabolism, Q000378, Receptors, Progesterone, FALSE, metabolism, Q000378, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
,"27465159","Race and Breast Cancer Reconstruction: Is There a Health Care Disparity?","Sharma K","BACKGROUND: Racial disparity continues to be a well-documented problem afflicting contemporary health care. Because the breast is a symbol of femininity, breast reconstruction is critical to mitigating the psychosocial stigma of a breast cancer diagnosis. Whether different races have equitable access to breast reconstruction remains unknown.
METHODS: Two thousand five hundred thirty-three women underwent first-time autologous versus implant-based reconstruction following mastectomy. Information regarding age, smoking, diabetes, obesity, provider, race, pathologic stage, health insurance type, charge to insurance, and socioeconomic status was recorded. Established statistics compared group medians and proportions. A backward-stepwise multivariate logistic regression model identified independent predictors of breast reconstruction type.
RESULTS: Compared with whites, African Americans were more likely to be underinsured (p < 0.01), face a lesser charge for reconstruction (p < 0.01), smoke (p < 0.01), have diabetes (p < 0.01), suffer from obesity (p < 0.01), live in a zip code with a lower median household income (p < 0.01), and undergo autologous-based reconstruction (p = 0.01). On multivariate analysis, only African American race (OR, 2.23; p < 0.01), charge to insurance (OR, 1.00; p < 0.01), and provider (OR, 0.96; p < 0.01) independently predicted type of breast reconstruction, whereas age (OR, 1.02; p = 0.06) and diabetes (OR, 0.48; p = 0.08) did not.
CONCLUSIONS: African American race remains the most clinically significant predictor of autologous breast reconstruction, even after controlling for age, obesity, pathologic stage, health insurance type, charge to patient, socioeconomic status, smoking, and diabetes. Future research may address whether this disparity stems from patient preferences or more profound sociocultural and economic forces, including discrimination.
CLINICAL QUESTION/LEVEL OF EVIDENCE: Risk, III.","2016",,"Plast Reconstr Surg",,"other","Adult, FALSE, Breast Neoplasms, FALSE, ethnology, Q000208, Female, FALSE, Follow-Up Studies, FALSE, Healthcare Disparities, FALSE, statistics & numerical data, Q000706, Humans, FALSE, Mammaplasty, TRUE, Mastectomy, FALSE, Middle Aged, FALSE, Prevalence, FALSE, Racial Groups, TRUE, Retrospective Studies, FALSE, United States, FALSE, epidemiology, Q000453",,,1,"projTutoBreastCan","2024-02-02"
,"27411340","SURVIVIN as a marker for quiescent-breast cancer stem cells-An intermediate, adherent, pre-requisite phase of breast cancer metastasis.","Siddharth S","Cancer stem cells drive the metastatic cascade by undergoing epithelial to mesenchymal transition (EMT) and again mesenchymal to epithelial transition (MET). Using multiple breast cancer cell lines including cigarette smoke induced breast cancer cells and tumor derived primary cells from patient sample; we developed a breast cancer metastasis model and reported the existence of an adherent, distinct pre-metastatic phase, quiescent-breast cancer stem cells (Q-BCSCs) prior to attaining an EMT. SURVIVIN was found to be expressed in Q-BCSCs. Time dependant biphasic expression of SURVIVIN in Q-BCSCs reveals that Q-BCSCs is a pre-metastatic phase distinct from both epithelial and mesenchymal counterparts. SURVIVIN favours metastasis and up-regulates WNT/β-CATENIN pathway in a PI3 K/AKT-dependant manner for self-renewal. Knockdown of SURVIVIN in Q-BCSCs lost the metastatic property of cells by inhibiting invasion, EMT-MET, PI3 K/AKT/WNT cascade, and induced apoptosis. Thus, our data suggest the existence of a novel pre-metastatic phase (Q-BCSCs) before EMT and SURVIVIN acts as a marker for Quiescent-BCSCs.","2016",,"Clin Exp Metastasis",,"other","Apoptosis, FALSE, genetics, Q000235, Biomarkers, Tumor, FALSE, biosynthesis, Q000096, Breast Neoplasms, FALSE, genetics, Q000235, Cell Line, Tumor, FALSE, Epithelial-Mesenchymal Transition, FALSE, genetics, Q000235, Female, FALSE, Gene Expression Regulation, Neoplastic, FALSE, Gene Knockdown Techniques, FALSE, Humans, FALSE, Inhibitor of Apoptosis Proteins, FALSE, biosynthesis, Q000096, Neoplasm Metastasis, FALSE, genetics, Q000235, Neoplastic Stem Cells, FALSE, Survivin, FALSE, Wnt Signaling Pathway, FALSE, genetics, Q000235",,,1,"projTutoBreastCan","2024-02-02"
,"27348110","Dietary patterns and the risk of female breast cancer among participants of the Canadian National Enhanced Cancer Surveillance System.","Van Ryswyk K","OBJECTIVES: The role of diet in the etiology of breast cancer is not well understood despite extensive research. In the majority of this work, a single nutrient-based approach has been used which does not take into account combinations of food that are consumed. An alternative to the single nutrient approach is to identify patterns in the dietary intake information and relate these patterns to disease incidence. This investigation characterized dietary patterns among participants of a Canadian case-control study and related these dietary patterns to the incidence of breast cancer.
METHODS: Dietary and other risk factor data from cases and controls of the Canadian National Enhanced Cancer Surveillance System were collected using self-administered questionnaires. Principal component factor analysis was used to classify individuals based on their dietary patterns. The relationship between these dietary patterns and breast cancer was evaluated using logistic regression. The derived odds ratios and their 95% confidence limits were adjusted for several factors, such as smoking, alcohol intake, environmental tobacco smoke exposure and obesity.
RESULTS: In the 2,009 cases and 2,086 controls, three dietary patterns were identified: western, healthy and vitamin. The highest quartile of the ""healthy"" dietary pattern was related to a 22% decrease in breast cancer risk (95% CI: 0.61-1.00), relative to the lowest quartile. The fourth quartile of the ""vitamin"" dietary pattern was associated with a 14% decrease in breast cancer risk (95% CI: 0.70-1.04) relative to the first. No statistically significant associations between the ""western"" dietary pattern and breast cancer were found. These associations were neither confounded nor modified by menopausal status.
CONCLUSION: Our analyses reveal that individual dietary items tend to cluster together in such a way that there are three distinct dietary patterns in this sample of Canadian women. Some of these patterns, in turn, were associated with the risk of breast cancer.","2016",,"Can J Public Health"," OBJECTIVES : The role of diet in the etiology of breast cancer is not well understood despite extensive research ","other","Adult, FALSE, Aged, FALSE, Breast Neoplasms, FALSE, epidemiology, Q000453, Canada, FALSE, epidemiology, Q000453, Case-Control Studies, FALSE, Diet, TRUE, adverse effects, Q000009, Factor Analysis, Statistical, FALSE, Female, FALSE, Humans, FALSE, Incidence, FALSE, Middle Aged, FALSE, Population Surveillance, TRUE, Risk Factors, FALSE, Surveys and Questionnaires, FALSE, Young Adult, FALSE",,,1,"projTutoBreastCan","2024-02-02"
