"idStudy0","PMID","title","author","ABSTRACT","yearPublication","journal","journalShort","objective","studyPlan","keywords","mainIntervention","mainEndpoint","fromCode","projectName","uploadDate"
,"27107559","[Breast implant-associated anaplastic large cell lymphoma. Case report of an undiagnosed form, management and reconstruction (ALCL)].","Alhamad S","Breast implant-associated anaplastic large cell lymphoma (ALCL) is an extremely rare disease. Is a new nosologic entity with a multifactorial origin and a wide occurrence delay after breast implantation. This article reports the case of a 60 years old patient with a progressive swelling of the right breast after aesthetic breast implants. Diagnostic was delayed because first surgeon was not familiar with the disease. Patient was then referred to us for management. We performed an implant removal and a complete capsulectomy. Pathologic report confirms the diagnostic. After one year and normal ultrasound evaluation, we reconstructed the breast with lipomodeling and mastopexy. Contralateral implant was also removed at time of reconstruction. Vast majority of breast implant-associated ALCL occurs at a time lapse of 11 to 15 years after implant augmentation, with a mean age of 63 years. Among the worldwide 173 cases reported in March 2015, smooth implants seem not to be at risk but 80% of cases were associated with macrotexturized implants. Clinical presentation and diagnostic tools are more and more published but there is to date no recommendation concerning reconstruction delay after implant removal for this pathology. We advise the realization of a breast ultrasound every three months during the first year and wait for a one-year period before reconstruction. In case of aesthetic surgery, mastopexia can be done to allow for glandular shaping. Lipomodeling is an excellent technique to correct the lack of volume due to implant removal. In case of reconstructive setting, implant can be replaced by flap procedure with lipomodeling if needed or lipomodeling alone if recipient site is favorable and patient has enough fat tissue. Contralateral implant should be removed during reconstruction time.","2016",,"Ann Chir Plast Esthet",,"other","Adipose Tissue, FALSE, transplantation, Q000637, Breast Implants, FALSE, adverse effects, Q000009, Breast Neoplasms, FALSE, diagnosis, Q000175, Delayed Diagnosis, FALSE, Device Removal, FALSE, Diagnostic Errors, FALSE, Female, FALSE, Humans, FALSE, Lymphoma, Large-Cell, Anaplastic, FALSE, diagnosis, Q000175, Mammaplasty, FALSE, Middle Aged, FALSE, Rare Diseases, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"27080498","Rituximab and dose-dense chemotherapy for adults with Burkitt's lymphoma: a randomised, controlled, open-label, phase 3 trial.","Ribrag V","BACKGROUND: Short intensive chemotherapy is the standard of care for adult patients with Burkitt's leukaemia or lymphoma. Findings from single-arm studies suggest that addition of rituximab to these regimens could improve patient outcomes. Our objective was to test this possibility in a randomised trial.
METHODS: In this randomised, controlled, open-label, phase 3 trial, we recruited patients older than 18 years with untreated HIV-negative Burkitt's lymphoma (including Burkitt's leukaemia) from 45 haematological centres in France. Exclusion criteria were contraindications to any drug included in the chemotherapy regimens, any serious comorbidity, poor renal (creatinine concentration >150 μmol/L) or hepatic (cirrhosis or previous hepatitis B or C) function, pregnancy, and any history of cancer except for non-melanoma skin tumours or stage 0 (in situ) cervical carcinoma. Patients were stratified into two groups based on disease extension (absence [group B] or presence [group C] of bone marrow or central nervous system involvement). Patients were further stratified in group C according to age (<40 years, 40-60 years, and >60 years) and central nervous system involvement. Participants were randomly assigned in each group to either intravenous rituximab injections and chemotherapy (lymphome malin B [LMB]) or chemotherapy alone by the Groupe d'Etude des Lymphomes de l'Adulte datacentre. Randomisation was stratified by treatment group and centre using computer-assisted permuted-block randomisation (block size of four; allocation ratio 1:1). We gave rituximab (375 mg/m(2)) on day 1 and day 6 during the first two courses of chemotherapy (total of four infusions). The primary endpoint is 3 year event-free survival (EFS). We analysed all patients who had data available according to their originally assigned group. This trial is registered with ClinicalTrials.gov, number NCT00180882.
RESULTS: Between Oct 14, 2004, and Sept 7, 2010, we randomly allocated 260 patients to rituximab or no rituximab (group B 124 patients [64 no rituximab; 60 rituximab]; group C 136 patients [66 no rituximab; 70 rituximab]). With a median follow-up of 38 months (IQR 24-59), patients in the rituximab group achieved better 3 year EFS (75% [95% CI 66-82]) than did those in the no rituximab group (62% [53-70]; log-rank p stratified by treatment group=0·024). The hazard ratio estimated with a Cox model stratified by treatment group, assuming proportionality, was 0·59 for EFS (95% CI 0·38-0·94; p=0·025). Adverse events did not differ between the two treatment groups. The most common adverse events were infectious (grade 3-4 in 137 [17%] treatment cycles in the rituximab group vs 115 [15%] in the no rituximab group) and haematological (mean duration of grade 4 neutropenia of 3·31 days per cycle [95% CI 3·01-3·61] vs 3·38 days per cycle [3·05-3·70]) events.
INTERPRETATION: Addition of rituximab to a short intensive chemotherapy programme improves EFS in adults with Burkitt's leukaemia or lymphoma.
FUNDING: Gustave Roussy Cancer Campus, Roche, Chugai, Sanofi.","2016",,"Lancet"," Our objective was to test this possibility in a randomised trial ","clinical trial","Adult, FALSE, Aged, FALSE, Antineoplastic Combined Chemotherapy Protocols, FALSE, administration & dosage, Q000008, Biomarkers, Tumor, FALSE, analysis, Q000032, Bone Marrow Neoplasms, FALSE, drug therapy, Q000188, Burkitt Lymphoma, FALSE, chemistry, Q000737, Central Nervous System Neoplasms, FALSE, drug therapy, Q000188, Cyclophosphamide, FALSE, administration & dosage, Q000008, Cytarabine, FALSE, administration & dosage, Q000008, Doxorubicin, FALSE, administration & dosage, Q000008, Drug Administration Schedule, FALSE, Female, FALSE, France, FALSE, Humans, FALSE, Hydrocortisone, FALSE, administration & dosage, Q000008, Injections, Intravenous, FALSE, Male, FALSE, Methotrexate, FALSE, administration & dosage, Q000008, Methylprednisolone, FALSE, administration & dosage, Q000008, Middle Aged, FALSE, Neoplasm Staging, FALSE, Odds Ratio, FALSE, Patient Selection, FALSE, Prednisone, FALSE, administration & dosage, Q000008, Proportional Hazards Models, FALSE, Rituximab, FALSE, administration & dosage, Q000008, Treatment Outcome, FALSE, Vincristine, FALSE, administration & dosage, Q000008"," any history of cancer"," improve patient outcomes.",1,"projTutoLymphome","2024-02-06"
,"30512707","[Primary central nervous system lymphoma].","Royer-Perron L","Primary central nervous system lymphoma is a rare cancer, with immunosuppression as sole known risk factor. However, it affects today mostly old immunocompetent patients. It usually presents with brain involvement, but ocular or meningeal involvement must be ruled out. Corticosteroids should be withheld if possible until the completion of brain biopsy, to obtain a histological diagnosis. PCNSL is highly chemosensitive and potentially curable. Remission can be achieved in the majority of cases using a high dose intravenous methotrexate-based polychemotherapy. Recent data suggests a benefit of adding rituximab. Relapses are frequent, but because of toxicity, consolidation treatment with either radiotherapy or high dose chemotherapy with autologous stem cell transplant is an option only in younger patients. Patients with primary central nervous system lymphoma must be treated by a specialized multidisciplinary team. In France, a network of expert centers covering the territory was created with the National Cancer Institute.","2016",,"Rev Prat",,"other","Antineoplastic Combined Chemotherapy Protocols, TRUE, therapeutic use, Q000627, Central Nervous System Neoplasms, TRUE, diagnosis, Q000175, Combined Modality Therapy, FALSE, France, FALSE, Humans, FALSE, Lymphoma, TRUE, diagnosis, Q000175, Methotrexate, FALSE, administration & dosage, Q000008, Neoplasm Recurrence, Local, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"26992750","Comparison of passive-beam proton therapy, helical tomotherapy and 3D conformal radiation therapy in Hodgkin's lymphoma female patients receiving involved-field or involved site radiation therapy.","Horn S","PURPOSE: Second cancers and cardiovascular toxicities are long term radiation toxicity in locally advanced Hodgkin's lymphomas. In this study, we evaluate the potential reduction of dose to normal tissue with helical tomotherapy and proton therapy for Hodgkin's lymphoma involved-field or involved-site irradiation compared to standard 3D conformal radiation therapy.
PATIENTS AND METHODS: Fourteen female patients with supradiaphragmatic Hodgkin's lymphoma were treated at our institution with 3D conformal radiation therapy or helical tomotherapy to a dose of 30Gy in 15 fractions. A planning comparison was achieved including proton therapy with anterior/posterior passive scattered beams weighted 20Gy/10Gy.
RESULTS: Mean doses to breasts, lung tissue and heart with proton therapy were significantly lower compared to helical tomotherapy and to 3D conformal radiation therapy. Helical tomotherapy assured the best protection of lungs from doses above 15Gy with the V20Gy equal to 16.4%, compared to 19.7% for proton therapy (P=0.01) or 22.4% with 3D conformal radiation therapy (P<0.01). Volumes of lung receiving doses below 15Gy were significantly larger for helical tomotherapy than for proton therapy or 3D conformal radiation therapy, with respective lung doses V10Gy=37.2%, 24.6% and 27.4%. Also, in the domain of low doses, the volumes of breast that received more than 10Gy or more than 4Gy with helical tomotherapy were double the corresponding volumes for proton therapy, with V4Gy representing more than a third of one breast volume with helical tomotherapy.
CONCLUSIONS: Helical tomotherapy achieved a better protection to the lungs for doses above 15Gy than passive proton therapy or 3D conformal radiation therapy. However, dose distributions could generally be improved by using protons even with our current passive-beam technology, especially allowing less low dose spreading and better breast tissue sparing, which is an important factor to consider when treating Hodgkin's lymphomas in female patients. Prospective clinical study is needed to evaluate the tolerance and confirm these findings.","2016",,"Cancer Radiother"," PURPOSE : Second cancers and cardiovascular toxicities are long term radiation toxicity in locally advanced Hodgkin's lymphomas ","comparative study","Adult, FALSE, Breast, FALSE, radiation effects, Q000528, Female, FALSE, Heart, FALSE, radiation effects, Q000528, Hodgkin Disease, FALSE, radiotherapy, Q000532, Humans, FALSE, Lung, FALSE, radiation effects, Q000528, Mediastinal Neoplasms, FALSE, radiotherapy, Q000532, Organ Sparing Treatments, FALSE, Organs at Risk, TRUE, Proton Therapy, TRUE, Radiotherapy Planning, Computer-Assisted, FALSE, Radiotherapy, Conformal, TRUE, Radiotherapy, Intensity-Modulated, TRUE, Young Adult, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"26655425","Bendamustine plus rituximab versus fludarabine plus rituximab for patients with relapsed indolent and mantle-cell lymphomas: a multicentre, randomised, open-label, non-inferiority phase 3 trial.","Rummel M","BACKGROUND: Fludarabine-based chemoimmunotherapy with rituximab is frequently used in patients with indolent and mantle-cell lymphomas who relapse after alkylating chemotherapy. We aimed to compare the efficacy and safety of rituximab with bendamustine or fludarabine in patients with relapsed, indolent, non-Hodgkin lymphoma and mantle-cell lymphoma.
METHODS: For this randomised, non-inferiority, open-label, phase 3 trial, we recruited patients from 55 centres in Germany, who were subsequently randomised centrally according to prespecified randomisation lists with permuted blocks of randomly variable block size to rituximab (375 mg/m(2), day 1) plus either bendamustine (90 mg/m(2), days 1 and 2) or fludarabine (25 mg/m(2), days 1-3) every 28 days for a maximum of six 28-day cycles. Patients were aged 18 years or older with a WHO performance status of 0-2 and had relapsed or refractory indolent or mantle-cell lymphoma; patients refractory to regimens that included rituximab, bendamustine, or purine analogue drugs were excluded. Patients were stratified by histological subtypes of lymphoma and by their latest previous therapies. Treatment allocation was not masked. The primary endpoint was progression-free survival and the final analysis was completed per protocol. Non-inferiority of bendamustine plus rituximab versus fludarabine plus rituximab was defined as a difference of less than 15% in 1-year progression-free survival. The protocol was amended in July, 2006, after approval of rituximab maintenance (375 mg/m(2) every 3 months for up to 2 years), which was then given to patients achieving a response to either trial treatment. This study is registered with ClinicalTrials.gov, number NCT01456351 (closed to enrolment, follow-up is ongoing).
FINDINGS: Between Oct 8, 2003, and Aug 5, 2010, we randomly assigned 230 patients to treatment groups (116 bendamustine plus rituximab, 114 fludarabine plus rituximab). 11 patients were excluded for protocol violations and were not followed up further (two in the bendamustine plus rituximab group and nine in the fludarabine plus rituximab group). Thus, 219 patients were included in the per-protocol analysis (114 bendamustine plus rituximab, 105 fludarabine plus rituximab). 1-year progression-free survival with bendamustine plus rituximab was 0·76 (95% CI 0·68-0·84) and 0·48 (0·39-0·58) with fludarabine plus rituximab (non-inferiority p<0·0001). At a median follow-up of 96 months (IQR 73·2-112·9), median progression-free survival with bendamustine plus rituximab was 34·2 months (95% CI 23·5-52·7) and 11·7 months (8·0-16·1) with fludarabine plus rituximab (hazard ratio [HR] 0·54 [95% CI 0·38-0·72], log-rank test p<0·0001). Safety outcomes were similar in both groups, with 46 serious adverse events recorded (23 in the bendamustine plus rituximab group and 23 in the fludarabine plus rituximab group), most commonly myelosuppression and infections.
INTERPRETATION: In combination with rituximab, bendamustine was more effective than fludarabine, suggesting that bendamustine plus rituximab may be the preferred treatment option for patients with relapsed indolent and mantle-cell lymphomas.
FUNDING: Roche Pharma AG, Ribosepharm GmbH, Mundipharma GmbH, Studiengruppe indolente Lymphome (StiL).","2016",,"Lancet Oncol"," We aimed to compare the efficacy and safety of rituximab with bendamustine or fludarabine in patients with relapsed , indolent , non-Hodgkin lymphoma and mantle-cell lymphoma ","clinical trial","Aged, FALSE, Antineoplastic Combined Chemotherapy Protocols, FALSE, adverse effects, Q000009, Bendamustine Hydrochloride, FALSE, administration & dosage, Q000008, Disease-Free Survival, FALSE, Female, FALSE, Humans, FALSE, Infections, FALSE, chemically induced, Q000139, Lymphoma, Mantle-Cell, FALSE, drug therapy, Q000188, Male, FALSE, Middle Aged, FALSE, Recurrence, FALSE, Retreatment, FALSE, Rituximab, FALSE, administration & dosage, Q000008, Survival Rate, FALSE, Treatment Outcome, FALSE, Vidarabine, FALSE, administration & dosage, Q000008"," safety of rituximab"," progression-free survival",1,"projTutoLymphome","2024-02-06"
,"26604081","[Rationale for a diagnostic approach in non-Graves' orbital inflammation--Report of 61 patients].","Gavard-Perret A","INTRODUCTION: Orbital inflammatory syndromes include a wide variety of inflammatory intraorbital processes which are very different in terms of clinical presentation and prognosis. We currently prefer to differentiate so-called ""specific"" inflammations, for which an etiology is able to be identified, from idiopathic orbital inflammatory syndromes (IOIS), for which the etiology remains unknown and the histology is nonspecific.
PURPOSE: To propose an efficient diagnostic approach for clinicians managing patients with non-Graves' orbital inflammations.
MATERIALS AND METHODS: This is a retrospective and prospective study concerning 61 patients managed by the medical team for non-Graves' orbital inflammations between May, 1999 and May, 2013 in the ophthalmology departments of Nice and Limoges university hospitals in France. Seventeen specific inflammations, 19 orbital lymphomas and 25 idiopathic orbital inflammatory syndromes were included. Patients were divided into two groups. Thirty-six patients (group 1) underwent primary biopsy, while for the other 25 (group 2), therapy was begun empirically without biopsy. We could therefore compare both approaches in terms of diagnostic efficiency and time until identification of a specific etiology.
RESULTS: Our statistical results show that an approach without primary biopsy leads to a number of specific diagnoses statistically much lower than that obtained by the approach with primary biopsy. Also, the risk of missing a specific inflammation (with as a consequence an inappropriate treatment and a risk of functional sequelae as well as a fatal risk of missing a lymphoproliferative pathology) is very clearly higher in the case of not performing primary biopsy. Finally, the average time elapsed between the initial consultation with the ophthalmologist and a specific diagnosis was one month in the case of the first approach, while this delay was almost three times higher with the second approach, with a mean of 2.91 months (P<0.01).
DISCUSSION: Our study shows that biopsy should be the mainstay of diagnostic management. A trial of empiric treatment is only performed first in myositis or in locations where biopsy could jeopardize functional prognosis. It should only be done after biopsy in all other cases. Of course, in all cases of relapse or recurrence after treatment, biopsy should be performed or repeated.
CONCLUSION: The diagnostic work-up of a patient with an orbital inflammatory process must of course include blood testing and orbital imaging, but also a systematic primary biopsy for histological examination in the vast majority of cases. It must be repeated at least in the case of any doubt about the diagnosis or in the case of any recurrence or resistance to treatment.","2015",,"J Fr Ophtalmol"," PURPOSE : To propose an efficient diagnostic approach for clinicians managing patients with non-Graves ' orbital inflammations ","other","Adolescent, FALSE, Adrenal Cortex Hormones, FALSE, therapeutic use, Q000627, Adult, FALSE, Aged, FALSE, Aged, 80 and over, FALSE, Anti-Inflammatory Agents, FALSE, therapeutic use, Q000627, Autoimmune Diseases, FALSE, blood, Q000097, Biopsy, TRUE, Child, FALSE, Child, Preschool, FALSE, Contraindications, FALSE, Dacryocystitis, FALSE, blood, Q000097, Decision Trees, TRUE, Diagnostic Errors, FALSE, prevention & control, Q000517, Diagnostic Techniques, Ophthalmological, TRUE, Female, FALSE, Humans, FALSE, Inflammation, FALSE, Lymphoma, FALSE, blood, Q000097, Lymphoma, B-Cell, Marginal Zone, FALSE, blood, Q000097, Magnetic Resonance Imaging, FALSE, Male, FALSE, Middle Aged, FALSE, Orbital Diseases, FALSE, blood, Q000097, Orbital Myositis, FALSE, blood, Q000097, Orbital Neoplasms, FALSE, blood, Q000097, Prospective Studies, FALSE, Retrospective Studies, FALSE, Young Adult, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"26071128","[Lung disease in adult common variable immunodeficiency].","Hadjadj J","INTRODUCTION: Common variable immunodeficiency (CVID) is characterized by a defect in antibody production and may be complicated by infectious or non-infectious respiratory disease.
BACKGROUND: In addition to recurrent infectious complications, mainly due to encapsulated bacteria, CVID may be complicated by diffuse infiltrative, non-infectious lung disease. The latter may be related to granulomatosis, lymphoid interstitial pneumonia, follicular bronchiolitis, follicular nodular hyperplasia, organizing pneumonia or lymphoma. Different lymphoid histological lesions can co-exist and form a new entity called GLILD (granulomatous lymphocytic interstitial lung disease), which is associated with a poor prognosis. Replacement of immunoglobulins significantly decreases the frequency and severity of infections but has no impact on the non-infectious complications.
OUTLOOK: Studies are needed to determine the modalities of follow-up and better understand the long-term progress of GLILD. These studies should improve the management of GLILD in the context of immunosuppressive treatments, which increase the risk of infection in CVID.
CONCLUSION: The identification of GLILD, which reflects a variable histological spectrum, rather than a well-defined entity, necessitates revising the approach to diffuse infiltrative lung diseases in CVID.","2015",,"Rev Mal Respir",," review","Adult, FALSE, Common Variable Immunodeficiency, FALSE, complications, Q000150, Humans, FALSE, Lung Diseases, FALSE, diagnosis, Q000175, Lung Diseases, Interstitial, FALSE, etiology, Q000209",,,1,"projTutoLymphome","2024-02-06"
,"25976140","[Intraocular lymphoma associated with primary malignant lymphoma of the central nervous system: Seven-year experience of a tertiary center].","Joubert R","INTRODUCTION: Primary intraocular lymphoma (PIOL), associated with primary central nervous system lymphoma (PCNSL), is a rare malignancy disease. By way of a seven-year experience of a tertiary center, we discuss the presentation and we review the diagnostic and therapeutic modalities.
OBSERVATIONS: We report six cases of PIOL associated with PCNSL. For all patients, the clinical presentation was a vitreoretinal syndrome. The diagnosis was histologically confirmed by vitreal sample or brain biopsy. Five patients developed a diffuse large B-cell lymphoma. Only one patient developed a T-cell lymphoma. The treatment consisted of conformational radiation therapy, systemic chemotherapy and intravitreal injections of methotrexate. The median survival after the diagnosis was 24 months.
DISCUSSION: PIOL, associated with PCNSL, is the most common type of ocular lymphoma. In most cases, ocular manifestations inaugurate the disease. PIOL is often fatal because of ultimate central nervous system presentation. The role of the ophthalmologist consists in early diagnosis. Typical clinical findings include vitroretinal tumor syndrome but can mascarade other eye pathologies. Diagnosis requires histology. The majority of PIOL is diffused large B-cell lymphoma. Decisions are made through multidisciplinary consultation. PIOL exhibits high responsiveness to methotrexate.
CONCLUSION: Through a literature review and many illustrations, we discuss epidemiological, clinical, histological, radiological and treatment characteristics of PIOL associated with PCNSL.","2015",,"J Fr Ophtalmol"," By way of a seven-year experience of a tertiary center , we discuss the presentation and we review the diagnostic and therapeutic modalities ","other","Aged, FALSE, Aged, 80 and over, FALSE, Brain Neoplasms, FALSE, diagnosis, Q000175, Combined Modality Therapy, FALSE, Eye Neoplasms, FALSE, diagnosis, Q000175, Female, FALSE, Humans, FALSE, Lymphoma, Large B-Cell, Diffuse, FALSE, diagnosis, Q000175, Lymphoma, T-Cell, FALSE, diagnosis, Q000175, Male, FALSE, Middle Aged, FALSE, Neoplasms, Multiple Primary, FALSE, diagnosis, Q000175, Survival Rate, FALSE, Tertiary Care Centers, TRUE",,,1,"projTutoLymphome","2024-02-06"
,"25066629","Rituximab with chemotherapy in children and adolescents with central nervous system and/or bone marrow-positive Burkitt lymphoma/leukaemia: a Children's Oncology Group Report.","Goldman S","Children and adolescents with Burkitt Lymphoma (BL) and combined central nervous system (CNS) and bone marrow involvement still have a poor prognosis with chemotherapy alone. We therefore investigated in children and adolescents with bone marrow (≥25% blasts) and/or CNS-positive Burkitt lymphoma the chemoimmunotherapy combination of rituximab (375 mg/m(2) ) and the standard chemotherapy arm of our previously reported French-American-British (FAB) Lymphome Malins de Burkitt (LMB) 96 trial. Central pathological and cytogenetic characterization was also performed. There were 40 evaluable patients with Burkitt histology (25 with leukaemia and 15 with CNS disease ± leukaemia). The chemoimmunotherapy regimen was well tolerated. The incidence of grade III/IV mucositis during induction cycles with combined chemotherapy and rituximab was 31% and 26%, respectively. The 3-year event-free survival (EFS)/overall survival (OS) was 90% (95% confidence interval [CI], 76-96%) in the entire cohort and 93% (95% CI, 61-99%) in patients with CNS disease. Based on the results of this trial, an international randomized study of FAB/LMB 96 chemotherapy ± rituximab for high-risk patients is currently under investigation.","2014",,"Br J Haematol",,"clinical trial","Adolescent, FALSE, Antibodies, Monoclonal, Murine-Derived, FALSE, administration & dosage, Q000008, Antineoplastic Combined Chemotherapy Protocols, FALSE, administration & dosage, Q000008, Bone Marrow, FALSE, pathology, Q000473, Burkitt Lymphoma, FALSE, drug therapy, Q000188, Central Nervous System Neoplasms, FALSE, drug therapy, Q000188, Child, FALSE, Consolidation Chemotherapy, FALSE, Cyclophosphamide, FALSE, administration & dosage, Q000008, Cytarabine, FALSE, administration & dosage, Q000008, Disease-Free Survival, FALSE, Doxorubicin, FALSE, administration & dosage, Q000008, Drug Administration Schedule, FALSE, Etoposide, FALSE, administration & dosage, Q000008, Female, FALSE, Genes, myc, FALSE, Humans, FALSE, Immunotherapy, FALSE, Infusions, Intravenous, FALSE, Kaplan-Meier Estimate, FALSE, Lymphoma, B-Cell, FALSE, drug therapy, Q000188, Maintenance Chemotherapy, FALSE, Male, FALSE, Methotrexate, FALSE, administration & dosage, Q000008, Prednisone, FALSE, administration & dosage, Q000008, Remission Induction, FALSE, Rituximab, FALSE, Typhlitis, FALSE, chemically induced, Q000139, Vincristine, FALSE, administration & dosage, Q000008"," chemotherapy"," poor prognosis",1,"projTutoLymphome","2024-02-06"
,"24550425","Event-free survival at 24 months is a robust end point for disease-related outcome in diffuse large B-cell lymphoma treated with immunochemotherapy.","Maurer MJ","PURPOSE: Studies of diffuse large B-cell lymphoma (DLBCL) are typically evaluated by using a time-to-event approach with relapse, re-treatment, and death commonly used as the events. We evaluated the timing and type of events in newly diagnosed DLBCL and compared patient outcome with reference population data.
PATIENTS AND METHODS: Patients with newly diagnosed DLBCL treated with immunochemotherapy were prospectively enrolled onto the University of Iowa/Mayo Clinic Specialized Program of Research Excellence Molecular Epidemiology Resource (MER) and the North Central Cancer Treatment Group NCCTG-N0489 clinical trial from 2002 to 2009. Patient outcomes were evaluated at diagnosis and in the subsets of patients achieving event-free status at 12 months (EFS12) and 24 months (EFS24) from diagnosis. Overall survival was compared with age- and sex-matched population data. Results were replicated in an external validation cohort from the Groupe d'Etude des Lymphomes de l'Adulte (GELA) Lymphome Non Hodgkinien 2003 (LNH2003) program and a registry based in Lyon, France.
RESULTS: In all, 767 patients with newly diagnosed DLBCL who had a median age of 63 years were enrolled onto the MER and NCCTG studies. At a median follow-up of 60 months (range, 8 to 116 months), 299 patients had an event and 210 patients had died. Patients achieving EFS24 had an overall survival equivalent to that of the age- and sex-matched general population (standardized mortality ratio [SMR], 1.18; P = .25). This result was confirmed in 820 patients from the GELA study and registry in Lyon (SMR, 1.09; P = .71). Simulation studies showed that EFS24 has comparable power to continuous EFS when evaluating clinical trials in DLBCL.
CONCLUSION: Patients with DLBCL who achieve EFS24 have a subsequent overall survival equivalent to that of the age- and sex-matched general population. EFS24 will be useful in patient counseling and should be considered as an end point for future studies of newly diagnosed DLBCL.","2014",,"J Clin Oncol"," PURPOSE : Studies of diffuse large B-cell lymphoma ( DLBCL ) are typically evaluated by using a time-to-event approach with relapse , re-treatment , and death commonly used as the events ","clinical trial","Adolescent, FALSE, Adult, FALSE, Aged, FALSE, Aged, 80 and over, FALSE, Antibodies, Monoclonal, Murine-Derived, FALSE, administration & dosage, Q000008, Antineoplastic Combined Chemotherapy Protocols, FALSE, therapeutic use, Q000627, Case-Control Studies, FALSE, Clinical Trials as Topic, FALSE, Disease-Free Survival, FALSE, Female, FALSE, Humans, FALSE, Kaplan-Meier Estimate, FALSE, Lymphoma, Large B-Cell, Diffuse, FALSE, drug therapy, Q000188, Male, FALSE, Middle Aged, FALSE, Recurrence, FALSE, Rituximab, FALSE, Time Factors, FALSE, Young Adult, FALSE"," ANSWERNOTFOUND"," TITLE:Event-free survival",1,"projTutoLymphome","2024-02-06"
,"23149845","Outcome and pathologic classification of children and adolescents with mediastinal large B-cell lymphoma treated with FAB/LMB96 mature B-NHL therapy.","Gerrard M","Mediastinal large B-cell lymphoma (MLBL) represents 2% of mature B-cell non-Hodgkin lymphoma in patients ≤ 18 years of age. We analyzed data from childhood and adolescent patients with stage III MLBL (n = 42) and non-MLBL DLBCL (n = 69) treated with Group B therapy in the French-American-British/Lymphome Malins de Burkitt (FAB/LMB) 96 study. MLBL patients had a male/female 26/16; median age, 15.7 years (range, 12.5-19.7); and LDH < 2 versus ≥ 2 × the upper limit of normal, 23:19. Six MLBL patients (14%) had < a 20% response to initial COP (cyclophosphamide, vincristine, and prednisone) therapy. Central pathology revealed approximately 50% with classical features of primary MLBL. Five-year event-free survival for the stage III MLBL and non-MLBL DLBCL groups was 66% (95% confidence interval [CI], 49%-78%) and 85% (95% CI, 71%-92%), respectively (P < .001; 14%). The 5-year overall survival in the 42 MLBL patients was 73% (95% CI, 56%-84%). We conclude that MLBL in adolescent patients is associated with significantly inferior event-free survival compared with stage III non-MLBL DLBCL and can be of multiple histologies. Alternate treatment strategies should be investigated in the future taking into account both adult MLBL approaches and more recent biologic findings in adult MLBL.","2013",,"Blood",,"randomized controlled trial","Adolescent, FALSE, Antineoplastic Combined Chemotherapy Protocols, FALSE, therapeutic use, Q000627, Child, FALSE, Disease-Free Survival, FALSE, Female, FALSE, Humans, FALSE, Kaplan-Meier Estimate, FALSE, Lymphoma, Large B-Cell, Diffuse, FALSE, drug therapy, Q000188, Male, FALSE, Mediastinal Neoplasms, FALSE, drug therapy, Q000188, Neoplasm Staging, FALSE, Treatment Outcome, FALSE"," ANSWERNOTFOUND"," MLBL",1,"projTutoLymphome","2024-02-06"
,"21496005","Minimal disease assessment in the treatment of children and adolescents with intermediate-risk (Stage III/IV) B-cell non-Hodgkin lymphoma: a children's oncology group report.","Shiramizu B","Children/adolescents with mature B-cell non-Hodgkin lymphoma (B-NHL) have an excellent prognosis but relapses still occur. While chromosomal aberrations and/or clonal immunoglobulin (Ig) gene rearrangements may indicate risk of failure, a more universal approach was developed to detect minimal disease (MD). Children/adolescents with intermediate-risk B-NHL were treated with French-British-American/Lymphome Malins de Burkitt 96 (FAB/LMB96) B4 modified chemotherapy and rituximab. Specimens from diagnosis, end of induction (EOI), and end of therapy (EOT) were assayed for MD. Initial specimens were screened for IGHV family usage with primer pools followed by individual primers to identify MD. Thirty-two diagnostic/staging specimens screened positive with primer pools and unique IGHV family primers were identified. Two patients relapsed; first relapse (4 months from diagnosis) was MD-positive at EOI, the second (36 months from diagnosis) was MD-positive at EOT. At EOI, recurrent rates were similar between the MRD-positive and MRD-negative patients (P = 0·40). At EOT, only 13/32 patients had MRD data available with one relapse in the MRD-positive group and no recurrences in the MRD-negative group (P = 0·077). The study demonstrated molecular-disseminated disease in which IgIGHV primer pools could be used to assess MD. This feasibility study supports future investigations to assess the validity and significance of MD screening in a larger cohort of patients with intermediate-risk mature B-NHL.","2011",,"Br J Haematol",,"clinical trial","Adolescent, FALSE, Antibodies, Monoclonal, Murine-Derived, FALSE, administration & dosage, Q000008, Antineoplastic Combined Chemotherapy Protocols, FALSE, therapeutic use, Q000627, Child, FALSE, Epidemiologic Methods, FALSE, Genes, Immunoglobulin Heavy Chain, FALSE, Genes, Neoplasm, FALSE, Humans, FALSE, Lymphoma, B-Cell, FALSE, drug therapy, Q000188, Neoplasm Staging, FALSE, Neoplasm, Residual, FALSE, Recurrence, FALSE, Rituximab, FALSE, Young Adult, FALSE"," MD."," MD.",1,"projTutoLymphome","2024-02-06"
