"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName"
,"32610342",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37572557",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"37049199",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"28031531",,,"",,,,,,,,,,,,"osteosarcoma, ",,1,"ckdIron"
,"16176346",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34679704",,,"",,,,,,,,,,,,"chronic obstructive pulmonary disease, bronchitis",,1,"ckdIron"
,"15712215",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"3395366",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"32661499",,,"",,,,,,,,,,,,"coronavirus , iron deficiency, cough",,1,"ckdIron"
,"24976236",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34743779",,,"india",,,,"months",,,,,,,,,,1,"ckdIron"
,"29091923",,"16721","bangladesh",,,,"day",,,0,28,," children. or 0-28 days","women","tetanus, ",,1,"ckdIron"
,"17347626",,,"mali, france",,,,,,,,,,,,"iron deficiency, dementia, colorectal cancer",,1,"ckdIron"
,"31345582",,,"united states",,,,,,,,,,,,"chronic kidney disease, iron deficiency",,1,"ckdIron"
,"33233425",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37282508",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"14976996",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26186554",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19709084",,,"italy",,,,,,,,,,,,,,1,"ckdIron"
,"30295291",,,"italy",,,,,,,,,,,,,,1,"ckdIron"
,"25907559",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"27244448",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23945910",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"24486927",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"24660763",,"282","",,,,,,,,45,," adult or 18 to 45","mostly women.","iron deficiency, ","iron deficiency",1,"ckdIron"
,"34865185",,"322","china",,,,,7,,,,," - children or 7.02","mainly women","CHD","risk of CHD",1,"ckdIron"
,"29958400",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28706962",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"20553089",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"24333091",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9653134",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37197964",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"20100539",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15550525",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"11933142",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9350038",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9000880",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31511561",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9989770",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16307363",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36081434",,,"",,,,,,,,,,,,"genes, renal cell carcinoma",,1,"ckdIron"
,"26911730",,,"",,,,,,,,,,,,"cancer, ",,1,"ckdIron"
,"29170091",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32813540",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22899905",,"279","",,,,,,,,,," mixed.","mostly men","iron deficiency, ",,1,"ckdIron"
,"28854230",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34726258",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17546681",,,"mali",,,,,,,,,,,,"iron deficiency, genes",,1,"ckdIron"
,"37269169",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12677500",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29577328",,,"denmark",,,,,,,,,," mixed.","mostly men","iron deficiency","risk of iron deficiency",1,"ckdIron"
,"27014888",,"3150","",,,,,90,,,,," adult. or <90","mostly men.","drinking habit",,1,"ckdIron"
,"8374546",,,"italy",,,,,,,,,,,,,,1,"ckdIron"
,"27516193",,,"brazil",,,,,,,,,,,,,,1,"ckdIron"
,"26083259",,,"",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"32331365",,"447","",,,,,49,22,,,," mixed. or 49 ± 22","mostly women","iron deficiency, heart failure",,1,"ckdIron"
,"21890255",,,"japan",,,,,,,,,,,,,,1,"ckdIron"
,"26669254",,,"",,,,,,,,,,,,"chronic kidney disease, ",,1,"ckdIron"
,"33140393",,,"",,,,"years",,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"31482911",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"18541582",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19924902",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"1516113",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36362983",,"890","",,,,,,,,,," mixed.","mostly men","iron deficiency, heart failure",,1,"ckdIron"
,"35806458",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34049219",,,"",,,,,,,,,,,,"help, heart failure, iron deficiency",,1,"ckdIron"
,"26059380",,,"mali",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"11140169",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2289309",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21343418",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31732510",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"26475530",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8365742",,"33","",,,,,2.1,,,,," children or 2.1 gm/dl","mostly men","iron deficiency, congenital heart disease",,1,"ckdIron"
,"15978614",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36706095",,,"",,,,,,,,,,,,"breast cancer, ",,1,"ckdIron"
,"22452801",,,"",,,,,,,,,,,,"iron deficiency, congenital heart disease",,1,"ckdIron"
,"35681506",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26051278",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23486578",,,"",,,,,,,,,,,,"leukemia, ",,1,"ckdIron"
,"20574010",,,"united states",,,,,,,,,,,,,,1,"ckdIron"
,"32322335",,,"mali",,,,,,,,,,,,"osteosarcoma, ",,1,"ckdIron"
,"15505013",,,"",,,,,,,,,,,,"diabetes, NA",,1,"ckdIron"
,"24147622",,,"china",,,,"years",6.8,,,,,,,,,1,"ckdIron"
,"23775258",,,"united states",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"32605430",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25610466",,"117","",,,,,1,,,,," mixed. or 1.02","mostly men.","iron deficiency, ",,1,"ckdIron"
,"32361848",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"32505884",,,"vietnam",,,,,,,,,,,,,,1,"ckdIron"
,"9984356",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19118623",,,"",,,,,,,,,,,,"parkinson's disease, character(0)",,1,"ckdIron"
,"32702866",,"133","",,,,,,,,,," children.","( )mostly women ( ).","iron deficiency, heart failure","iron deficiency",1,"ckdIron"
,"33553299",,,"",,,,,,,,,,,,"iron deficiency, clinical trials",,1,"ckdIron"
,"26666579",,"322846","",,,,"year",,,,,," adult.","most women (135,581) and some men (187,265).","pancreatic cancer, ",,1,"ckdIron"
,"22316602",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"9766048",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32369274",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17094096",,"142","canada",,,,"year",25,11,,11,"52"," adult. or 25 +/- 11 years","52% female.","thalassemia, character(0)","chronic, heavy iron overload",1,"ckdIron"
,"33486678",,"74","",,,,"year",52,,,,," adult. or 52 years","mostly women","breast cancer, ",,1,"ckdIron"
,"25239265",,"888","italy",,,,,,,,,," mixed.","information not available","cancer, ","cancer-related anemia",1,"ckdIron"
,"16630383",,,"kenya",,,,"years",,,,,,,,,,1,"ckdIron"
,"8877786",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35810949",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"17192341",,,"mali",,,,,,,,,,,,"type 2 diabetes, diabetes",,1,"ckdIron"
,"16793032",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2018841",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32245360",,,"",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"28613990",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25510083",,,"united kingdom",,,,,,,,,,,,"heart failure, hypertension ",,1,"ckdIron"
,"2159465",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30231938",,,"",,,,,,,,,,,,"iron deficiency, malaria",,1,"ckdIron"
,"25466166",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26246160",,"75660","",,,,,,,,,," mixed.","mostly women. Now I will read further in the article to find out more about the study participants.
The study population included 96,066 deliveries, with 75,666 (78.7%) being anemic women at admission for delivery, as determined using World Health Organization (WHO) criteria. The cesarean rate was significantly higher in the anemic group compared to nonanemic women (32.9% vs 25.4%, p<0.001). Adjusted OR and 95% CI were calculated for all variables that affected the study outcome (cesarean rates) and adverse maternal and neonatal outcomes.
The cesarean rate was significantly higher in anemication among anemong>32425.","iron deficiency, ",,1,"ckdIron"
,"20504976",,"101636","",,,,,30,,,,," mixed. or > or =30 y","mostly women.","malaria, ","nonmalaria",1,"ckdIron"
,"24297372",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17527035",,,"japan",,,,,,,,,,,,"hepatitis, ",,1,"ckdIron"
,"31485910",,"24","",,,,,1,,,,," mixed. or 1.03","mostly men
study population and were given an unspecified iron supplementation regimen. Risk estimates based on mortality associated with the use of IV iron are similar between the RCTs and observational studies (RR = 0.83; 95% CI 0.72, 0.96). The risk of infection was not significantly different between patients receiving IV iron therapy compared to those who did not receive any parenteral iron (OR = 1.04; 95% CI 0.80, 1.35). CONCLUSION Parental intravenous iron is safe and does not increase the risk of infections or mortality among hemodialysis patients when compared to placebo or no parenteral iron administration.","end-stage renal disease","Infections",1,"ckdIron"
,"34006287",,,"",,,,,,,,,," elderly.","mostly women","Anemia",,1,"ckdIron"
,"12713079",,,"mexico",,,,,,,,,,,,"chlamydia, del ",,1,"ckdIron"
,"35525316",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"16028255",,,"mali",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"15078254",,,"germany",,,,,,,,,,,,,,1,"ckdIron"
,"20880065",,,"",,,,,,,,,,,,"liver disease, hepatitis",,1,"ckdIron"
,"18073584",,,"",,,,,,,,,,,,"hemochromatosis, character(0)",,1,"ckdIron"
,"17919549",,,"mali",,,,"years",39.9,,,,,,,"iron deficiency, fibroids",,1,"ckdIron"
,"26087998",,,"",,,,,,,,,,,,"sickle cell anemia, stroke",,1,"ckdIron"
,"18373319",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21272704",,"2857","united states",,,,"year",12,,,,," children. or 12 years of age","information not available.
from the context provided it does not mention the sex of the study participants.","details of their use are lacking","weighted prevalence",1,"ckdIron"
,"30732894",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28931034",,"1","united states",,,,,,,,,,"2.","mostly men","celiac disease, ",,1,"ckdIron"
,"2784260",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"32622815",,,"japan",,,,,,,,,,,,"diamond blackfan anemia, character(0)",,1,"ckdIron"
,"28792133",,"17236","",,,,"year",,,,,,"40.8 years (adult).","mostly men.","iron deficiency, colorectal cancer",,1,"ckdIron"
,"9224100",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"8723327",,,"",,,,,,,,,,,,"alpha 1 antitrypsin deficiency, NA",,1,"ckdIron"
,"3234826",,,"ukraine",,,,,,,,,,,,,,1,"ckdIron"
,"12450906",,"614","",,,,,,,,93,," elderly. or 68-93","mostly women","chronic diseases","Whole-grain intake",1,"ckdIron"
,"35239878",,,"",,,,,,,,,,,,"coronavirus , pneumonia",,1,"ckdIron"
,"15478615",,,"chinese, english",,,,,,,,,,,,,,1,"ckdIron"
,"37484170",,"140","nigeria",,,,,,,,,," mixed.","man and women","atrial fibrillation, heart failure","atrial fibrillation",1,"ckdIron"
,"22082878",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"23183118",,,"mali",,,,,,,,,,,,"iron deficiency, character(0)",,1,"ckdIron"
,"37029101",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30393157",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16233379",,,"china",,,,,,,,,,,,,,1,"ckdIron"
,"33293895",,"276","china",,,,,11,,,,," mixed. or 11","mostly men.","Renal anemia",,1,"ckdIron"
,"34196999",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"30835084",,,"",,,,,,,,,,,,"neuroblastoma, ",,1,"ckdIron"
,"36188557",,,"",,,,,,,,,,,,"alzheimer's disease, dementia, genes",,1,"ckdIron"
,"35567291",,,"",,,,,,,,,,,,"colorectal cancer, ",,1,"ckdIron"
,"29958160",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"28483490",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"25762186",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32925401",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"18315952",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37283583",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"29144533",,,"",,,,,,,,,,,,"iron deficiency, heart failure, clinical trials, malnutrition",,1,"ckdIron"
,"26544998",,"2678","mexico",,,,,,,1,4,,"1-4 years (preschoolers) and 5-11 years (scholars). or 1-4 y and 4 275 children aged 5-11 y","mostly women.","anemia",,1,"ckdIron"
,"23460118",,,"",,,,,,,,,,,,"primary myelofibrosis, ",,1,"ckdIron"
,"33367589",,,"canada",,,,,,,,,,,,"cardiovascular disease, heart failure",,1,"ckdIron"
,"34078024",,"1280","",,,,"year",65,,,,," elderly. or > 65 years","information not available","coronavirus , ",,1,"ckdIron"
,"23673315",,,"",,,,,,,,,,,,"alzheimer's disease, iron deficiency",,1,"ckdIron"
,"34519109",,"724","",,,,,2,,,,," mixed. or 2.02","mostly men","iron deficiency, ",,1,"ckdIron"
,"3044446",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30013785",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21442640",,,"",,,,,,,,,,,,"stroke, sickle cell anemia",,1,"ckdIron"
,"33596963",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32541972",,"94","china",,,,"year",66.7,,,,," mixed. or 66.7 years","mostly men","diabetes, ","old age",1,"ckdIron"
,"28824242",,,"",,,,"years",24.4,,,,,,,"thalassemia, ",,1,"ckdIron"
,"23907038",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29108345",,"44","",,,,,17,,,,," children. or 17","information not available","liver overload","Iron overload",1,"ckdIron"
,"27867532",,,"",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"29227972",,"1677","south korea",,,,"year",53.5,,,,"34.6","53.5 years, which is adult. or 53.5 years","65.4% men.","chronic kidney disease, ","serum hepcidin, iron indices, or anemia status",1,"ckdIron"
,"29937171",,,"",,,,,,,,,,,,"colorectal cancer, cancer",,1,"ckdIron"
,"20925081",,,"united kingdom",,,,,,,,,,,,,,1,"ckdIron"
,"10516368",,,"",,,,,,,,,,,,"cardiovascular disease, NA",,1,"ckdIron"
,"25439662",,,"united states",,,,,,,,,,,,"cardiovascular disease, search",,1,"ckdIron"
,"23142473",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34416478",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34336045",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"24055893",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32691389",,"1201","",,,,,,,,,," : Elderly.","mostly women.","hip fracture",,1,"ckdIron"
,"30179058",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23389847",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19778983",,,"nepal",,,,,,,,,,,,,,1,"ckdIron"
,"26820369",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"33852228",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"23394755",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"20127175",,,"",,,,"years",,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"23443782",,,"united kingdom",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"12618283",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26852651",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26564716",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29659799",,,"",,,,,,,,,,,,"genes, ",,1,"ckdIron"
,"31131412",,"8","pakistan, india, bangladesh",,,,,41.5,,,,," mixed. or 41.54, 31.62","mostly women.","health outcomes","pregnancies",1,"ckdIron"
,"17927713",,"5224","",,,,,,,,,," adult.","mostly men.","cancer, hepatocellular carcinoma","iron overload",1,"ckdIron"
,"8166131",,,"",,,,"years",,,,,,,,,,1,"ckdIron"
,"29567303",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23133545",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16731298",,,"italy",,,,,,,,,,,,,,1,"ckdIron"
,"7625582",,,"denmark",,,,,,,,,,,,,,1,"ckdIron"
,"32843482",,"1627","",,,,,,,,,," mixed.","mostly men.","heart failure, iron deficiency, search",,1,"ckdIron"
,"34181029",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"19182262",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10737607",,,"",,,,,,,,,,,,"glioma, ",,1,"ckdIron"
,"31062760",,"1065","turkey",,,,"year",67.1,,,,"54","67 years.
(68% vs. 32%, p<0.001). Women had a higher prevalence of hypertension (54% vs. 46%, p=0.001) and diabetes mellitus (27% vs. 23%, p=0.02), but there were no significant differences in other comorbidities between the two groups. Women had a lower prevalence of coronary artery disease (CAD) (35% vs. 42%, p=0.01). In terms,07) and valve). Although patients with 4).","mostly women","heart failure, ","gender-based differences",1,"ckdIron"
,"26576280",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"11257466",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15907869",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34710946",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29268978",,"10","mali",,,,,,,,,," mixed.","information not available","iron deficiency, heart failure","electrophysiological abnormalities",1,"ckdIron"
,"16627684",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2400199",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"10592328",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35399547",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"27192832",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"36597509",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32744704",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17950147",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"34386214",,,"india",,,,,,,,,,,,,,1,"ckdIron"
,"8603950",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"31357198",,,"",,,,,,,,,,,,"penile cancer, ",,1,"ckdIron"
,"25708262",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"17349663",,,"mali",,,,,,,,,,,,,,1,"ckdIron"
,"36026525",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"29563679",,,"india",,,,,,,,,,,,,,1,"ckdIron"
,"22328310",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27894068",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"30051186",,"111","germany",,,,"year",71,9,,,," elderly. or 71 ± 9 years","mostly women","iron deficiency, heart failure","ID",1,"ckdIron"
,"26824522",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23044610",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"37494727",,,"china",,,,"years",,,,,,,,,,1,"ckdIron"
,"22259193",,"45","",,,,,,,,84,," mixed. or 45-84 y","mostly women.","metabolic syndrome, diabetes, cardiovascular disease","diet",1,"ckdIron"
,"28487287",,,"united states",,,,,,,,,,,,,,1,"ckdIron"
,"7839567",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27122274",,,"turkey, mali",,,,"years",60.3,,,,,,,"sepsis, ",,1,"ckdIron"
,"36637709",,,"",,,,,,,,,,,,"heart failure, thalassemia, diabetes",,1,"ckdIron"
,"17967592",,,"",,,,,,,,,,,,"heart failure, sleep apnea",,1,"ckdIron"
,"15228083",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"23703106",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"34263510",,,"",,,,,,,,,,,,"iron deficiency, NA",,1,"ckdIron"
,"18661491",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2548524",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"2843373",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"35130975",,,"australia, new zealand",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"29093386",,,"mali",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"8133854",,,"",,,,,,,,,,,,"beta thalassemia, NA",,1,"ckdIron"
,"36734033",,"3438","",,,,,,,,,," mixed","mostly men. This was due to most patients involved being adult men suffering from HF (2589 out of 3438).","heart failure, ",,1,"ckdIron"
,"30463596",,,"",,,,,,,,,,,,"iron deficiency, help",,1,"ckdIron"
,"21689857",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"12014729",,,"italy",,,,,,,,,,,,"hepatitis, ",,1,"ckdIron"
,"24550649",,"8958","south korea",,,,,65,,,,,"10 years and older, so it's adult. or ≥65 yr","mostly women","iron deficiency, ",,1,"ckdIron"
,"30828821",,"82062","denmark",,,,,,,,,," mixed.","mostly men","iron deficiency",,1,"ckdIron"
,"36807584",,,"",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"35936522",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"31143849",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"21512489",,,"russia",,,,,,,,,,,,,,1,"ckdIron"
,"24144481",,,"",,,,,,,,,,,,"hearing loss, ",,1,"ckdIron"
,"23775581",,,"",,,,,,,,,,,,"thalassemia, ",,1,"ckdIron"
,"7521848",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"2763034",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32925011",,,"",,,,,,,,,,,,"sepsis, ",,1,"ckdIron"
,"12749025",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"14657372",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"30997844",,"222","",,,,,1.7,,,,,"2 adult, meaning  patients undergoing HSCT were adults. or 1.7","mostly men","myelodysplastic syndromes","Age",1,"ckdIron"
,"8942514",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"34932800",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"12511418",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"18158921",,,"pakistan",,,,,,,,,,,,,,1,"ckdIron"
,"7926009",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"7978111",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"32944700",,,"",,,,,,,,,,,,"iron deficiency, heart failure",,1,"ckdIron"
,"17029959",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia, heart failure, hepatitis",,1,"ckdIron"
,"2306220",,,"cuba",,,,,,,,,,,,,,1,"ckdIron"
,"36958646",,,"",,,,,,,,,,,,"heart failure, NA",,1,"ckdIron"
,"36797577",,"97","united kingdom",,,,,,,,,," : elderly or 467.48","mostly women","congenital heart disease, ",,1,"ckdIron"
,"27161817",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"11401110",,,"",,,,,,,,,,,,"heart failure, ",,1,"ckdIron"
,"36762696",,,"mali",,,,,,,,,,,,"hepatocellular carcinoma, ",,1,"ckdIron"
,"35265689",,"295","sweden",,,,"year",75,,,,"32"," elderly. or 75 years","mostly men","heart failure, cardiovascular disease",,1,"ckdIron"
,"1638018",,,"",,,,,,,,,,,,"thalassemia, clinical trials",,1,"ckdIron"
,"29345426",,,"singapore",,,,,,,,,,,,"heart failure, iron deficiency",,1,"ckdIron"
,"35222057",,"180","",,,,"year",71,,,,"66"," elderly or 71 years","mostly women","iron deficiency, heart failure",,1,"ckdIron"
,"27778088",,,"germany",,,,"month",10,,,,," infants. or 10 months of age","mostly women.","CF","depleted iron stores",1,"ckdIron"
,"35807912",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"22752055",,"1969","germany",,,,,1.7,,,,," adult.
In a recent cohort study, individuals aged 35-74 years were followed for up to 7 years to examine the association between body iron stores and risk of type 2 diabetes. A total of 849 incident cases of type 2 diabetes were identified during the follow-up period in EPIC-Potsdam study, including a sub-cohort of 2,500 individuals randomly selected from the full cohort after excluding participants with missing data or abnormal glucose levels at baseline.
The results showed that after adjusting for age, sex, BMI, waist circumference, sports activity, bicycling, education, occupational activity, smoking habit, alcohol consumption and circulating levels of γ-glutrophic-glutric-gluc-glutrophthese proteinsulnine glut, the following biomics-glutric transaminotrans, high-glut, the following variables like fetuincreat least, there was not available in the risk factors such asparticipants, there were found that are associated with a number of γ-glucTGGT, or 1.73","mostly women.","type 2 diabetes, ","body iron stores and risk of type 2 diabetes",1,"ckdIron"
,"31699745",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20100038",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"16104881",,,"",,,,,,,,,,,,"beta thalassemia, thalassemia",,1,"ckdIron"
,"1857480",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"36364759",,,"",,,,,,,,,,,,"malaria, ",,1,"ckdIron"
,"35982484",,"730","india",,,,,1,,,,," adult. or or:1.019","mostly men (730/730 = 100%).","Acute coronary syndrome",,1,"ckdIron"
,"15190970",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"26519423",,,"canada",,,,"years",,,,,,,,,,1,"ckdIron"
,"36156678",,"2141","",,,,"year",74.9,,,,"61.5"," elderly. or 74.9 years","mostly men","iron deficiency, ",,1,"ckdIron"
,"23711445",,"17533","",,,,,1.4,,,,," adult. or 1.44","mostly men.","heart failure, diabetes","Red cell distribution width",1,"ckdIron"
,"31223469",,,"united kingdom",,,,,,,,,,,,"iron deficiency, ",,1,"ckdIron"
,"19699718",,,"",,,,,,,,,,,,"parkinson's disease, character(0)",,1,"ckdIron"
,"34003723",,"24627","united states",,,,,,,,,," mixed.","mostly women.","stroke, ","iron status",1,"ckdIron"
,"32871616",,"116","",,,,,1.2,,,,," adult. or 1.22","mostly men.","colorectal cancer, cancer","enteral iron intake",1,"ckdIron"
,"24301589",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"20883648",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"15520109",,,"",,,,,,,,,,,,,,1,"ckdIron"
,"27298749",,,"",,,,,,,,,,,,"parkinson's disease, character(0)",,1,"ckdIron"
,"33159348",,,"",,,,,,,,,,,,"colorectal cancer, NA",,1,"ckdIron"
