"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName"
,"16752806",,,"",,,,,,,,,,,,,,1,"MSA"
,"10399871",,,"",,,,,,,,,,,,"spinocerebellar ataxia type 2, ",,1,"MSA"
,"1484583",,,"",,,,"years",,,,,,,,,,1,"MSA"
,"2076357",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2302090",,,"",,,,,,,,,,,,,,1,"MSA"
,"3474546",,,"",,,,,,,,,,,,,,1,"MSA"
,"11074048",,,"",,,,,,,,,,,,,,1,"MSA"
,"11037184",,,"",,,,,,,,,,,,,,1,"MSA"
,"10401692",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"7629572",,,"",,,,,,,,,,,,,,1,"MSA"
,"2342656",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2801263",,,"",,,,,,,,,,,,,,1,"MSA"
,"2954149",,,"",,,,,,,,,,,,,,1,"MSA"
,"25355454",,"37","italy",,,,,,,,,," mixed (children, adults, elderly).","information not available","pmm2 cdg, disability","PMM2-CDG (PMM2 gene mutations",1,"MSA"
,"18243354",,,"",,,,,,,,,,,,,,1,"MSA"
,"12464721",,,"",,,,,,,,,,,,,,1,"MSA"
,"10411856",,,"",,,,,,,,,,,,"baroreflex failure, ",,1,"MSA"
,"7477867",,,"mali, japan",,,,,,,,,,,,"carbohydrate deficient glycoprotein syndrome, stroke",,1,"MSA"
,"2631986",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3113200",,,"",,,,,,,,,,,,,,1,"MSA"
,"25672701",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"15287507",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"9282217",,,"",,,,,,,,,,,,,,1,"MSA"
,"2745772",,,"",,,,,,,,,,,,"progressive supranuclear palsy, ",,1,"MSA"
,"11603765",,,"",,,,,,,,,,,,,,1,"MSA"
,"10727190",,,"mali",,,,,,,,,,,,"anterior horn cell disease, ",,1,"MSA"
,"8177597",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3265863",,,"",,,,,,,,,,,,,,1,"MSA"
,"3224627",,,"",,,,,,,,,,,,,,1,"MSA"
,"3473124",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3959195",,,"",,,,,,,,,,,,,,1,"MSA"
,"15073549",,,"",,,,,,,,,,,,,,1,"MSA"
,"14968603",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"7746370",,,"",,,,,,,,,,,,,,1,"MSA"
,"2044621",,,"",,,,,,,,,,,,,,1,"MSA"
,"7217234",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"9796994",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"1929507",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"1913365",,,"",,,,,,,,,,,,,,1,"MSA"
,"3838109",,,"",,,,,,,,,,,,,,1,"MSA"
,"12450107",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"10886320",,,"",,,,,,,,,,,,,,1,"MSA"
,"16552948",,,"",,,,,,,,,,,,,,1,"MSA"
,"12457736",,,"",,,,,,,,,,,,"dystonia, ",,1,"MSA"
,"12167769",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"16007913",,,"",,,,,,,,,,,,,,1,"MSA"
,"15812257",,,"",,,,,,,,,,,,,,1,"MSA"
,"10212741",,"15","",,,,,,,,,," elderly.","(man and women).","disability","depression with the extent of the patients' disability",1,"MSA"
,"8334791",,,"united kingdom",,,,,,,,,,,,"machado joseph disease, clinical signs and symptoms",,1,"MSA"
,"2085923",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3746080",,,"",,,,,,,,,,,,,,1,"MSA"
,"6393815",,,"",,,,,,,,,,,,,,1,"MSA"
,"6481394",,,"",,,,,,,,,,,,,,1,"MSA"
,"21994138",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"21807569",,,"",,,,,,,,,,,,,,1,"MSA"
,"9661140",,,"",,,,,,,,,,,,,,1,"MSA"
,"17628812",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3120953",,,"",,,,,,,,,,,,,,1,"MSA"
,"33040083",,,"",,,,,,,,,,,,,,1,"MSA"
,"9951452",,,"mali",,,,"years",,,,,,,,,,1,"MSA"
,"1293380",,,"",,,,,,,,,,,,"carbohydrate deficient glycoprotein syndrome, ",,1,"MSA"
,"22452838",,,"mali",,,,"years",,,,,,,,,,1,"MSA"
,"7841441",,,"japan, cuba",,,,,,,,,,,,"sca2, ",,1,"MSA"
,"3208606",,,"united kingdom",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"3992100",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"4002380",,,"united kingdom",,,,,,,,,,,,"idiopathic orthostatic hypotension, ",,1,"MSA"
,"7182096",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"22544365",,,"",,,,,,,,,,,,,,1,"MSA"
,"15260369",,,"",,,,,,,,,,,,"huntington's disease, dementia",,1,"MSA"
,"8170601",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"8460965",,"87","mali",,,,,,,,,," adult","information not available","cerebellar degeneration",,1,"MSA"
,"12534013",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"1439454",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"30025162",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"1565175",,,"",,,,,,,,,,,,,,1,"MSA"
,"1654964",,,"united kingdom",,,,,,,,,,,,"multisystem atrophy, ",,1,"MSA"
,"3251076",,,"",,,,,,,,,,,,,,1,"MSA"
,"3903059",,,"",,,,,,,,,,,,,,1,"MSA"
,"33120460",,,"china",,,,,,,,,,,,,,1,"MSA"
,"8106035",,,"",,,,,,,,,,,,,,1,"MSA"
,"3241600",,,"",,,,,,,,,,,,,,1,"MSA"
,"3626008",,,"",,,,,,,,,,,,,,1,"MSA"
,"30531868",,,"",,,,,,,,,,,,,,1,"MSA"
,"16752808",,,"",,,,,,,,,,,,,,1,"MSA"
,"11952074",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 2, ",,1,"MSA"
,"11153885",,,"",,,,,,,,,,,,"stroke, complex regional pain syndrome",,1,"MSA"
,"1565570",,,"",,,,,,,,,,,,,,1,"MSA"
,"1494735",,,"",,,,,,,,,,,,,,1,"MSA"
,"3259853",,,"",,,,,,,,,,,,,,1,"MSA"
,"2448345",,,"",,,,,,,,,,,,"atherosclerosis, ",,1,"MSA"
,"3466729",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"2859197",,,"",,,,,,,,,,,,,,1,"MSA"
,"22898818",,,"",,,,,,,,,,,,,,1,"MSA"
,"19353231",,,"",,,,,,,,,,,,,,1,"MSA"
,"17275849",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"22311903",,,"",,,,,,,,,,,,,,1,"MSA"
,"3581457",,,"",,,,,,,,,,,,"idiopathic orthostatic hypotension, ",,1,"MSA"
,"7155973",,,"united kingdom",,,,,,,,,,,,"idiopathic orthostatic hypotension, ",,1,"MSA"
,"20082205",,,"turkey",,,,,,,,,,,,,,1,"MSA"
,"19590388",,,"",,,,,,,,,,,,,,1,"MSA"
,"8914091",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"8006682",,,"",,,,,,,,,,,,,,1,"MSA"
,"1930971",,,"",,,,,,,,,,,,,,1,"MSA"
,"6614637",,,"",,,,,,,,,,,,,,1,"MSA"
,"1668841",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"9065575",,,"",,,,,,,,,,,,,,1,"MSA"
,"7460422",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"16007914",,,"",,,,,,,,,,,,,,1,"MSA"
,"15782360",,,"",,,,,,,,,,,,,,1,"MSA"
,"11032303",,,"",,,,,,,,,,,,,,1,"MSA"
,"7111913",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"8041389",,,"",,,,,,,,,,,,,,1,"MSA"
,"10450843",,,"",,,,,,,,,,,,"spinocerebellar ataxia type 6, ",,1,"MSA"
,"8174328",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2364628",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"7460415",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"30141626",,,"",,,,,,,,,,,,,,1,"MSA"
,"8684388",,,"",,,,,,,,,,,,"machado joseph disease, dentatorubropallidoluysian atrophy",,1,"MSA"
,"2407400",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"28053271",,,"",,,,,,,,,,,,,,1,"MSA"
,"11935270",,,"japan",,,,,,,,,,,,"motor neuron disease, dementia",,1,"MSA"
,"9378599",,,"",,,,,,,,,,,,,,1,"MSA"
,"8749710",,,"",,,,,,,,,,,,,,1,"MSA"
,"8174326",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"2331821",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3463881",,,"",,,,,,,,,,,,,,1,"MSA"
,"28687512",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"23049679",,"30","",,,,,4.4,,,,," : adult or 4.47","mostly men.","dementia, ","Autonomic dysfunction",1,"MSA"
,"11033095",,,"",,,,,,,,,,,,,,1,"MSA"
,"9757468",,,"mali",,,,,,,,,,,,"neuroleptic malignant syndrome, ",,1,"MSA"
,"3720174",,,"",,,,,,,,,,,,,,1,"MSA"
,"3981255",,,"",,,,,,,,,,,,,,1,"MSA"
,"11995278",,,"",,,,,,,,,,,,,,1,"MSA"
,"2252177",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2805857",,,"",,,,,,,,,,,,,,1,"MSA"
,"32744787",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"15379743",,,"",,,,,,,,,,,,,,1,"MSA"
,"9637940",,,"",,,,,,,,,,,,,,1,"MSA"
,"7651445",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"7931420",,,"",,,,,,,,,,,,,,1,"MSA"
,"3734105",,,"",,,,,,,,,,,,,,1,"MSA"
,"16269589",,,"",,,,,,,,,,,,"parkinson's disease, pure autonomic failure",,1,"MSA"
,"9366176",,,"united kingdom",,,,,,,,,,,,"sleep apnea, ",,1,"MSA"
,"8782162",,,"",,,,,,,,,,,,,,1,"MSA"
,"2103569",,,"",,,,,,,,,,,,,,1,"MSA"
,"24047924",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"17195917",,,"",,,,,,,,,,,,"parkinson's disease, dementia",,1,"MSA"
,"16301478",,,"",,,,,,,,,,,,,,1,"MSA"
,"8256592",,,"",,,,,,,,,,,,"cirrhosis, ",,1,"MSA"
,"1976026",,,"",,,,,,,,,,,,,,1,"MSA"
,"11391756",,,"",,,,,,,,,,,,,,1,"MSA"
,"8420184",,,"",,,,,,,,,,,,,,1,"MSA"
,"2131434",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3477705",,,"",,,,,,,,,,,,,,1,"MSA"
,"3731625",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"4063123",,,"",,,,,,,,,,,,,,1,"MSA"
,"7246296",,,"",,,,,,,,,,,,,,1,"MSA"
,"20483183",,,"",,,,,,,,,,,,"heart failure, ",,1,"MSA"
,"11685496",,,"",,,,,,,,,,,,"dementia, ",,1,"MSA"
,"9678312",,,"mali, germany",,,,,,,,,,,,,,1,"MSA"
,"8677029",,"31","mali",,,,,,,,,," ""children"" because it says patients were aged less than 2 years at onset of SMA.","mostly men.","infantile spinal muscular atrophy, olivopontocerebellar hypoplasia, cerebral palsy",,1,"MSA"
,"7872136",,,"",,,,,,,,,,,,,,1,"MSA"
,"8196688",,,"",,,,,,,,,,,,,,1,"MSA"
,"8329817",,,"",,,,,,,,,,,,,,1,"MSA"
,"2019837",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"1899961",,,"",,,,,,,,,,,,,,1,"MSA"
,"2709061",,,"",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"25837317",,,"",,,,,,,,,,,,"dystonia, ",,1,"MSA"
,"12575317",,,"",,,,,,,,,,,,,,1,"MSA"
,"10222769",,,"united kingdom",,,,,,,,,,,,"sca1, ",,1,"MSA"
,"8243509",,,"",,,,,,,,,,,,,,1,"MSA"
,"1628432",,,"japan",,,,,,,,,,,,,,1,"MSA"
,"1628431",,,"united kingdom",,,,,,,,,,,,"machado joseph disease, ",,1,"MSA"
,"3164175",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"MSA"
,"3951709",,,"",,,,,,,,,,,,,,1,"MSA"
,"6719376",,,"",,,,,,,,,,,,,,1,"MSA"
,"7168931",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"6757897",,,"",,,,,,,,,,,,,,1,"MSA"
,"18975610",,,"",,,,,,,,,,,,,,1,"MSA"
,"7893535",,,"united kingdom",,,,,,,,,,,,"superficial siderosis, hearing loss, dementia",,1,"MSA"
,"1953278",,,"united states, mali",,,,,,,,,,,,,,1,"MSA"
,"2305051",,,"",,,,,,,,,,,,"multisystem atrophy, ",,1,"MSA"
,"3164663",,,"",,,,,,,,,,,,,,1,"MSA"
,"3422799",,,"",,,,,,,,,,,,,,1,"MSA"
,"7086460",,,"",,,,,,,,,,,,,,1,"MSA"
,"6166817",,,"",,,,,,,,,,,,"idiopathic orthostatic hypotension, hypertension ",,1,"MSA"
,"29766405",,,"italy",,,,,,,,,,,,,,1,"MSA"
,"23390175",,,"",,,,,,,,,,,,"pure autonomic failure, peripheral neuropathy, ",,1,"MSA"
,"11924009",,,"",,,,,,,,,,,,,,1,"MSA"
,"9667788",,,"",,,,,,,,,,,,,,1,"MSA"
,"7718959",,,"japan",,,,,,,,,,,,"gerhardt syndrome, sleep apnea",,1,"MSA"
,"1619753",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3049282",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3111772",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3470856",,,"",,,,,,,,,,,,,,1,"MSA"
,"6748839",,,"",,,,,,,,,,,,"sleep apnea, ",,1,"MSA"
,"7036925",,,"",,,,,,,,,,,,,,1,"MSA"
,"6118686",,,"",,,,,,,,,,,,,,1,"MSA"
,"32122952",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 3, ",,1,"MSA"
,"20558670",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 1, ",,1,"MSA"
,"1593789",,,"united kingdom",,,,"years",71,,,,,,,,,1,"MSA"
,"2677433",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3509102",,,"",,,,,,,,,,,,,,1,"MSA"
,"31536827",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 6, disability, epilepsy",,1,"MSA"
,"28790323",,,"mali",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"32875707",,,"mali",,,,,,,,,,,,"disability, epilepsy, motor stereotypies, scoliosis",,1,"MSA"
,"30642748",,,"",,,,,,,,,,,,"dystonia, ",,1,"MSA"
,"28662915",,,"",,,,,,,,,,,,"intermediate severe salla disease, free sialic acid storage disease, dystonia",,1,"MSA"
,"20455187",,,"",,,,,,,,,,,,,,1,"MSA"
,"7785423",,,"",,,,,,,,,,,,,,1,"MSA"
,"7857596",,,"",,,,,,,,,,,,,,1,"MSA"
,"1293987",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"1353649",,,"",,,,,,,,,,,,"dementia, ",,1,"MSA"
,"21880448",,,"mali",,,,,,,,,,,,"pontocerebellar hypoplasia type 3, ",,1,"MSA"
,"1744640",,,"",,,,,,,,,,,,,,1,"MSA"
,"30006346",,,"",,,,,,,,,,,,,,1,"MSA"
,"26205255",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"24727570",,,"italy",,,,,,,,,,,,"narcolepsy, hereditary sensory and autonomic neuropathy, dementia, hearing loss, autosomal dominant cerebellar ataxia",,1,"MSA"
,"22532556",,,"mali, turkey",,,,,,,,,,,,,,1,"MSA"
,"19157992",,,"",,,,,,,,,,,,"spinal cord injury, ",,1,"MSA"
,"7582053",,,"",,,,,,,,,,,,,,1,"MSA"
,"2270751",,,"",,,,,,,,,,,,,,1,"MSA"
,"2171714",,,"",,,,,,,,,,,,,,1,"MSA"
,"17825555",,,"mali",,,,,,,,,,,,"pontocerebellar hypoplasia type 2, dystonia",,1,"MSA"
,"7575842",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"19396570",,,"",,,,,,,,,,,,"congenital disorder of glycosylation, hypoglycaemia , hypothyroidism, olivopontocerebellar hypoplasia, pancreatitis",,1,"MSA"
,"11935266",,,"",,,,,,,,,,,,"dementia, pale",,1,"MSA"
,"7885342",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"1686387",,,"",,,,,,,,,,,,,,1,"MSA"
,"18426998",,,"",,,,,,,,,,,,,,1,"MSA"
,"15955954",,,"italy",,,,,,,,,,,,,,1,"MSA"
,"36759255",,,"",,,,,,,,,,,,"epilepsy, ",,1,"MSA"
,"31629653",,,"",,,,,,,,,,,,"parkinson's disease, dementia",,1,"MSA"
,"23284070",,,"",,,,,,,,,,,,,,1,"MSA"
,"19097389",,,"",,,,,,,,,,,,,,1,"MSA"
,"18466925",,,"",,,,,,,,,,,,,,1,"MSA"
,"12784498",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"7933479",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"8324375",,,"",,,,,,,,,,,,,,1,"MSA"
,"1295427",,,"",,,,,,,,,,,,,,1,"MSA"
,"2802535",,,"",,,,,,,,,,,,,,1,"MSA"
,"3192080",,,"",,,,,,,,,,,,,,1,"MSA"
,"3233832",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"3465189",,,"",,,,,,,,,,,,"peripheral neuropathy, ",,1,"MSA"
,"9836034",,"5","",,,,,65,,,,," : elderly or 65","mostly women","lung cancer","muscle atrophy",1,"MSA"
,"24524299",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 1, genes",,1,"MSA"
,"12633154",,,"",,,,,,,,,,,,,,1,"MSA"
,"10709176",,,"",,,,,,,,,,,,,,1,"MSA"
,"10549790",,,"",,,,,,,,,,,,,,1,"MSA"
,"9219762",,,"",,,,,,,,,,,,"autosomal dominant cerebellar ataxia, ",,1,"MSA"
,"8264913",,,"",,,,,,,,,,,,"parkinson's disease, progressive supranuclear palsy, ",,1,"MSA"
,"2273411",,,"",,,,,,,,,,,,,,1,"MSA"
,"1703225",,,"",,,,,,,,,,,,,,1,"MSA"
,"2225663",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2701781",,,"",,,,,,,,,,,,,,1,"MSA"
,"2615074",,,"united kingdom",,,,,,,,,,,,"sleep apnea, ",,1,"MSA"
,"3218689",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3612199",,,"",,,,,,,,,,,,,,1,"MSA"
,"4010957",,,"",,,,,,,,,,,,,,1,"MSA"
,"3904783",,,"",,,,,,,,,,,,,,1,"MSA"
,"7007749",,,"",,,,,,,,,,,,,,1,"MSA"
,"23686794",,,"",,,,,,,,,,,,"disability, ",,1,"MSA"
,"10580959",,,"",,,,,,,,,,,,,,1,"MSA"
,"2605829",,,"united kingdom",,,,,,,,,,,,"gerhardt syndrome, ",,1,"MSA"
,"2787192",,,"",,,,,,,,,,,,,,1,"MSA"
,"2564162",,,"",,,,,,,,,,,,"hereditary ataxia, retinitis pigmentosa",,1,"MSA"
,"3785078",,,"",,,,,,,,,,,,"vertigo, ",,1,"MSA"
,"6317464",,,"",,,,,,,,,,,,,,1,"MSA"
,"6310715",,,"united kingdom",,,,,,,,,,,,"idiopathic orthostatic hypotension, ",,1,"MSA"
,"18175399",,,"",,,,,,,,,,,,"parkinson's disease, dementia",,1,"MSA"
,"12548734",,,"mali",,,,,,,,,,,,"infantile spinal muscular atrophy, anterior horn cell disease",,1,"MSA"
,"8892074",,,"",,,,,,,,,,,,,,1,"MSA"
,"8098158",,,"",,,,,,,,,,,,,,1,"MSA"
,"1817791",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3361329",,,"",,,,,,,,,,,,"parkinson's disease, depression",,1,"MSA"
,"3476231",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3822153",,,"",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"6676565",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"6686560",,,"united kingdom",,,,"years",24.3,,,,,,,,,1,"MSA"
,"20065130",,,"",,,,,,,,,,,,,,1,"MSA"
,"19240955",,,"austria",,,,,,,,,,,,"botulism, ",,1,"MSA"
,"12355877",,,"",,,,,,,,,,,,,,1,"MSA"
,"10661519",,,"",,,,,,,,,,,,,,1,"MSA"
,"7625148",,,"",,,,,,,,,,,,,,1,"MSA"
,"8749118",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"3162953",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"26083569",,,"",,,,,,,,,,,,"pontocerebellar hypoplasia type 6, ",,1,"MSA"
,"10459712",,,"",,,,,,,,,,,,,,1,"MSA"
,"10392749",,,"",,,,"years",,,,,,,,,,1,"MSA"
,"22258530",,,"",,,,,,,,,,,,"disability, epilepsy",,1,"MSA"
,"21150861",,,"",,,,"years",77,,,,,,,"dementia, ",,1,"MSA"
,"12402289",,,"mali",,,,,,,,,,,,"chronic inflammatory demyelinating polyradiculoneuropathy, ",,1,"MSA"
,"11200979",,,"",,,,,,,,,,,,,,1,"MSA"
,"8452204",,,"",,,,,,,,,,,,,,1,"MSA"
,"15600582",,,"",,,,,,,,,,,,,,1,"MSA"
,"12685002",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"9848465",,,"",,,,,,,,,,,,,,1,"MSA"
,"7621770",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"8736608",,,"",,,,,,,,,,,,"carbohydrate deficient glycoprotein syndrome, ",,1,"MSA"
,"2316223",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2838223",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"4063121",,,"",,,,,,,,,,,,,,1,"MSA"
,"7304404",,,"",,,,,,,,,,,,,,1,"MSA"
,"7458722",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"11296464",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"12898095",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"10880788",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"9349672",,,"",,,,,,,,,,,,,,1,"MSA"
,"8830454",,,"",,,,,,,,,,,,,,1,"MSA"
,"3282527",,,"",,,,,,,,,,,,,,1,"MSA"
,"7201274",,,"",,,,,,,,,,,,,,1,"MSA"
,"7285374",,,"",,,,,,,,,,,,,,1,"MSA"
,"6972166",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"11175818",,,"",,,,,,,,,,,,,,1,"MSA"
,"12859337",,,"",,,,,,,,,,,,,,1,"MSA"
,"12827906",,,"",,,,,,,,,,,,,,1,"MSA"
,"10327146",,,"",,,,,,,,,,,,"olivopontocerebellar hypoplasia, ",,1,"MSA"
,"1549203",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"3219808",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"17450320",,,"",,,,,,,,,,,,,,1,"MSA"
,"12269553",,,"",,,,,,,,,,,,,,1,"MSA"
,"8720328",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"7474449",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2621436",,,"",,,,,,,,,,,,,,1,"MSA"
,"4078575",,,"",,,,,,,,,,,,"motor neuron disease, ",,1,"MSA"
,"7136506",,,"",,,,,,,,,,,,,,1,"MSA"
,"12114494",,,"",,,,,,,,,,,,"sca2, ",,1,"MSA"
,"8137102",,,"",,,,,,,,,,,,,,1,"MSA"
,"22342763",,,"",,,,,,,,,,,,,,1,"MSA"
,"6160216",,,"",,,,,,,,,,,,,,1,"MSA"
,"25641760",,"203","netherlands",,,,,,,,,," mixed.","information not available","two diseases","high prevalence of specific disorders",1,"MSA"
,"9327977",,,"",,,,,,,,,,,,,,1,"MSA"
,"19058765",,,"",,,,,,,,,,,,,,1,"MSA"
,"11211748",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"11200981",,,"",,,,,,,,,,,,,,1,"MSA"
,"2073159",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"3707267",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"6673868",,,"",,,,,,,,,,,,,,1,"MSA"
,"8251013",,,"",,,,,,,,,,,,,,1,"MSA"
,"8327105",,,"",,,,,,,,,,,,,,1,"MSA"
,"1463593",,,"",,,,,,,,,,,,,,1,"MSA"
,"2731021",,,"",,,,,,,,,,,,,,1,"MSA"
,"23883322",,,"czech republic",,,,,,,,,,,,"pontocerebellar hypoplasia type 1, ",,1,"MSA"
,"9378602",,,"",,,,,,,,,,,,,,1,"MSA"
,"7719137",,,"",,,,,,,,,,,,"olivopontocerebellar hypoplasia, ",,1,"MSA"
,"2334024",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"2701780",,,"",,,,,,,,,,,,"dystonia, ",,1,"MSA"
,"4086999",,,"",,,,,,,,,,,,"parkinson's disease, ",,1,"MSA"
,"6738217",,,"",,,,,,,,,,,,"idiopathic orthostatic hypotension, ",,1,"MSA"
,"6682192",,,"",,,,,,,,,,,,,,1,"MSA"
,"24937052",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"17641900",,,"mali",,,,,,,,,,,,"pontocerebellar hypoplasia type 2, olivopontocerebellar hypoplasia",,1,"MSA"
,"11109008",,,"",,,,,,,,,,,,"pure autonomic failure, ",,1,"MSA"
,"10219743",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"7608734",,,"",,,,,,,,,,,,,,1,"MSA"
,"1345731",,,"mali",,,,,,,,,,,,,,1,"MSA"
,"1333700",,,"",,,,,,,,,,,,,,1,"MSA"
,"2350925",,,"",,,,,,,,,,,,"dysphagia , ",,1,"MSA"
,"3409614",,,"united kingdom",,,,,,,,,,,,"amyotrophic lateral sclerosis, ",,1,"MSA"
,"6425321",,,"",,,,,,,,,,,,,,1,"MSA"
,"6398141",,,"",,,,,,,,,,,,,,1,"MSA"
,"6303931",,,"",,,,,,,,,,,,,,1,"MSA"
,"1677427",,,"",,,,,,,,,,,,,,1,"MSA"
,"12021950",,,"mali",,,,,,,,,,,,"pontocerebellar hypoplasia type 2, dystonia",,1,"MSA"
,"9213052",,,"",,,,,,,,,,,,"dementia, ",,1,"MSA"
,"7738597",,,"",,,,,,,,,,,,"parkinson's disease, progressive supranuclear palsy",,1,"MSA"
,"15043660",,,"",,,,,,,,,,,,,,1,"MSA"
,"7974581",,,"",,,,,,,,,,,,,,1,"MSA"
,"11383938",,,"",,,,,,,,,,,,,,1,"MSA"
,"36926706",,,"mali",,,,,,,,,,,,"multiple system atrophy, ",,1,"MSA"
,"29379290",,,"",,,,,,,,,,,,"multiple system atrophy, ",,1,"MSA"
,"3475929",,,"",,,,,,,,,,,,,,1,"MSA"
,"3115017",,,"united kingdom",,,,,,,,,,,,,,1,"MSA"
,"37868925",,,"",,,,,,,,,,,,"multiple system atrophy, ",,1,"MSA"
,"37448600",,,"",,,,,,,,,,,,"multiple system atrophy, oromandibular dystonia",,1,"MSA"
