"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"28295128",,"MUPS",,,"employed",,"45 %","%",1,"allChronicFatigue","2023-12-05"
,"28295128",,"MUPS",,,"missed work  chronic condition",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"28295128",,"chronic condition",,,"workers without mups",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"28301977",,"three variables",,,"variance",,"32 %","%",1,"allChronicFatigue","2023-12-05"
,"28303641",,"ME / CFS",,,"gwi",,"29.34 %","%",1,"allChronicFatigue","2023-12-05"
,"28303641",,"P < 0.0001",,,"controls",,"17.21 %","%",1,"allChronicFatigue","2023-12-05"
,"28314551",,".013",,,"patients reported pain",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"28314551",,"female",,,"pain",,"44 %","%",1,"allChronicFatigue","2023-12-05"
,"28314551",,"HbA1c or physical activity",,,"pain",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"chordoma",,,"years",,"72 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"56 %",,,"male",,"56 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"male",,,"educated beyond high school degree",,"87 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"educated beyond high school degree",,,"north america",,"77 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"North America",,,"skull base  prevalent tumor location",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"depression or severe anxiety",,,"chronic pain",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"Chronic pain",,,"depression severe anxiety",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"depression or severe anxiety",,,"chronic fatigue",,"34 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"patients",,,"delayed diagnosis",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"patients",,,"change career ability work",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"caregivers",,,"grief",,"55 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"caregivers",,,"delayed diagnosis",,"47 %","%",1,"allChronicFatigue","2023-12-05"
,"28315176",,"caregivers",,,"patient cope  disease",,"45 %","%",1,"allChronicFatigue","2023-12-05"
,"28358988",,"least deprived IMD quintile",,,"fm",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"28388975",,"ER and CC nurses",,,"response rate",,"82.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"case definitions or diagnostic criteria",,,"the etiology portrayed organic",,"64.5 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"diagnostic criteria",,,"=",,"56.1 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"prevalence rates",,,"depression",,"22.9 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"prevalence rates",,,"=",,"55.6 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"prevalence rates",,,"mention form treatment illness",,"50.9 %","%",1,"allChronicFatigue","2023-12-05"
,"28403636",,"prevalence rates",,,"mislabeled name illness",,"19.4 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"fibromyalgia",,,"women",,"82.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"female:male",,,"iggsd",,"92.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"female:male",,,"fibromyalgia",,"18.7 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"ACs",,,"chronic fatigue",,"63.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"chronic fatigue",,,"aggregate acs",,"35.3 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"chronic fatigue",,,"sjögrens syndrome",,"8.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"Sjögren's syndrome",,,"ic",,"3.0 %","%",1,"allChronicFatigue","2023-12-05"
,"28422000",,"HLA-A * 29 , B * 44 positivity",,,"diabetes",,"10.3 %","%",1,"allChronicFatigue","2023-12-05"
,"28528350",,"73.5 %",,,"chemotherapy",,"87 %","%",1,"allChronicFatigue","2023-12-05"
,"28528350",,"chemotherapy",,,"active treatment",,"73.5 %","%",1,"allChronicFatigue","2023-12-05"
,"28528350",,"AYAs with cancer",,,"prevalence severe fatigue",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"28528350",,"matched population-based controls",,,"severe fatigue",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"28552254",,"chronic fatigue",,,"survivors",,"56 %","%",1,"allChronicFatigue","2023-12-05"
,"28552254",,"95 % confidence interval 19 % -27 %",,,"chronic fatigue",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"28552254",,"chemoradiation",,,"treated radiation concomitant chemotherapy",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"28596045",,"CONCLUSION : Over 80 % of a large population-based cohort",,,"spanish patients cfs me presented comorbidities",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"28674681",,"0.1",,,"pediatric me cfs",,"0.5 %","%",1,"allChronicFatigue","2023-12-05"
,"28720463",,"GBS",,,"cfs seid",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"28720463",,"GBS",,,"pots",,"16.5 %","%",1,"allChronicFatigue","2023-12-05"
,"28720463",,"POTS",,,"gbs",,"5.4 %","%",1,"allChronicFatigue","2023-12-05"
,"28876765",,"strong scientific evidence",,,"immunised children develop protective antibody levels",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"28876765",,"moderately strong scientific evidence",,,"protection forms tuberculosis",,"75 %","%",1,"allChronicFatigue","2023-12-05"
,"28876765",,"tuberculous meningitis",,,"efficacy disseminated miliary tuberculosis",,"85 %","%",1,"allChronicFatigue","2023-12-05"
,"29060408",,"precision",,,"accuracy",,"83.1 %","%",1,"allChronicFatigue","2023-12-05"
,"29060408",,"precision",,,"specificity",,"84.6 %","%",1,"allChronicFatigue","2023-12-05"
,"29060408",,"Bayes",,,"precision",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"29096528",,"anxiety",,,"major depressive disorder",,"34.6 %","%",1,"allChronicFatigue","2023-12-05"
,"29096528",,"major depressive disorder",,,"anxiety disorder",,"28.8 %","%",1,"allChronicFatigue","2023-12-05"
,"29096528",,"psychiatric interview",,,"co morbid anxiety depression",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"29318645",,"0.05 % for subjects with and without endometriosis",,,"incidences bps ic",,"0.2 %","%",1,"allChronicFatigue","2023-12-05"
,"29318645",,"subjects with and without endometriosis",,,"incidences bps ic",,"0.05 %","%",1,"allChronicFatigue","2023-12-05"
,"29359181",,"plaque reduction neutralization test",,,"analytical sensitivity",,"89 %","%",1,"allChronicFatigue","2023-12-05"
,"29359181",,"heterologous-flavivirus-positive",,,"igg assay",,"65 %","%",1,"allChronicFatigue","2023-12-05"
,"29359181",,"2 of 100",,,"non tbd samples",,"2 %","%",1,"allChronicFatigue","2023-12-05"
,"29369204",,"senior high-school students and male students",,,"cfs",,"0.9 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"576 exposed individuals",,,"ibs",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"IBS",,,"= controls",,"14 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"587 exposed individuals",,,"chronic fatigue",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"controls",,,"=",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"prevalence",,,"ibs exposed persons change years infection",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"29378314",,"31 % at 6 years after infection",,,"chronic fatigue",,"31 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"Females",,,"irritable bowel syndrome",,"11.2 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"13.6 %",,,"chronic fatigue syndrome",,"1.6 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"56.6 %",,,"drug allergies",,"13.5 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"20.2 % vs . 3.9 %",,,"diabetes",,"3.9 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"UCPPS",,,"alcohol use",,"18.4 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"neurogenic",,,"ucpps",,"10.8 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"UPOINT domains",,,"urinary",,"67.6 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"neurogenic",,,"organ specific",,"51.4 %","%",1,"allChronicFatigue","2023-12-05"
,"29485033",,"males",,,"neurogenic",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"23.9 %",,,"lrmsp icf cfs like illness",,"32.9 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"23.9 %",,,"lrmsp icf cfs like illness",,"38.7 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"weighted prevalence",,,"cfs like illness",,"23.9 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"asymptomatic peers",,,"lrmsp icf cfs like illness",,"8.7 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"P < 0.01",,,"initially asymptomatic peers",,"8.5 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"P < 0.01",,,"initially asymptomatic peers",,"7.4 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"chikungunya",,,"paf",,"43.2 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"41.0 %",,,"paf",,"36.2 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"PAF",,,"chikungunya",,"41.0 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"CHIKV-infected subjects",,,"chronic manifestations",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"29486812",,"CHIKV-infected subjects",,,"chronic manifestations",,"53 %","%",1,"allChronicFatigue","2023-12-05"
,"29577349",,"Eight-matched pairs",,,"female",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"29624767",,"systemic exertion intolerance",,,"agents",,"67.7 %","%",1,"allChronicFatigue","2023-12-05"
,"29744108",,"45.1 %",,,"point prevalence rates",,"46.9 %","%",1,"allChronicFatigue","2023-12-05"
,"29744108",,"46.9 %",,,"point prevalence rates",,"45.1 %","%",1,"allChronicFatigue","2023-12-05"
,"29808107",,"migraine",,,"anxiety",,"51.5 %","%",1,"allChronicFatigue","2023-12-05"
,"29808107",,"anxiety",,,"depression",,"8.8 %","%",1,"allChronicFatigue","2023-12-05"
,"29808107",,"25 % versus 3 %",,,"childhood physical abuses  reported fibromyalgia migraine cases",,"3 %","%",1,"allChronicFatigue","2023-12-05"
,"29854827",,"FS ≥ 1",,,"patients pss",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"29854827",,"xerostomia",,,"control group",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"29908859",,"59 %",,,"frail",,"3 %","%",1,"allChronicFatigue","2023-12-05"
,"29908859",,"59 % ) not frail",,,"pre frail",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"29908859",,"socioeconomic deprivation",,,"frail",,"59 %","%",1,"allChronicFatigue","2023-12-05"
,"29969723",,"288",,,"eligible patients",,"87 %","%",1,"allChronicFatigue","2023-12-05"
,"29969723",,"background population",,,"chronic fatigue",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"30232103",,"22 % of individuals did not fulfil the Fukuda",,,"clinical canadian criteria cfs me diagnostic criteria",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"30232103",,"medical",,,"planned visits",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"30237687",,"41.3 %",,,"male",,"42.3 %","%",1,"allChronicFatigue","2023-12-05"
,"30237687",,"40 men ( 41.3 % ) and 53 women",,,"htlv rna",,"31.9 %","%",1,"allChronicFatigue","2023-12-05"
,"30237687",,"HTLV-1 RNA",,,"male",,"41.3 %","%",1,"allChronicFatigue","2023-12-05"
,"30237687",,"53 women",,,"htlv rna",,"56.9 %","%",1,"allChronicFatigue","2023-12-05"
,"30237687",,"HTLV-1 positive",,,"xmrv env gene",,"1 %","%",1,"allChronicFatigue","2023-12-05"
,"30303941",,"CVMCC otolith",,,"pain symptoms",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"30303941",,"CVMCC",,,"fulfill barany society criteria probable vestibular migraine",,"98 %","%",1,"allChronicFatigue","2023-12-05"
,"30303941",,"17 %",,,"international classification headache disorders defined vestibular migraine criteria",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"30303941",,"International Classification of Headache Disorders",,,"fulfill fukuda criteria me cfs",,"63 %","%",1,"allChronicFatigue","2023-12-05"
,"30350746",,"clinical significant",,,"fatigue",,"54 %","%",1,"allChronicFatigue","2023-12-05"
,"30505831",,"two-minute tilt table test",,,"pots criteria",,"55 %","%",1,"allChronicFatigue","2023-12-05"
,"30522426",,"IB",,,"anti dfs positive",,"4.5 %","%",1,"allChronicFatigue","2023-12-05"
,"30522426",,"IB",,,"iif dfs pattern",,"11 %","%",1,"allChronicFatigue","2023-12-05"
,"30522426",,"ANA",,,"iif dfs pattern",,"26.6 %","%",1,"allChronicFatigue","2023-12-05"
,"30522426",,"group",,,"patterns observed also obtained clinics",,"47.7 %","%",1,"allChronicFatigue","2023-12-05"
,"30666686",,"back pain",,,"participants reported work related musculoskeletal disorder",,"71.3 %","%",1,"allChronicFatigue","2023-12-05"
,"30671425",,"ME or CFS",,,"average annual costs",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"42 %",,,"survivors completed questionnaire response rate",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"Fatigue",,,"cf",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"25 % reported CF . CF was significantly more prevalent among survivors of BC",,,"cf  prevalent survivors bc",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"CRC",,,"nhl",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"survivors",,,"mm",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"survivors with CF",,,"tired",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"30696351",,"survivors with CF",,,"change fatigue time",,"65 %","%",1,"allChronicFatigue","2023-12-05"
,"30706290",,"SSc controls",,,"cases",,"20.0 %","%",1,"allChronicFatigue","2023-12-05"
,"30706290",,"case",,,"ssc controls",,"2.2 %","%",1,"allChronicFatigue","2023-12-05"
,"30719431",,"3 %",,,"pediatric prevalence",,"0 %","%",1,"allChronicFatigue","2023-12-05"
,"30719431",,"ME / CFS in children and adolescents",,,"pediatric prevalence",,"3 %","%",1,"allChronicFatigue","2023-12-05"
,"30795765",,"adjusted hazard ratio",,,"male",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"peri-onset",,,"infection related episodes",,"64 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"characteristics",,,"stressful incidents",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"characteristics",,,"exposure environmental toxins",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"ME / CFS",,,"initial symptom",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"Fatigue-related function",,,"subjects engage productive activity",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"Fatigue",,,"unable work",,"47 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"fluctuating course",,,"steadily",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"majority",,,"course",,"59 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"anxiety",,,"depression",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"most diagnosed conditions",,,"migraine headaches",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"30805319",,"families",,,"chronic fatigue unclear etiology",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"30828572",,"ME / CFS",,,"orthostatic intolerance",,"96 %","%",1,"allChronicFatigue","2023-12-05"
,"30828572",,"Fukuda criteria",,,"also satisfied iom criteria diagnosis",,"85 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"chronic conditions",,,"individuals identified fatigued",,"93 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"n = 280",,,"neurological",,"21.5 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"n = 200",,,"neurodegenerative",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"n = 654",,,"psychiatric",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"Fukuda defintion",,,"disorders",,"13.5 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"21.7 % for more than 10 years",,,"symptoms years",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"symptoms",,,"years",,"21.7 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"excessive daytime sleepiness",,,"epworth sleepiness scores",,"62 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"depression",,,"anxiety",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"30850404",,"HADS A & D .0001",,,"depression",,"32 %","%",1,"allChronicFatigue","2023-12-05"
,"30854252",,"Oxford criteria",,,"males",,"25.5 %","%",1,"allChronicFatigue","2023-12-05"
,"30854252",,"Oxford criteria",,,"females",,"19.9 %","%",1,"allChronicFatigue","2023-12-05"
,"30854252",,".3 % of males and 1.8 % of females",,,"oxford defined cases inappropriately classified cfs",,"85 %","%",1,"allChronicFatigue","2023-12-05"
,"30854252",,"Fukuda criteria",,,"males",,"2.3 %","%",1,"allChronicFatigue","2023-12-05"
,"30854252",,"Fukuda criteria",,,"females",,"1.8 %","%",1,"allChronicFatigue","2023-12-05"
,"30856652",,"Fatigue score",,,"chronic fatigue frequency",,"82 %to 35 %","%",1,"allChronicFatigue","2023-12-05"
,"30856652",,"82 %",,,"chronic fatigue frequency",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"31088598",,"78 %",,,"cognitive disorder",,"78 %","%",1,"allChronicFatigue","2023-12-05"
,"31088598",,"cognitive disorder",,,"abdominal pain",,"77 %","%",1,"allChronicFatigue","2023-12-05"
,"31088598",,"dysuria",,,"sleep disorder",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"31171345",,"cancers",,,"cure rate",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"31179255",,"reference",,,"frequency",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"31195638",,"pre-existing coeliac disease",,,"self reported gs",,"32.8 %","%",1,"allChronicFatigue","2023-12-05"
,"31195638",,"32.8 % ( previously 12.9 %",,,"self reported gs",,"12.9 %","%",1,"allChronicFatigue","2023-12-05"
,"31195638",,"CD",,,"coeliac disease",,"1.2 %","%",1,"allChronicFatigue","2023-12-05"
,"31195638",,"CD ) was 1.2 %",,,"coeliac disease",,"0.8 %","%",1,"allChronicFatigue","2023-12-05"
,"31195638",,"pre-existing coeliac disease",,,"gfd",,"3.7 %","%",1,"allChronicFatigue","2023-12-05"
,"31325196",,"Kaminaka junior high school",,,"m ps graduates developed school refusal behavior",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"31334205",,"children and adolescents",,,"mecfs",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS",,,"ibs",,"79 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS",,,"fms",,"52 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"Stomach pain",,,"cfs single diagnosis participants",,"43 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS single diagnosis",,,"ibs",,"32 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS single diagnosis",,,"fms",,"94 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"Pain",,,"cfs single diagnosis participants",,"85 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS single diagnosis",,,"ibs",,"75 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"CFS single diagnosis",,,"fms",,"97 %","%",1,"allChronicFatigue","2023-12-05"
,"31367702",,"95 %",,,"cfs single diagnosis participants",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"31383326",,"NA 2 % ) in Western countries",,,"na",,"2 %","%",1,"allChronicFatigue","2023-12-05"
,"31409218",,"BDS",,,"fulfilled criteria least one fss",,"16.3 %","%",1,"allChronicFatigue","2023-12-05"
,"31409218",,"CFS",,,"wad",,"1.7 %","%",1,"allChronicFatigue","2023-12-05"
,"31409218",,"WAD",,,"cfs",,"8.6 %","%",1,"allChronicFatigue","2023-12-05"
,"31409218",,"criteria",,,"bds",,"16.1 %","%",1,"allChronicFatigue","2023-12-05"
,"31493035",,"cardiac or pulmonary mechanical limit",,,"vo max",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"31493035",,"32 / 257 ) .39 ± 0.05",,,"impaired soe sole cause exertional intolerance",,"12.5 %","%",1,"allChronicFatigue","2023-12-05"
,"31642345",,"illness",,,"mental fatigue health",,"68 %","%",1,"allChronicFatigue","2023-12-05"
,"31642345",,"co-existing syndromes",,,"patients least one conditions",,"81 %","%",1,"allChronicFatigue","2023-12-05"
,"31827223",,"normal",,,"elevated =",,"44.7 %","%",1,"allChronicFatigue","2023-12-05"
,"31827223",,"Elevated",,,"normal",,"55.3 %","%",1,"allChronicFatigue","2023-12-05"
,"31890263",,"qualitative",,,"eligible young people",,"49.7 %","%",1,"allChronicFatigue","2023-12-05"
,"31890263",,".4 %",,,"one centre",,"97.5 %","%",1,"allChronicFatigue","2023-12-05"
,"31890263",,"online consent and interventions were acceptable , with less than 10 % in each arm",,,"trial treatment",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"31890263",,"SF36-PFS at 6 months",,,"response rate primary outcome",,"91.4 %","%",1,"allChronicFatigue","2023-12-05"
,"32011012",,"independent risk factors",,,"chronic fatigue syndrome",,"6.76 %","%",1,"allChronicFatigue","2023-12-05"
,"32021614",,"threshold",,,"health anxiety",,"41.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32021614",,"physical functioning and depression",,,"variance fatigue",,"23.8 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"1.40 ± 1.57 %",,,"prevalence",,"1.57 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"men",,,"pooled prevalence",,"0.39 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"women",,,"ci",,"1.36 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"men",,,"ci",,"0.86 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"95 % CI 0.53-1.10",,,"community based samples",,"0.76 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"community-based samples",,,"primary care sites",,"0.63 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"adults ≥ 18 years",,,"ci",,"0.65 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"95 % CI 0.22-1.35",,,"children adolescents < years",,"0.55 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"95 % CI 0.60-1.33",,,"cdc",,"0.89 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"Holmes",,,"ci",,"0.17 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"1.14 % [ 95 % CI 0.76-1.72",,,"interviews",,"1.14 %","%",1,"allChronicFatigue","2023-12-05"
,"32093722",,"CDC-1994",,,"physician diagnosis",,"0.09 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"BDS",,,"fss",,"9.3 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"FSS",,,"irritable bowel",,"3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"multi-organ type",,,"chronic widespread pain",,"2.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"whiplash associated disorders",,,"chronic fatigue",,"6.1 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"multiple chemical sensitivity",,,"whiplash disorders",,"1.5 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"multi-organ type",,,"multiple chemical sensitivity",,"0.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"multi-organ type",,,"bds",,"10.7 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,".0 %",,,"multi organ type",,"2.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32094442",,"multi-organ type",,,"diagnostic agreement fss bds",,"92.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32105793",,"PEM",,,"chronic crf",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"HSD / hEDS",,,"women",,"96 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"symptom-based criteria for 1 or more Rome IV FGIDs",,,"nearly subjects  hsd heds",,"98 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"P <",,,"controls",,"47 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"bowel",,,"controls",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"gastroduodenal",,,"controls",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"anorectal",,,"controls",,"9 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"HSD / hEDS",,,"controls",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"32109633",,"analgesics",,,"controls",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"immunoglobulin G",,,"ebv dna",,"24.1 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"immunoglobulin G",,,"cmv dna",,"3.4 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,".8 % vs 82 %",,,"hhv dna",,"1.7 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"controls",,,"ebv dna",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"PBMCs",,,"cmv",,"78 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"81 % vs 84 %",,,"ebv",,"84 %","%",1,"allChronicFatigue","2023-12-05"
,"32129496",,"82.8 % vs 82 %",,,"hhv",,"82 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"HC",,,"end tilt cbf",,"7 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"26 %",,,"me cfs group",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"ME / CFS group",,,"patients normal hr bp response",,"24 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"28 %",,,"doh",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"all P <",,,"pots patients",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"HC",,,"cbf",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"lower limit of normal of 2SD of CBF reduction in HC",,,"patients normal hr bp response",,"82 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"98 %",,,"doh",,"98 %","%",1,"allChronicFatigue","2023-12-05"
,"32140630",,"orthostatic intolerance",,,"me cfs patients",,"90 %","%",1,"allChronicFatigue","2023-12-05"
,"32247028",,"NA",,,"approved treatment",,"0.3 %","%",1,"allChronicFatigue","2023-12-05"
,"32256619",,"CFS",,,"adequately completed questionnaires",,"16.25 %","%",1,"allChronicFatigue","2023-12-05"
,"32256619",,"fatigue",,,"cfs",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"32256619",,"western populations",,,"prevalence cfs",,"0.5 %","%",1,"allChronicFatigue","2023-12-05"
,"32256619",,"satisfactory questionnaires",,,"sleep disturbance",,"60 %","%",1,"allChronicFatigue","2023-12-05"
