"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"32516630",,,,,"supine hypertension",,"67 %","%",1,"MSA"
,"32546656",,,,,"paf",,"24 %","%",1,"MSA"
,"32572488",,,,,"primary progressive patients",,"2.7 %","%",1,"MSA"
,"32572488",,,,,"patients",,"2.1 %","%",1,"MSA"
,"32587707",,,,,"pdyn variants",,"0.1 %","%",1,"MSA"
,"32621533",,,,,"male",,"70 %","%",1,"MSA"
,"32621533",,,,,"male",,"68 %","%",1,"MSA"
,"32621533",,,,,"cerebellar variant type",,"59 %","%",1,"MSA"
,"32621533",,,,,"adpec",,"49 %","%",1,"MSA"
,"32621533",,,,,"msa",,"95 %","%",1,"MSA"
,"32621533",,,,,"msa",,"46 %","%",1,"MSA"
,"32644976",,,,,"p =",,"0 %","%",1,"MSA"
,"32677311",,,,,"male",,"64 %","%",1,"MSA"
,"32677311",,,,,"chf",,"38 %","%",1,"MSA"
,"32754107",,,,,"tremor occurrence rate",,"14.9 %","%",1,"MSA"
,"32754107",,,,,"hor",,"4.5 %","%",1,"MSA"
,"32754107",,,,,"sensitivity harmonic pd diagnosis",,"75.0 %","%",1,"MSA"
,"32754107",,,,,"sensitivity harmonic",,"95.5 %","%",1,"MSA"
,"32754107",,,,,"ppv npv",,"75.9 %","%",1,"MSA"
,"32755074",,,,,"acute cerebral infarction",,"34.62 %","%",1,"MSA"
,"32755074",,,,,"wallerian degeneration",,"30.77 %","%",1,"MSA"
,"32755074",,,,,"multiple system atrophy",,"23.08 %","%",1,"MSA"
,"32755074",,,,,"heroin induced leukoencephalopathy",,"3.85 %","%",1,"MSA"
,"32878826",,,,,"mmd",,"0.4 %","%",1,"MSA"
,"32878826",,,,,"mmd",,"0.5 %","%",1,"MSA"
,"32878826",,,,,"asians",,"1.5 %","%",1,"MSA"
,"32878826",,,,,"asians",,"5.2 %","%",1,"MSA"
,"32882100",,,,,"treated patients developed pd specific antibody response",,"89 %","%",1,"MSA"
,"32882100",,,,,"antibody responder rate",,"58 %","%",1,"MSA"
,"32896712",,,,,"community dwellers",,"16 %","%",1,"MSA"
,"32896712",,,,,"institutionalized patients",,"60 %","%",1,"MSA"
,"32939785",,,,,"cases",,"92 %","%",1,"MSA"
,"32978947",,,,,"converted msa",,"80 %","%",1,"MSA"
,"32978947",,,,,"patients developed pd dlb",,"5.4 %","%",1,"MSA"
,"32978947",,,,,"patients converted msa",,"80.0 %","%",1,"MSA"
,"32978947",,,,,"specificity",,"94.6 %","%",1,"MSA"
,"32984413",,,,,"died prior medical intervention rehabilitative efforts",,"65 %","%",1,"MSA"
,"32984413",,,,,"died rehabilitation",,"35 %","%",1,"MSA"
,"32984413",,,,,"respiratory lesions",,"90 %","%",1,"MSA"
,"32984413",,,,,"capture exertional rhabdomyolysis",,"42 %","%",1,"MSA"
,"32984413",,,,,"gastrointestinal tract pathologies",,"75 %","%",1,"MSA"
,"32984413",,,,,"dental attrition",,"40 %","%",1,"MSA"
,"32984413",,,,,"group animals",,"54 %","%",1,"MSA"
,"32984413",,,,,"lesions",,"20 %","%",1,"MSA"
,"33150438",,,,,"growth hormone deficiency",,"28 %","%",1,"MSA"
,"33150438",,,,,"patients hospitalized due symptomatic hypoglycemia",,"55 %","%",1,"MSA"
,"33150438",,,,,"adrenal glucocorticoid insufficiency",,"22 %","%",1,"MSA"
,"33150438",,,,,"hypothyroidism",,"36 %","%",1,"MSA"
,"33164129",,,,,"displayed postural tremor",,"82.8 %","%",1,"MSA"
,"33164129",,,,,"sensitivity",,"87.9 %","%",1,"MSA"
,"33164129",,,,,"specificity",,"89.2 %","%",1,"MSA"
,"33179436",,,,,"hospital prevalence aps parkinsonism cases",,"20.6 %","%",1,"MSA"
,"33179436",,,,,"newly diagnosed aps cases",,"38.8 %","%",1,"MSA"
,"33179436",,,,,"dementia lewy bodies",,"56.7 %","%",1,"MSA"
,"33179436",,,,,"progressive supranuclear palsy",,"16.2 %","%",1,"MSA"
,"33179436",,,,,"multiple system atrophy",,"14.6 %","%",1,"MSA"
,"33179436",,,,,"corticobasal syndrome",,"12.5 %","%",1,"MSA"
,"33179436",,,,,"parkinsonism",,"50.7 %","%",1,"MSA"
,"33193032",,,,,"attrition bias",,"1.4 %","%",1,"MSA"
,"33193032",,,,,"one vemp test abnormal",,"68 %","%",1,"MSA"
,"33193032",,,,,"vemp tests abnormal",,"83 %","%",1,"MSA"
,"33234871",,,,,"msa",,"18.8 %","%",1,"MSA"
,"33234871",,,,,"msa",,"27.3 %","%",1,"MSA"
,"33234871",,,,,"the frequency coexistence three sleep related symptoms",,"7.3 %","%",1,"MSA"
,"33284860",,,,,"parkinson patients",,"77 %","%",1,"MSA"
,"33284860",,,,,"patients dementia lewy bodies multiple system atrophy",,"89 %","%",1,"MSA"
,"33284860",,,,,"progressive supranuclear palsy corticobasal degeneration",,"15 %","%",1,"MSA"
,"33372862",,,,,"antagonistic muscles flexion extension elbow",,"22.3 %","%",1,"MSA"
,"33372862",,,,,"wrist",,"11.9 %","%",1,"MSA"
,"33372862",,,,,"fingers",,"23.9 %","%",1,"MSA"
,"33372862",,,,,"ankle",,"18.2 %","%",1,"MSA"
,"33372862",,,,,"toes",,"14.7 %","%",1,"MSA"
,"33401147",,,,,"sighs",,"12 %","%",1,"MSA"
,"33401147",,,,,"sighs",,"45 %","%",1,"MSA"
,"33401147",,,,,"sighs pd predominantly hypopneas",,"29 %","%",1,"MSA"
,"33495376",,,,,"prevalence rfc disease",,"67 %","%",1,"MSA"
,"33495376",,,,,"unselected cohort b",,"14 %","%",1,"MSA"
,"33495376",,,,,"clinical canvas",,"68 %","%",1,"MSA"
,"33495376",,,,,"rfc disease",,"90 %","%",1,"MSA"
,"33495376",,,,,"rfc positive patients mostly multisystemic",,"69 %","%",1,"MSA"
,"33495376",,,,,"dysautonomia",,"62 %","%",1,"MSA"
,"33495376",,,,,"bradykinesia",,"28 %","%",1,"MSA"
,"33495376",,,,,"postural instability",,"49 %","%",1,"MSA"
,"33495376",,,,,"slow vertical saccades",,"17 %","%",1,"MSA"
,"33495376",,,,,"chorea dystonia",,"11 %","%",1,"MSA"
,"33495376",,,,,"progression",,"50 %","%",1,"MSA"
,"33517029",,,,,"gaze evoked nystagmus",,"35,7 %","%",1,"MSA"
,"33517229",,,,,"plc",,"12.7 %","%",1,"MSA"
,"33517229",,,,,"plc survival patients stage msa",,"12.0 %","%",1,"MSA"
,"33517229",,,,,"msa",,"13.2 %","%",1,"MSA"
,"33558361",,,,,"patients diagnosed cerebellar symptoms predominant type msa",,"58.2 %","%",1,"MSA"
,"33558361",,,,,"parkinsonism",,"29.9 %","%",1,"MSA"
,"33558361",,,,,"umsars part ⅳ score",,"53.8 %","%",1,"MSA"
,"33558361",,,,,"levodopa",,"37.5 %","%",1,"MSA"
,"33662165",,,,,"memory disturbance  common fs ad",,"34 %","%",1,"MSA"
,"33662165",,,,,"ftld",,"19 %","%",1,"MSA"
,"33662165",,,,,"lbd",,"26 %","%",1,"MSA"
,"33662165",,,,,"memory disturbance  common fs ad",,"35 %","%",1,"MSA"
,"33662165",,,,,"msa",,"27 %","%",1,"MSA"
,"33662165",,,,,"cbd",,"20 %","%",1,"MSA"
,"33662165",,,,,"memory disturbance",,"79.0 %","%",1,"MSA"
,"33662165",,,,,"aphasia",,"97.2 %","%",1,"MSA"
,"33662165",,,,,"personality changes",,"96.0 %","%",1,"MSA"
,"33662165",,,,,"lbd",,"54.6 %","%",1,"MSA"
,"33662165",,,,,"lbd",,"97.3 %","%",1,"MSA"
,"33662165",,,,,"coordination disturbance msa",,"59.4 %","%",1,"MSA"
,"33662165",,,,,"dysarthria ftld",,"73.0 %","%",1,"MSA"
,"33666721",,,,,"patients canvas phenotype",,"78 %","%",1,"MSA"
,"33856546",,,,,"anti nae antibody rates",,"31.9 %","%",1,"MSA"
,"33856546",,,,,"positive anti nae antibody rates",,"10.3 %","%",1,"MSA"
,"33856546",,,,,"positive anti nae antibody rates",,"50.0 %","%",1,"MSA"
,"33856546",,,,,"positive anti nae antibody rates",,"11.1 %","%",1,"MSA"
,"33910524",,,,,"camptocormia",,"19.2 %","%",1,"MSA"
,"34056874",,,,,"multiple step pattern",,"68.6 %","%",1,"MSA"
,"34056874",,,,,"multiple step pattern",,"65.2 %","%",1,"MSA"
,"34056874",,,,,"<",,"2.5 %","%",1,"MSA"
,"34056874",,,,,"abnormal saccade",,"63.6 %","%",1,"MSA"
,"34056874",,,,,"abnormal saccade",,"7.5 %","%",1,"MSA"
,"34056874",,,,,"saccade intrusions",,"28.1 %","%",1,"MSA"
,"34056874",,,,,"msa patients",,"51.5 %","%",1,"MSA"
,"34056874",,,,,"gaze evoked nystagmus",,"24.2 %","%",1,"MSA"
,"34056874",,,,,"square wave jerks",,"6.1 %","%",1,"MSA"
,"34132390",,,,,"fatigue",,"28.7 %","%",1,"MSA"
,"34134116",,,,,"clinical rbd",,"70.4 %","%",1,"MSA"
,"34196429",,,,,"vapb negative neurons pontine nucleus",,"13.6 %","%",1,"MSA"
,"34196429",,,,,"vapb negative neurons",,"0.6 %","%",1,"MSA"
,"34196429",,,,,"cytoplasmic inclusions",,"42.2 %","%",1,"MSA"
,"34196429",,,,,"vapb positive neurons",,"3.6 %","%",1,"MSA"
,"34196429",,,,,"oligodendrocytes",,"67.2 %","%",1,"MSA"
,"34196429",,,,,"neurons",,"51.1 %","%",1,"MSA"
,"34209067",,,,,"msa",,"87.5 %","%",1,"MSA"
,"34209067",,,,,"psp patients complained least one neuropathic symptom",,"66.7 %","%",1,"MSA"
,"34209067",,,,,"msa psp patients",,"50.0 %","%",1,"MSA"
,"34255887",,,,,"severe ncis",,"8.2 %","%",1,"MSA"
,"34316623",,,,,"onset events",,"64 %","%",1,"MSA"
,"34316623",,,,,"vfmi sa mv dysphagia surgeries",,"49 %","%",1,"MSA"
,"34316623",,,,,"medical study",,"68 %","%",1,"MSA"
,"34316623",,,,,"na",,"22 %","%",1,"MSA"
,"34316623",,,,,"twenty seven patients",,"24 %","%",1,"MSA"
,"3435079",,,,,"postganglionic sudomotor failure",,"50 %","%",1,"MSA"
,"3435079",,,,,"paf msa patients",,"69 %","%",1,"MSA"
,"3435079",,,,,"paf msa patients",,"66 %","%",1,"MSA"
,"3435079",,,,,"vagal abnormalities",,"77 %","%",1,"MSA"
,"3435079",,,,,"paf msa patients",,"81 %","%",1,"MSA"
,"34413766",,,,,"specificity",,"79.2 %","%",1,"MSA"
,"34472165",,,,,"seizure prevalence",,"31.3 %","%",1,"MSA"
,"34472165",,,,,"cbd",,"20.0 %","%",1,"MSA"
,"34472165",,,,,"lbd",,"12.6 %","%",1,"MSA"
,"34472165",,,,,"ftld",,"11.3 %","%",1,"MSA"
,"34472165",,,,,"msa",,"8.3 %","%",1,"MSA"
,"34472165",,,,,"psp",,"7.5 %","%",1,"MSA"
,"34472165",,,,,"patients without cognitive first symptoms",,"11.0 %","%",1,"MSA"
,"34472165",,,,,"patients without motor first symptoms",,"20.5 %","%",1,"MSA"
,"34481140",,,,,"msa patients",,"96.2 %","%",1,"MSA"
,"34481140",,,,,"msa patients",,"80 %","%",1,"MSA"
,"34481140",,,,,"msa patients",,"60.4 %","%",1,"MSA"
,"34481140",,,,,"msa p patient",,"98.1 %","%",1,"MSA"
,"34481140",,,,,"patients msa",,"69.8 %","%",1,"MSA"
,"34481140",,,,,"sensitivity",,"95.0 %","%",1,"MSA"
,"34498198",,,,,"fxtas",,"0.3 %","%",1,"MSA"
,"34506665",,,,,"balanced accuracy",,"74.2 %","%",1,"MSA"
,"34506665",,,,,"specificity",,"75.0 %","%",1,"MSA"
,"34506665",,,,,"sensitivity",,"73.3 %","%",1,"MSA"
,"34663646",,,,,"fatigue",,"60.3 %","%",1,"MSA"
,"34663646",,,,,"fatigue",,"55.1 %","%",1,"MSA"
,"34663646",,,,,"fatigue",,"64.9 %","%",1,"MSA"
,"34718269",,,,,"anxiety",,"22.1 %","%",1,"MSA"
,"34718269",,,,,"anxiety",,"13 %","%",1,"MSA"
,"34718269",,,,,"anxiety levels",,"34.2 %","%",1,"MSA"
,"34718269",,,,,"depression",,"50 %","%",1,"MSA"
,"34718269",,,,,"depression",,"58.9 %","%",1,"MSA"
,"34718269",,,,,"depression",,"97.3 %","%",1,"MSA"
,"34764851",,,,,"hypertension",,"20.2 %","%",1,"MSA"
,"34764851",,,,,"diabetes mellitus",,"10.3 %","%",1,"MSA"
,"34764851",,,,,"hyperlipidemia",,"10.2 %","%",1,"MSA"
,"34764851",,,,,"obesity",,"9.6 %","%",1,"MSA"
,"34764851",,,,,"msa predominant cerebellar ataxia",,"44.9 %","%",1,"MSA"
,"34845661",,,,,"sporadic cerebellar ataxia",,"3.7 %","%",1,"MSA"
,"34987378",,,,,"msa",,"25.3 %","%",1,"MSA"
,"3504548",,,,,"transmission body movement",,"40 %","%",1,"MSA"
,"35087473",,,,,"males",,"60.6 %","%",1,"MSA"
,"35087473",,,,,"epworth sleepiness scale score >",,"27.3 %","%",1,"MSA"
,"35111522",,,,,"neurodegenerative disorders",,"24.6 %","%",1,"MSA"
,"35111522",,,,,"incidence",,"68.1 %","%",1,"MSA"
,"35111522",,,,,"α synucleinopathies",,"85.7 %","%",1,"MSA"
,"35275559",,,,,"cardiac α syn pathology",,"82 %","%",1,"MSA"
,"35275559",,,,,"cardiac α syn pathology",,"0 %","%",1,"MSA"
,"35350553",,,,,"patients parkinson disease",,"43.4 %","%",1,"MSA"
,"35350553",,,,,"patients multiple system atrophy",,"23.1 %","%",1,"MSA"
,"35350553",,,,,"patients progressive supranuclear palsy",,"77.8 %","%",1,"MSA"
,"35350553",,,,,"dementia",,"54 %","%",1,"MSA"
,"35350553",,,,,"progressive supranuclear palsy",,"71 %","%",1,"MSA"
,"35350553",,,,,"dementia",,"9 %","%",1,"MSA"
,"35350553",,,,,"mild cognitive impairment",,"85 %","%",1,"MSA"
,"35434388",,,,,"misdiagnosis",,"25 %","%",1,"MSA"
,"35434388",,,,,"subjects",,"91 %","%",1,"MSA"
,"35434388",,,,,"pd",,"90 %","%",1,"MSA"
,"35434388",,,,,"pps",,"93 %","%",1,"MSA"
,"35462702",,,,,"fog",,"65.93 %","%",1,"MSA"
,"35585902",,,,,"change diagnosis time",,"94 %","%",1,"MSA"
,"35585902",,,,,"n =  change diagnosis",,"6 %","%",1,"MSA"
,"35585902",,,,,"pd ⟷ drug induced parkinsonism",,"27.1 %","%",1,"MSA"
,"35585902",,,,,"progressive supranuclear palsy",,"20.0 %","%",1,"MSA"
,"35585902",,,,,"na pd ⟷ lewy body dementia",,"18.8 %","%",1,"MSA"
,"35585902",,,,,"na pd ⟷ vascular parkinsonism",,"16.5 %","%",1,"MSA"
,"35585902",,,,,"two diagnoses",,"9.4 %","%",1,"MSA"
,"35585902",,,,,"na",,"4.7 %","%",1,"MSA"
,"35585902",,,,,"parkinsonism diseases",,"36.5 %","%",1,"MSA"
,"35585902",,,,,"multiple switches",,"31.8 %","%",1,"MSA"
,"35586204",,,,,"female",,"42 %","%",1,"MSA"
,"35586204",,,,,"glycemia",,"18.18 %","%",1,"MSA"
,"35586204",,,,,"ifg",,"50.6 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"93.3 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"37.7 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"51.1 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"73.3 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"71.1 %","%",1,"MSA"
,"35809545",,,,,"abnormal eye movements",,"37.8 %","%",1,"MSA"
,"35852957",,,,,"parkinsons disease pd patients",,"0.30 %","%",1,"MSA"
,"35852957",,,,,"low penetrance htt repeat expansions",,"0.19 %","%",1,"MSA"
,"35852957",,,,,"htt intermediate alleles",,"3.9 %","%",1,"MSA"
,"35968298",,,,,"efficacy drug treatment",,"64.5 %","%",1,"MSA"
,"35972621",,,,,"frailty sarcopenia",,"48.57 %","%",1,"MSA"
,"35972621",,,,,"multiple system atrophy",,"35.71 %","%",1,"MSA"
,"35972621",,,,,"progressive supranuclear palsy",,"51.09 %","%",1,"MSA"
,"35972621",,,,,"progressive supranuclear palsy",,"39.13 %","%",1,"MSA"
,"35974129",,,,,"median lifespan",,"14 %","%",1,"MSA"
,"35974129",,,,,"age",,"9 %","%",1,"MSA"
,"36036411",,,,,"sca",,"1.5 %","%",1,"MSA"
,"36057079",,,,,"neuropil antibodies",,"17.9 %","%",1,"MSA"
,"36057079",,,,,"msa c",,"3.3 %","%",1,"MSA"
,"36057079",,,,,"healthy subjects",,"0 %","%",1,"MSA"
,"36247899",,,,,"female sexual sensation",,"55 %","%",1,"MSA"
,"36247899",,,,,"forgetfulness",,"60 %","%",1,"MSA"
,"36247899",,,,,"pseudobulbar affect",,"37 %","%",1,"MSA"
,"36247899",,,,,"olfactory changes",,"36 %","%",1,"MSA"
,"36247899",,,,,"visual hallucinations",,"21 %","%",1,"MSA"
,"36263296",,,,,"cmct abnormalities found upper limbs",,"44 %","%",1,"MSA"
,"36263296",,,,,"msa patients",,"7 %","%",1,"MSA"
,"36263296",,,,,"cmct abnormalities limbs",,"55 %","%",1,"MSA"
,"36263296",,,,,"msa",,"20 %","%",1,"MSA"
,"36303452",,,,,"four cases",,"0.21 %","%",1,"MSA"
,"36336940",,,,,"cognitive impairment",,"37 %","%",1,"MSA"
,"36336940",,,,,"dementia",,"11 %","%",1,"MSA"
,"36336940",,,,,"clinically diagnosed msa",,"14 %","%",1,"MSA"
,"36348076",,,,,"depression",,"43 %","%",1,"MSA"
,"36526431",,,,,"dementia",,"14 %","%",1,"MSA"
,"36526431",,,,,"cognitive impairment patients msa",,"41 %","%",1,"MSA"
,"36540145",,,,,"male",,"60 %","%",1,"MSA"
,"36540145",,,,,"the place death",,"45.9 %","%",1,"MSA"
,"36540145",,,,,"long term care",,"36.3 %","%",1,"MSA"
,"36540145",,,,,"home",,"7.9 %","%",1,"MSA"
,"36540145",,,,,"residential hospice",,"4.0 %","%",1,"MSA"
,"36540145",,,,,"most  > ed visit",,"64.2 %","%",1,"MSA"
,"36540145",,,,,"> emergency department visits",,"14.4 %","%",1,"MSA"
,"36540145",,,,,"spent > days hospital",,"23.3 %","%",1,"MSA"
,"36540145",,,,,"few  admitted icu",,"2.6 %","%",1,"MSA"
,"36540145",,,,,"accessed outpatient neurologist specialist palliative care services",,"37.2 %","%",1,"MSA"
,"36540145",,,,,"accessed outpatient neurologist specialist palliative care services",,"8.8 %","%",1,"MSA"
,"36585649",,,,,"vva",,"34.8 %","%",1,"MSA"
,"36585649",,,,,"urinary incontinence",,"47.5 %","%",1,"MSA"
,"36585649",,,,,"pop highly prevalent anterior vaginal wall",,"38.9 %","%",1,"MSA"
,"36585649",,,,,"posterior vaginal wall",,"25.3 %","%",1,"MSA"
,"36585649",,,,,"uterine",,"22.2 %","%",1,"MSA"
,"36645025",,,,,"rituximab",,"41.7 %","%",1,"MSA"
,"36645025",,,,,"grade fazekas",,"0 %","%",1,"MSA"
,"36668680",,,,,"sudden cardiac death",,"51.3 %","%",1,"MSA"
,"36668680",,,,,"sudden cardiac death",,"22.6 %","%",1,"MSA"
,"36698891",,,,,"cop position trajectory",,"95 %","%",1,"MSA"
,"36751940",,,,,"moca",,"38 %","%",1,"MSA"
,"36751940",,,,,"motor function alternate tap test",,"48 %","%",1,"MSA"
,"36751940",,,,,"bsit",,"57 %","%",1,"MSA"
,"36751940",,,,,"autonomic function",,"38.8 %","%",1,"MSA"
,"36751940",,,,,"anxiety depression",,"39.3 %","%",1,"MSA"
,"36751940",,,,,"anxiety depression",,"31 %","%",1,"MSA"
,"36756345",,,,,"patients msa  nms",,"85.2 %","%",1,"MSA"
,"36756345",,,,,"pd",,"28.7 %","%",1,"MSA"
,"36756345",,,,,"psp",,"33.3 %","%",1,"MSA"
,"36864385",,,,,"males",,"92.3 %","%",1,"MSA"
,"36864385",,,,,"females",,"86.7 %","%",1,"MSA"
,"36864385",,,,,"specificity",,"72.7 %","%",1,"MSA"
,"36864385",,,,,"females",,"90 %","%",1,"MSA"
,"36864661",,,,,"prevalence",,"5 %","%",1,"MSA"
,"36864661",,,,,"amyotrophic lateral sclerosis",,"56 %","%",1,"MSA"
,"36864661",,,,,"multiple system atrophy",,"65 %","%",1,"MSA"
,"36864661",,,,,"alzheimers disease",,"1 %","%",1,"MSA"
,"36864661",,,,,"alzheimers disease",,"58 %","%",1,"MSA"
,"36864661",,,,,"lewy body disease",,"37 %","%",1,"MSA"
,"36916668",,,,,"familial cases",,"10 %","%",1,"MSA"
,"36916668",,,,,"mlpa",,"9 %","%",1,"MSA"
,"36916668",,,,,"lrrk gs mutations",,"4.8 %","%",1,"MSA"
,"36916668",,,,,"prkn mutations",,"3.4 %","%",1,"MSA"
,"36916668",,,,,"snca locus duplications",,"0.9 %","%",1,"MSA"
,"36951957",,,,,"ckd",,"40 %","%",1,"MSA"
,"36971870",,,,,"pd",,"42.9 %","%",1,"MSA"
,"36971870",,,,,"pd",,"59.8 %","%",1,"MSA"
,"36971870",,,,,"atx",,"24.1 %","%",1,"MSA"
,"36971870",,,,,"atx",,"14.3 %","%",1,"MSA"
,"37077676",,,,,"diagnoses",,"26 %","%",1,"MSA"
,"37077676",,,,,"classification accuracy",,"85.18 %","%",1,"MSA"
,"37095443",,,,,"mm",,"1.11 %","%",1,"MSA"
,"37095443",,,,,"eyes",,"0.4 %","%",1,"MSA"
,"37178348",,,,,"breast cancer",,"0.83 %","%",1,"MSA"
,"37178348",,,,,"controls",,"0.67 %","%",1,"MSA"
,"37178348",,,,,"us population",,"2.0 %","%",1,"MSA"
,"37190547",,,,,"msa mci",,"51 %","%",1,"MSA"
,"37315251",,,,,"cerebellar ataxia hiv infection",,"1.3 %","%",1,"MSA"
,"37316556",,,,,"excessive daytime sleepiness",,"94.3 %","%",1,"MSA"
,"37316556",,,,,"pd",,"33.9 %","%",1,"MSA"
,"37316556",,,,,"msa",,"79.7 %","%",1,"MSA"
,"37316556",,,,,"pd",,"79.9 %","%",1,"MSA"
,"37316556",,,,,"psp",,"49.3 %","%",1,"MSA"
,"37316556",,,,,"dlb",,"42 %","%",1,"MSA"
,"37316556",,,,,"cbd",,"53.8 %","%",1,"MSA"
,"37316556",,,,,"psp",,"56 %","%",1,"MSA"
,"37316556",,,,,"msa",,"48 %","%",1,"MSA"
,"37316556",,,,,"dlb",,"44 %","%",1,"MSA"
,"37316556",,,,,"cbd",,"43 %","%",1,"MSA"
,"37351425",,,,,"msa",,"38.7 %","%",1,"MSA"
,"37360344",,,,,"constipation",,"39.3 %","%",1,"MSA"
,"37360344",,,,,"onset motor symptoms",,"59.8 %","%",1,"MSA"
,"37422580",,,,,"patients",,"21 %","%",1,"MSA"
,"37422580",,,,,"patients met enh sh criteria",,"9 %","%",1,"MSA"
,"37422580",,,,,"sh",,"39 %","%",1,"MSA"
,"37422580",,,,,"enh",,"90 %","%",1,"MSA"
,"37422580",,,,,"daytime carbon dioxide pressure arterial blood ≤ mmhg",,"13 %","%",1,"MSA"
,"37610447",,,,,"japanese ca patients",,"5 %","%",1,"MSA"
,"37610447",,,,,"positivity rate",,"30 %","%",1,"MSA"
,"37647745",,,,,"oxyhemoglobin desaturation index",,"4 %","%",1,"MSA"
,"37647745",,,,,"pei  odi",,"46 %","%",1,"MSA"
,"6306310",,,,,"items",,"40 %","%",1,"MSA"
,"6371591",,,,,"india",,"2.8 %","%",1,"MSA"
,"6371591",,,,,"mexico",,"39 %","%",1,"MSA"
,"6371591",,,,,"los angeles",,"71 %","%",1,"MSA"
,"6495169",,,,,"bilateral monocular blindness",,"63 %","%",1,"MSA"
,"6495169",,,,,"damage optic nerve",,"35 %","%",1,"MSA"
,"7575219",,,,,"response rate",,"82.5 %","%",1,"MSA"
,"7575219",,,,,"parkinsons disease",,"0.71 %","%",1,"MSA"
,"7575219",,,,,"four inhabitants",,"0.41 %","%",1,"MSA"
,"7575219",,,,,"vascular ps",,"0.20 %","%",1,"MSA"
,"7575219",,,,,"multiple system atrophy",,"0.31 %","%",1,"MSA"
,"7575219",,,,,"fahrs disease",,"0.10 %","%",1,"MSA"
,"7745413",,,,,"abnormal nerve conduction studies",,"40 %","%",1,"MSA"
,"7745413",,,,,"mixed sensorimotor axonal neuropathy",,"17.5 %","%",1,"MSA"
,"7745413",,,,,"abnormal skeletal muscle emg",,"22.5 %","%",1,"MSA"
,"7823405",,,,,"patients whole motor cortex",,"50.9 %","%",1,"MSA"
,"7823405",,,,,"either whole partial motor cortex",,"88.7 %","%",1,"MSA"
,"7823405",,,,,"occipital cortex",,"47.2 %","%",1,"MSA"
,"7823405",,,,,"sensory cortex",,"20.8 %","%",1,"MSA"
,"7899721",,,,,"atrophy nerve fiber ganglion cell layers",,"73 %","%",1,"MSA"
,"7899721",,,,,"choroiditis",,"11.5 %","%",1,"MSA"
,"7899721",,,,,"retinal phlebitis",,"20 %","%",1,"MSA"
,"8158173",,,,,"cases",,"80 %","%",1,"MSA"
,"8158173",,,,,"typical atypical parkinsonian syndromes",,"64 %","%",1,"MSA"
,"8158173",,,,,"typical atypical parkinsonian syndromes",,"69 %","%",1,"MSA"
,"8158173",,,,,"given diagnosis sro",,"70 %","%",1,"MSA"
,"8158173",,,,,"cases",,"60 %","%",1,"MSA"
,"8158173",,,,,"cases",,"90 %","%",1,"MSA"
,"8174325",,,,,"patients subtype scd",,"34.4 %","%",1,"MSA"
,"8174325",,,,,"menzel type hereditary cerebellar ataxia",,"12.6 %","%",1,"MSA"
,"8174325",,,,,"holmes type hereditary cerebellar ataxia",,"7.5 %","%",1,"MSA"
,"8174325",,,,,"shy drager syndrome",,"7.0 %","%",1,"MSA"
,"8174325",,,,,"hereditary spastic paraplegia",,"3.9 %","%",1,"MSA"
,"8174325",,,,,"na",,"2.5 %","%",1,"MSA"
,"8174325",,,,,"na",,"2.4 %","%",1,"MSA"
,"8174325",,,,,"na",,"2.0 %","%",1,"MSA"
,"8174325",,,,,"order",,"1.5 %","%",1,"MSA"
,"8247316",,,,,"hereditary monogenic disorders",,"30 %","%",1,"MSA"
,"8247316",,,,,"total neurological admissions",,"1.8 %","%",1,"MSA"
,"8247316",,,,,"+",,"7 %","%",1,"MSA"
,"8272177",,,,,"sensitivity",,"98 %","%",1,"MSA"
,"8272177",,,,,"specificity",,"89 %","%",1,"MSA"
,"8272177",,,,,"years old",,"1.5 %","%",1,"MSA"
,"8272177",,,,,"females",,"50.2 %","%",1,"MSA"
,"8272177",,,,,"males",,"49.8 %","%",1,"MSA"
,"8272177",,,,,"consanguineous marriages",,"54.6 %","%",1,"MSA"
,"8460965",,,,,"patients normal ssrs orthostatic hypotension",,"8 %","%",1,"MSA"
,"8677029",,,,,"patients onset sma",,"95 %","%",1,"MSA"
,"8748604",,,,,"patients",,"73 %","%",1,"MSA"
,"8748604",,,,,"urinary symptoms",,"37 %to 71 %","%",1,"MSA"
,"8748604",,,,,"urinary symptoms",,"71 %","%",1,"MSA"
,"8748604",,,,,"cardiopressor adaptability",,"15 %","%",1,"MSA"
,"8750553",,,,,"pain reported  msa patients",,"47 %","%",1,"MSA"
,"8750553",,,,,"rheumatic",,"64 %","%",1,"MSA"
,"8750553",,,,,"sensory",,"28 %","%",1,"MSA"
,"8750553",,,,,"dystonic",,"21 %","%",1,"MSA"
,"8750553",,,,,"levodopa related",,"16 %","%",1,"MSA"
,"8750553",,,,,"mixed pain syndrome",,"19 %","%",1,"MSA"
,"8750553",,,,,"disease onset",,"30 %","%",1,"MSA"
,"8949386",,,,,"hr hf",,"3 %","%",1,"MSA"
