"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"30051186",,,,,"lvef",,"7 %","%",1,"ckdIron"
,"30051186",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"30051186",,,,,"patients",,"58.4 %","%",1,"ckdIron"
,"30051186",,,,,"low ferritin id",,"46.84 %","%",1,"ckdIron"
,"30051186",,,,,"patients isolated id without anemia",,"41.1 %","%",1,"ckdIron"
,"30051186",,,,,"anemia",,"28.4 %","%",1,"ckdIron"
,"30051186",,,,,"diastolic dysfunction",,"86.5 %","%",1,"ckdIron"
,"30093766",,,,,"ida",,"47.06 %","%",1,"ckdIron"
,"30097326",,,,,"circulatory id defined transferrin saturation",,"20 %","%",1,"ckdIron"
,"30097326",,,,,"ctr",,"54.0 %","%",1,"ckdIron"
,"30097326",,,,,"circulatory stored id",,"38 %","%",1,"ckdIron"
,"30097326",,,,,"stored id",,"34 %","%",1,"ckdIron"
,"30097326",,,,,"ctr",,"45 %","%",1,"ckdIron"
,"30097326",,,,,"ctr",,"54 %","%",1,"ckdIron"
,"30113321",,,,,"fix deficient mice achieved occlusion",,"68 %","%",1,"ckdIron"
,"30382817",,,,,"transferrin saturation index",,"20 %","%",1,"ckdIron"
,"30382817",,,,,"males",,"65 %","%",1,"ckdIron"
,"30382817",,,,,"diabetics",,"38 %","%",1,"ckdIron"
,"30382817",,,,,"functional class iii iv",,"37 %","%",1,"ckdIron"
,"30382817",,,,,"patients left ventricular ejection fraction >",,"30 %","%",1,"ckdIron"
,"30382817",,,,,"patients left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"30382817",,,,,"renin angiotensin inhibitors beta blockers",,"87 %","%",1,"ckdIron"
,"30382817",,,,,"renin angiotensin inhibitors beta blockers",,"88 %","%",1,"ckdIron"
,"30382817",,,,,"id",,"53 %","%",1,"ckdIron"
,"30382817",,,,,"absolute",,"35 %","%",1,"ckdIron"
,"30382817",,,,,"functional",,"18 %","%",1,"ckdIron"
,"30415506",,,,,"heart failure",,"20 %","%",1,"ckdIron"
,"30415506",,,,,"patients underwent full endoscopic workup",,"59 %","%",1,"ckdIron"
,"30415506",,,,,"iron deficient",,"84 %","%",1,"ckdIron"
,"30415506",,,,,"iron deficient",,"16 %","%",1,"ckdIron"
,"30415506",,,,,"iron deficient patients anaemia",,"9.3 %","%",1,"ckdIron"
,"30415506",,,,,"intestinal malignancies",,"10.5 %","%",1,"ckdIron"
,"30415506",,,,,"anaemia",,"6 %","%",1,"ckdIron"
,"30415506",,,,,"iron deficiency",,"1.5 %","%",1,"ckdIron"
,"30415506",,,,,"sensitivity",,"80 %","%",1,"ckdIron"
,"30415506",,,,,"specificity",,"71 %","%",1,"ckdIron"
,"30534142",,,,,"patients ejection fraction",,"36.9 %","%",1,"ckdIron"
,"30534142",,,,,"mid range ef",,"26.2 %","%",1,"ckdIron"
,"30534142",,,,,"iron deficiency",,"73.8 %","%",1,"ckdIron"
,"30534142",,,,,"ef",,"57.7 %","%",1,"ckdIron"
,"30534142",,,,,"mid range ef",,"78.4 %","%",1,"ckdIron"
,"30534142",,,,,"preserved ef",,"86.5 %","%",1,"ckdIron"
,"30553903",,,,,"ambulatory patients",,"50 %","%",1,"ckdIron"
,"30553903",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"30595239",,,,,"heart failure",,"68.36 %","%",1,"ckdIron"
,"30595239",,,,,"females",,"31.64 %","%",1,"ckdIron"
,"30595239",,,,,"anemic",,"76.7 %","%",1,"ckdIron"
,"30595239",,,,,"iron deficiency",,"53.8 %","%",1,"ckdIron"
,"30595239",,,,,"b deficient",,"12.7 %","%",1,"ckdIron"
,"30595239",,,,,"folate deficient",,"5.1 %","%",1,"ckdIron"
,"30595239",,,,,"id present patients",,"61.61 %","%",1,"ckdIron"
,"30595239",,,,,"b deficiency",,"15.16 %","%",1,"ckdIron"
,"30595239",,,,,"patients without anemia",,"28.12 %","%",1,"ckdIron"
,"30595239",,,,,"b folate deficiency present",,"4.68 %","%",1,"ckdIron"
,"30595239",,,,,"folate deficiency",,"3.12 %","%",1,"ckdIron"
,"30595254",,,,,"left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"30595254",,,,,"iron deficiency anemia",,"58.8 %","%",1,"ckdIron"
,"30595254",,,,,"patients",,"35.8 %","%",1,"ckdIron"
,"30595254",,,,,"patients",,"29.8 % -42.3 %","%",1,"ckdIron"
,"30624674",,,,,"zpp",,"35 %","%",1,"ckdIron"
,"30624674",,,,,"anemia",,"44.9 %","%",1,"ckdIron"
,"30629202",,,,,"iron deficiency",,"9 %","%",1,"ckdIron"
,"30629202",,,,,"malawi",,"20 %","%",1,"ckdIron"
,"30629202",,,,,"iron deficiency",,"17 %","%",1,"ckdIron"
,"30629202",,,,,"iron replete status   lbw",,"16 %","%",1,"ckdIron"
,"30632395",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"30632395",,,,,"transferrin saturation",,"25 %","%",1,"ckdIron"
,"30675398",,,,,"iron deficiency anemia",,"25.7 %","%",1,"ckdIron"
,"30675398",,,,,"depleted iron stores",,"52 %","%",1,"ckdIron"
,"30732173",,,,,"mg l",,"15 %","%",1,"ckdIron"
,"30732173",,,,,"rdw ≥",,"17.6 %","%",1,"ckdIron"
,"30732173",,,,,"rdw <",,"6.7 %","%",1,"ckdIron"
,"30766533",,,,,"macrophage activation like syndrome",,"4 %","%",1,"ckdIron"
,"30766533",,,,,"specificity",,"97.1 %","%",1,"ckdIron"
,"30766533",,,,,"negative predictive value",,"98 %","%",1,"ckdIron"
,"30766533",,,,,"ferritin",,"15 %","%",1,"ckdIron"
,"30821294",,,,,"population years age",,"10 %","%",1,"ckdIron"
,"30821294",,,,,"na",,"20 %","%",1,"ckdIron"
,"30997844",,,,,"overall survival",,"52 %","%",1,"ckdIron"
,"30997844",,,,,"relapse incidence",,"44 %","%",1,"ckdIron"
,"30997844",,,,,"relapse incidence",,"31 %","%",1,"ckdIron"
,"30997844",,,,,"iron hsct started months improved rfs",,"56 %","%",1,"ckdIron"
,"30997844",,,,,"iron",,"90 %","%",1,"ckdIron"
,"31006624",,,,,"confidence interval ci",,"75 %","%",1,"ckdIron"
,"31006624",,,,,"ci",,"61 %","%",1,"ckdIron"
,"31006624",,,,,"iron status",,"25 %","%",1,"ckdIron"
,"31062760",,,,,"women",,"54 %","%",1,"ckdIron"
,"31062760",,,,,"hfpef",,"70.9 %","%",1,"ckdIron"
,"31062760",,,,,"hypertension",,"73.2 %","%",1,"ckdIron"
,"31062760",,,,,"coronary artery disease",,"29.9 %","%",1,"ckdIron"
,"31062760",,,,,"na",,"54.9 %","%",1,"ckdIron"
,"31131412",,,,,"dalys ifa per pregnancies",,"62.6 %","%",1,"ckdIron"
,"31131412",,,,,"dalys ifa per pregnancies",,"76.8 %","%",1,"ckdIron"
,"31131412",,,,,"certainty",,"82.6 %","%",1,"ckdIron"
,"31162601",,,,,"cognitive t scores",,"68 %","%",1,"ckdIron"
,"31168385",,,,,"ejection fraction",,"50 %","%",1,"ckdIron"
,"31168385",,,,,"id",,"59 %","%",1,"ckdIron"
,"31170548",,,,,"patients died",,"32.3 %","%",1,"ckdIron"
,"31189356",,,,,"iron dependent anemia",,"49 %","%",1,"ckdIron"
,"31189356",,,,,"anemic group ii",,"53.3 %","%",1,"ckdIron"
,"31189356",,,,,"iron dependent anemia",,"45 %","%",1,"ckdIron"
,"31235168",,,,,"specificity",,"97.3 %","%",1,"ckdIron"
,"31235168",,,,,"specificity",,"97 %","%",1,"ckdIron"
,"31254215",,,,,"excess weight loss",,"57 %","%",1,"ckdIron"
,"31254215",,,,,"diabetes",,"36 %","%",1,"ckdIron"
,"31254215",,,,,"excess weight loss",,"33.8 %","%",1,"ckdIron"
,"31254215",,,,,"vitamin b",,"3 %","%",1,"ckdIron"
,"31254215",,,,,"ferritin",,"1 %","%",1,"ckdIron"
,"31254215",,,,,"incidence gastroesophageal reflux",,"15 %","%",1,"ckdIron"
,"31254215",,,,,"over  patients reported good good quality life",,"75 %","%",1,"ckdIron"
,"31296936",,,,,"iron deficient",,"48 %","%",1,"ckdIron"
,"31296936",,,,,"iron deficiency anaemia",,"23 %","%",1,"ckdIron"
,"31296936",,,,,"inflammation",,"17 %","%",1,"ckdIron"
,"31296936",,,,,"agp > g l",,"11 %","%",1,"ckdIron"
,"31296936",,,,,"low",,"2 %","%",1,"ckdIron"
,"31402406",,,,,"patients age",,"10 %","%",1,"ckdIron"
,"31441419",,,,,"aspiration pneumonia",,"11.8 %","%",1,"ckdIron"
,"31485910",,,,,"less cause mortality",,"17 %","%",1,"ckdIron"
,"31485910",,,,,"i",,"83 %","%",1,"ckdIron"
,"31485910",,,,,"four rcts",,"0 %","%",1,"ckdIron"
,"31485910",,,,,"iron",,"25.6 %","%",1,"ckdIron"
,"31485910",,,,,"cardiovascular events",,"65 %","%",1,"ckdIron"
,"31556953",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"31556953",,,,,"female",,"26.1 %","%",1,"ckdIron"
,"31556953",,,,,"iron deficiency",,"61.6 %","%",1,"ckdIron"
,"31556953",,,,,"females",,"58.3 %","%",1,"ckdIron"
,"31581494",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"31581494",,,,,"hfpef",,"55 %","%",1,"ckdIron"
,"31581494",,,,,"hfref",,"33 %","%",1,"ckdIron"
,"31581494",,,,,"heart failure",,"12 %","%",1,"ckdIron"
,"31581494",,,,,"patients hfref",,"54 %","%",1,"ckdIron"
,"31581494",,,,,"patients hfpef",,"56 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency",,"15 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficient",,"56 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency",,"79 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency",,"37 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency",,"76 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency non cae",,"35 %","%",1,"ckdIron"
,"31610927",,,,,"iron deficiency",,"29 %","%",1,"ckdIron"
,"31668348",,,,,"patients without anaemia",,"2 %","%",1,"ckdIron"
,"31668348",,,,,"patients without anaemia",,"5 %","%",1,"ckdIron"
,"31668348",,,,,"patients anaemia",,"4 %to 14 %","%",1,"ckdIron"
,"31668348",,,,,"patients anaemia",,"14 %","%",1,"ckdIron"
,"31897318",,,,,"iron deficiency",,"0 %","%",1,"ckdIron"
,"32072619",,,,,"baseline naid prevalence",,"8.8 %","%",1,"ckdIron"
,"32072619",,,,,"women",,"10.9 %","%",1,"ckdIron"
,"32072619",,,,,"men",,"6.35 %","%",1,"ckdIron"
,"32095651",,,,,"tetralogy fallot",,"48.8 %","%",1,"ckdIron"
,"32095651",,,,,"relative iron deficiency",,"72.7 %","%",1,"ckdIron"
,"32095651",,,,,"patients receive iron supplementation",,"62.5 %","%",1,"ckdIron"
,"32135591",,,,,"anemia",,"23.5 %","%",1,"ckdIron"
,"32165346",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"32201585",,,,,"hf",,"33.7 %","%",1,"ckdIron"
,"32201585",,,,,"without",,"66.3 %","%",1,"ckdIron"
,"32201585",,,,,"emergencies",,"87.6 %","%",1,"ckdIron"
,"32201585",,,,,"hf related",,"5.2 %","%",1,"ckdIron"
,"32201585",,,,,"cause readmission rates",,"17.7 %","%",1,"ckdIron"
,"32201585",,,,,"inpatient mortality",,"12.9 %","%",1,"ckdIron"
,"32318374",,,,,"i",,"83 %","%",1,"ckdIron"
,"32331365",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"32331365",,,,,"id prevalence",,"73 %","%",1,"ckdIron"
,"32410632",,,,,"limits agreement",,"95 %","%",1,"ckdIron"
,"32578967",,,,,"female patients",,"61 %","%",1,"ckdIron"
,"32578967",,,,,"patients",,"31 %","%",1,"ckdIron"
,"32578967",,,,,"patients",,"49 %","%",1,"ckdIron"
,"32578967",,,,,"cause mortality",,"62 %","%",1,"ckdIron"
,"32602663",,,,,"heart failure",,"30 %","%",1,"ckdIron"
,"32602663",,,,,"heart failure",,"50 %","%",1,"ckdIron"
,"32602663",,,,,"absolute id",,"21 %","%",1,"ckdIron"
,"32602663",,,,,"incidences",,"43 %","%",1,"ckdIron"
,"32602663",,,,,"iron deficiency",,"20 %","%",1,"ckdIron"
,"32618142",,,,,"acute hf",,"32.2 %","%",1,"ckdIron"
,"32618142",,,,,"chronic hf",,"67.8 %","%",1,"ckdIron"
,"32618142",,,,,"st elevation non st elevation myocardial infarction",,"55.7 %","%",1,"ckdIron"
,"32618142",,,,,"patients died",,"42.6 %","%",1,"ckdIron"
,"32618142",,,,,"mortality rate",,"24.3 %","%",1,"ckdIron"
,"32621487",,,,,"anemia",,"83 %","%",1,"ckdIron"
,"32621487",,,,,"iron deficiency anemia",,"15 %","%",1,"ckdIron"
,"32621487",,,,,"anemia chronic diseases",,"66 %","%",1,"ckdIron"
,"32621487",,,,,"elevated iron",,"33 %","%",1,"ckdIron"
,"32621487",,,,,"iron deficiency",,"19 %","%",1,"ckdIron"
,"32621487",,,,,"weight loss",,"10 %","%",1,"ckdIron"
,"32672844",,,,,"median age years survived",,"66.65 %","%",1,"ckdIron"
,"32672844",,,,,"median age years",,"33.35 %","%",1,"ckdIron"
,"32672844",,,,,"prevalence",,"62.50 %","%",1,"ckdIron"
,"32672844",,,,,"prevalence",,"43.87 %","%",1,"ckdIron"
,"32672844",,,,,"prevalence",,"53.68 %","%",1,"ckdIron"
,"32672844",,,,,"prevalence",,"27.21 %","%",1,"ckdIron"
,"32677905",,,,,"patients died",,"34.1 %","%",1,"ckdIron"
,"32677905",,,,,"overhydrated",,"18.2 %","%",1,"ckdIron"
,"32677905",,,,,"low hgs",,"55.7 %","%",1,"ckdIron"
,"32677905",,,,,"low muscle mass",,"40.9 %","%",1,"ckdIron"
,"32702866",,,,,"sensitivity",,"81.4 %","%",1,"ckdIron"
,"32702866",,,,,"specificity",,"89.2 %","%",1,"ckdIron"
,"32762922",,,,,"male",,"57.2 %","%",1,"ckdIron"
,"32762922",,,,,"prevalences hypertension dyslipidemia diabetes mellitus",,"50.9 %","%",1,"ckdIron"
,"32762922",,,,,"prevalences hypertension dyslipidemia diabetes mellitus",,"39.7 %","%",1,"ckdIron"
,"32762922",,,,,"fever",,"84.2 %","%",1,"ckdIron"
,"32762922",,,,,"cough",,"73.5 %","%",1,"ckdIron"
,"32762922",,,,,"lactate dehydrogenase",,"73.9 %","%",1,"ckdIron"
,"32762922",,,,,"d dimer",,"63.8 %","%",1,"ckdIron"
,"32762922",,,,,"lymphopenia",,"52.8 %","%",1,"ckdIron"
,"32762922",,,,,"antiviral drugs",,"85.6 %","%",1,"ckdIron"
,"32762922",,,,,"antiviral drugs",,"61.4 %","%",1,"ckdIron"
,"32762922",,,,,"respiratory distress",,"33.1 %","%",1,"ckdIron"
,"32762922",,,,,"mortality rate",,"21.0 %","%",1,"ckdIron"
,"32762922",,,,,"years",,"4.7 %","%",1,"ckdIron"
,"32762922",,,,,"years",,"10.5 %","%",1,"ckdIron"
,"32762922",,,,,"years",,"26.9 %","%",1,"ckdIron"
,"32762922",,,,,"≥ years",,"46.0 %","%",1,"ckdIron"
,"32984181",,,,,"women ida",,"11.11 %","%",1,"ckdIron"
,"32984181",,,,,"women without ida",,"2.4 %","%",1,"ckdIron"
,"33017083",,,,,"men patients",,"62 %","%",1,"ckdIron"
,"33017083",,,,,"atrial arrhythmias",,"15.8 %","%",1,"ckdIron"
,"33017083",,,,,"af",,"14.6 %","%",1,"ckdIron"
,"33017083",,,,,"patients",,"3.8 %","%",1,"ckdIron"
,"33017083",,,,,"atrial arrhythmias",,"9.6 %","%",1,"ckdIron"
,"33017083",,,,,"mortality",,"39.2 %","%",1,"ckdIron"
,"33017083",,,,,"af afl",,"13.4 %","%",1,"ckdIron"
,"33111457",,,,,"left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"33111457",,,,,"id bone marrow",,"83 %","%",1,"ckdIron"
,"33111457",,,,,"hf patients",,"84 %","%",1,"ckdIron"
,"33111457",,,,,"hf patients",,"47 %","%",1,"ckdIron"
,"33111457",,,,,"anaemics non anaemics",,"56 %","%",1,"ckdIron"
,"33111457",,,,,"anaemics non anaemics",,"46 %","%",1,"ckdIron"
,"33169197",,,,,"patients age",,"10 %","%",1,"ckdIron"
,"33195716",,,,,"low energy availability",,"36 %","%",1,"ckdIron"
,"33195716",,,,,"menstrual abnormalities",,"54 %","%",1,"ckdIron"
,"33195716",,,,,"low bone mineral density",,"16 %","%",1,"ckdIron"
,"33195716",,,,,"runners",,"76.3 %","%",1,"ckdIron"
,"33195716",,,,,"delayed menarche",,"23.7 %","%",1,"ckdIron"
,"33195716",,,,,"history amenorrhea oligomenorrhea",,"45.9 %","%",1,"ckdIron"
,"33195716",,,,,"low bmd",,"42.1 %","%",1,"ckdIron"
,"33195716",,,,,"prior bsi",,"15.8 %","%",1,"ckdIron"
,"33195716",,,,,"iron",,"42 %","%",1,"ckdIron"
,"33228423",,,,,"cases aa genotype",,"80.0 %","%",1,"ckdIron"
,"33228423",,,,,"cases ga genotype",,"41.7 %","%",1,"ckdIron"
,"33292849",,,,,"tsat < absolute iron deficiency",,"20 %","%",1,"ckdIron"
,"33292849",,,,,"study patients",,"15 %","%",1,"ckdIron"
,"33292849",,,,,"anemia",,"54 %","%",1,"ckdIron"
,"33344390",,,,,"diagnosis established",,"65.8 %","%",1,"ckdIron"
,"33344390",,,,,"mods admission",,"89.1 %","%",1,"ckdIron"
,"33344390",,,,,"npmods",,"23.3 %","%",1,"ckdIron"
,"33344390",,,,,"died",,"18.3 %","%",1,"ckdIron"
,"33345354",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"33345354",,,,,"cardiac surgery patients",,"70 %","%",1,"ckdIron"
,"33345354",,,,,"patients id",,"4.9 %","%",1,"ckdIron"
,"33345354",,,,,"non id",,"8.8 %","%",1,"ckdIron"
,"33345354",,,,,"in hospital mortality",,"1.9 %","%",1,"ckdIron"
,"33345354",,,,,"non id",,"4.4 %","%",1,"ckdIron"
,"33345354",,,,,"stroke",,"1.1 %","%",1,"ckdIron"
,"33345354",,,,,"stroke",,"1.8 %","%",1,"ckdIron"
,"33445087",,,,,"variance",,"73.0 %","%",1,"ckdIron"
,"33552434",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"33552434",,,,,"id",,"48.17 %","%",1,"ckdIron"
,"33552434",,,,,"anemia",,"12.08 %","%",1,"ckdIron"
,"33552434",,,,,"diabetics",,"61.03 %","%",1,"ckdIron"
,"33552434",,,,,"nondiabetics",,"35.38 %","%",1,"ckdIron"
,"33552434",,,,,"anemia",,"47.45 %","%",1,"ckdIron"
,"33552434",,,,,"persons without anemia",,"48.27 %","%",1,"ckdIron"
,"33555578",,,,,"male",,"61.7 %","%",1,"ckdIron"
,"33555578",,,,,"diabetes",,"43.5 %","%",1,"ckdIron"
,"33563034",,,,,"adverse events",,"7 %","%",1,"ckdIron"
,"33563034",,,,,"myalgia",,"2.8 %","%",1,"ckdIron"
,"33563034",,,,,"nine",,"12.8 %","%",1,"ckdIron"
,"33563034",,,,,"readmitted within days months",,"25.7 %","%",1,"ckdIron"
,"33619905",,,,,"patients heart failure",,"50 %","%",1,"ckdIron"
,"33619905",,,,,"male",,"69.3 %","%",1,"ckdIron"
,"33619905",,,,,"id",,"38.1 %","%",1,"ckdIron"
,"33619905",,,,,"diagnosed",,"33.9 %","%",1,"ckdIron"
,"33619905",,,,,"is  intravenous is",,"46.2 %","%",1,"ckdIron"
,"33619905",,,,,"intravenous is",,"76.2 %","%",1,"ckdIron"
,"33619905",,,,,"oral",,"23.8 %","%",1,"ckdIron"
,"33619905",,,,,"among patients hfref diagnosed id",,"49.3 %","%",1,"ckdIron"
,"33619905",,,,,"intravenous is",,"79.8 %","%",1,"ckdIron"
,"33619905",,,,,"oral received intravenous is recommended",,"20.2 %","%",1,"ckdIron"
,"33619905",,,,,"intravenous is",,"39.3 %","%",1,"ckdIron"
,"33663089",,,,,"women",,"52.2 %","%",1,"ckdIron"
,"33663089",,,,,"mild",,"8.2 %","%",1,"ckdIron"
,"33663089",,,,,"severe",,"39.6 %","%",1,"ckdIron"
,"33663089",,,,,"a bilateral pulmonary involvement",,"86 %","%",1,"ckdIron"
,"33663089",,,,,"corticosteroids",,"37 %","%",1,"ckdIron"
,"33663089",,,,,"hospitalization",,"17.6 %","%",1,"ckdIron"
,"33663089",,,,,"hospitalization",,"33.3 %","%",1,"ckdIron"
,"33663089",,,,,"mortality",,"55 %","%",1,"ckdIron"
,"33679237",,,,,"hyperuricemia",,"23.6 %","%",1,"ckdIron"
,"33679237",,,,,"hyperuricemia",,"8.9 %","%",1,"ckdIron"
,"33679237",,,,,"hyperuricemia",,"6.2 %","%",1,"ckdIron"
,"33679237",,,,,"il uric acid levels",,"90 %","%",1,"ckdIron"
,"33775486",,,,,"zinc deficiency",,"83 %","%",1,"ckdIron"
,"33775486",,,,,"vitamin d insufficiency",,"57 %","%",1,"ckdIron"
,"33775486",,,,,"selenium deficiency",,"24 %","%",1,"ckdIron"
,"33775486",,,,,"iron deficiency",,"23 %","%",1,"ckdIron"
,"33777967",,,,,"acute respiratory distress syndrome",,"23.0 %","%",1,"ckdIron"
,"33777967",,,,,"application rates glucocorticoid therapy",,"55.2 %","%",1,"ckdIron"
,"33777967",,,,,"glucocorticoid therapy",,"77.0 %","%",1,"ckdIron"
,"33777967",,,,,"application rates",,"98.4 %","%",1,"ckdIron"
,"33834234",,,,,"food items revised",,"62.4 %","%",1,"ckdIron"
,"33834234",,,,,"beef",,"15.3 %","%",1,"ckdIron"
,"33834234",,,,,"chicken meat consumption",,"21.5 %","%",1,"ckdIron"
,"33834234",,,,,"dietary iron intake",,"6.6 %","%",1,"ckdIron"
,"33834234",,,,,"dietary iron intake",,"9.5 %","%",1,"ckdIron"
,"33834234",,,,,"estimated anemia",,"10.5 %to 106 %","%",1,"ckdIron"
,"33834234",,,,,"causes death",,"25 %","%",1,"ckdIron"
,"33883900",,,,,"males",,"68.5 %","%",1,"ckdIron"
,"33883900",,,,,"venous thromboembolism",,"3.0 %","%",1,"ckdIron"
,"33969559",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"33969559",,,,,"heart transplant recipients",,"47 %","%",1,"ckdIron"
,"33969559",,,,,"patients",,"40 %","%",1,"ckdIron"
,"33969559",,,,,"patients",,"27 %","%",1,"ckdIron"
,"33969559",,,,,"patients",,"5 %","%",1,"ckdIron"
,"33969559",,,,,"c reactive protein",,"23 %","%",1,"ckdIron"
,"33994573",,,,,"male",,"57.2 %","%",1,"ckdIron"
,"33994573",,,,,"prevalences hypertension dyslipidemia diabetes mellitus",,"50.9 %","%",1,"ckdIron"
,"33994573",,,,,"prevalences hypertension dyslipidemia diabetes mellitus",,"39.7 %","%",1,"ckdIron"
,"33994573",,,,,"fever",,"84.2 %","%",1,"ckdIron"
,"33994573",,,,,"cough",,"73.5 %","%",1,"ckdIron"
,"33994573",,,,,"lactate dehydrogenase",,"73.9 %","%",1,"ckdIron"
,"33994573",,,,,"d dimer",,"63.8 %","%",1,"ckdIron"
,"33994573",,,,,"lymphopenia",,"52.8 %","%",1,"ckdIron"
,"33994573",,,,,"antiviral drugs",,"85.6 %","%",1,"ckdIron"
,"33994573",,,,,"antiviral drugs",,"61.4 %","%",1,"ckdIron"
,"33994573",,,,,"respiratory distress",,"33.1 %","%",1,"ckdIron"
,"33994573",,,,,"mortality rate",,"21.0 %","%",1,"ckdIron"
,"33994573",,,,,"years",,"4.7 %","%",1,"ckdIron"
,"33994573",,,,,"years",,"10.5 %","%",1,"ckdIron"
,"33994573",,,,,"years",,"26.9 %","%",1,"ckdIron"
,"33994573",,,,,"≥ years",,"46.0 %","%",1,"ckdIron"
,"33998412",,,,,"reduces future hf hospitalisations",,"50 %","%",1,"ckdIron"
,"34003690",,,,,"heart failure",,"40 %to 50 %","%",1,"ckdIron"
,"34003690",,,,,"heart failure",,"50 %","%",1,"ckdIron"
,"34003690",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"34003723",,,,,"stroke cases",,"3.82 %","%",1,"ckdIron"
,"34022734",,,,,"male",,"65 %","%",1,"ckdIron"
,"34022734",,,,,"mortalities",,"26 %","%",1,"ckdIron"
,"34022734",,,,,"mortalities",,"42 %","%",1,"ckdIron"
,"34022734",,,,,"the prevalence icu admission",,"47 %","%",1,"ckdIron"
,"34022734",,,,,"need mechanical ventilation",,"41 %","%",1,"ckdIron"
,"34034382",,,,,"male",,"39.1 %","%",1,"ckdIron"
,"34034382",,,,,"id",,"54.4 %","%",1,"ckdIron"
,"34034382",,,,,"patients",,"17.2 %","%",1,"ckdIron"
,"34034382",,,,,"patients  rehospitalized",,"32.6 %","%",1,"ckdIron"
,"34050582",,,,,"chronic heart failure",,"70 %","%",1,"ckdIron"
,"34050582",,,,,"heart failure ejection fraction",,"51 %","%",1,"ckdIron"
,"34050582",,,,,"anaemia without id",,"10 %","%",1,"ckdIron"
,"34050582",,,,,"id without anaemia",,"23 %","%",1,"ckdIron"
,"34050582",,,,,"neither",,"47 %","%",1,"ckdIron"
,"34050582",,,,,"patients new onset id",,"30 %","%",1,"ckdIron"
,"34050582",,,,,"new onset anaemia",,"16 %","%",1,"ckdIron"
,"34050582",,,,,"id resolved",,"44 %","%",1,"ckdIron"
,"34053162",,,,,"carriers pathogenic variant gba",,"1 %","%",1,"ckdIron"
,"34066577",,,,,"anaemia prevalence",,"47 %","%",1,"ckdIron"
,"34066577",,,,,"anaemia prevalence",,"27 %","%",1,"ckdIron"
,"34066577",,,,,"anaemia",,"18 %","%",1,"ckdIron"
,"34069944",,,,,"oh vitamin d vitamin b",,"30 %","%",1,"ckdIron"
,"34071309",,,,,"mortality",,"60.4 %","%",1,"ckdIron"
,"34078024",,,,,"proteinuria",,"50.6 %","%",1,"ckdIron"
,"34078024",,,,,"aki identified patients",,"29.0 %","%",1,"ckdIron"
,"34078024",,,,,"dialysis",,"2.7 %","%",1,"ckdIron"
,"34078024",,,,,"hospitalized patients",,"12.7 %","%",1,"ckdIron"
,"34078024",,,,,"aki survive",,"29.9 %","%",1,"ckdIron"
,"34103494",,,,,"births",,"0.9 %","%",1,"ckdIron"
,"34213605",,,,,"females",,"43 %","%",1,"ckdIron"
,"34213605",,,,,"males",,"35.2 %","%",1,"ckdIron"
,"34213605",,,,,"females",,"20 %","%",1,"ckdIron"
,"34213605",,,,,"prevalence hfe cy mutation",,"11 %","%",1,"ckdIron"
,"34213605",,,,,"prevalence hfe cy mutation",,"5 %","%",1,"ckdIron"
,"34248037",,,,,"id",,"58.6 %","%",1,"ckdIron"
,"34248037",,,,,"hf",,"42.4 %","%",1,"ckdIron"
,"34248037",,,,,"anemia",,"52.6 %","%",1,"ckdIron"
,"34285904",,,,,"anaemia",,"53 %","%",1,"ckdIron"
,"34285904",,,,,"non rheumatic",,"55 %","%",1,"ckdIron"
,"34285904",,,,,"rheumatic heart disease",,"45 %","%",1,"ckdIron"
,"34285904",,,,,"lvef ≤",,"83 %","%",1,"ckdIron"
,"34285904",,,,,"lvef",,"40 %","%",1,"ckdIron"
,"34285904",,,,,"anaemia",,"49 %","%",1,"ckdIron"
,"34285904",,,,,"iron deficiency",,"89 %","%",1,"ckdIron"
,"34285904",,,,,"absolute iron deficiency",,"80 %","%",1,"ckdIron"
,"34285904",,,,,"functional iron deficiency",,"9 %","%",1,"ckdIron"
,"34289966",,,,,"patients severe disease course",,"29 %","%",1,"ckdIron"
