"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"31891000",,"i.v . : 16.7 % -57.1 %",,,"hemoglobin",,"‒57.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"31891000",,"0.0 %",,,"placebo",,"0.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"31891000",,"placebo",,,"agatston score",,"15 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32042736",,"P < 0.1 and I ( 2",,,"heterogeneity",,"50 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32240223",,"severity",,,"anemia severe anemia",,"55.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32240223",,"Anemia and severe anemia",,,"patients",,"14.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32370725",,"47.9-78.5 % ) at baseline",,,"prevalence anemia",,"64.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32577051",,"NA",,,"pre dialysis",,"50 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32577051",,"NA",,,"patients hemodialysis",,"90 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32603526",,"dose proportional",,,"roxadustat highly protein bound",,"99 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32603526",,"1 and 2 mg / kg dose groups",,,"roxadustat",,"4.56 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32603526",,"1 and 2 mg / kg dose groups",,,"roxadustat",,"3.04 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"3.1 %",,,"patients ckd stages gb g g",,"23.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"23.5 % , 7.6 %",,,"patients ckd stages gb g g",,"7.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"g / dl",,,"patients ckd stages",,"3.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"patients with CKD stage G4",,,"anemia",,"40.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"CKD stage G5",,,"anemia",,"60.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"patients with CKD stage G4",,,"utilization rates esas",,"7.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32687544",,"utilization rates of ESAs",,,"patients ckd stage g",,"22.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32694162",,"TSAT",,,"transferrin saturation",,"30 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32694162",,"Baseline characteristics",,,"group difference mean change",,"8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32719868",,"91 %",,,"ndd ckd",,"91 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32719868",,"vadadustat",,,"dd ckd",,"71 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32719868",,"treatment-emergent adverse events",,,"ndd ckd",,"54 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32719868",,"53 , 73",,,"dd ckd",,"40 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32723804",,"darbepoetin alfa",,,"daprodustat",,"88 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32723804",,"88 % daprodustat",,,"darbepoetin alfa",,"90 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32728779",,"concept",,,"stage ckd",,"81 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32728779",,"stage 4 / 5 CKD",,,"agent",,"69 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32728779",,"symptoms",,,"tired",,"79 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32728779",,"weak / lacking strength",,,"shortness breath",,"39 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32728779",,"erythropoietin",,,"strength",,"36 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32797673",,"RTx",,,"anemia",,"46 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32797673",,"anemia",,,"ckd group",,"30 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"TSAT",,,"anemic patients ferritin < ng ml",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"Brazil",,,"anemic patients ferritin < ng ml",,"42 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"France and Germany",,,"anemic patients",,"53 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"TSAT",,,"anemic patients ferritin < ng ml",,"40 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"hemoglobin measurement",,,"france treated oral intravenous iron",,"27 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"erythropoiesis-stimulating agents",,,"patients hemoglobin < g dl",,"28 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32905241",,"erythropoiesis-stimulating agents",,,"germany",,"57 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32982460",,"67.7 %",,,"patients ckd stages newly measured anemia",,"42.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"32982460",,"patients with CKD stage 5 compared to patients with CKD stage 3a",,,"ckd stages newly measured anemia",,"67.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33077349",,"HGI",,,"ckd",,"25 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33077349",,"n = 335",,,"prevalence ckd",,"15.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33411115",,"medical",,,"na",,"30 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"baseline characteristics",,,"anemia medication",,"40 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"baseline characteristics",,,"esas",,"28 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"baseline characteristics",,,"tsat",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"CIF",,,"patients tsat <",,"26 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"Patients with TSAT < 20 %",,,"oral iv iron",,"6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33469061",,"TSAT",,,"iron deficiency",,"10 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33489452",,"Hyperuricemia",,,"hyper filtration",,"75 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33489452",,"Hyper-filtration and Hyperuricemia",,,"sca group",,"6.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33606067",,"CKD with anemia group",,,"ckd anemia",,"12.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33606067",,"anemia",,,"ckd",,"12.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33606067",,"56.5 %",,,"anemia",,"18.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33606067",,"1404",,,"neither ckd anemia",,"56.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33618679",,"eGFR",,,"prevalence hemoglobin",,"10.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33618679",,"45-60 ml / min / 1.73m ( 2 ) group",,,"egfr levels",,"4.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33618679",,"eGFR",,,"anti anemia treatment",,"34.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33618679",,"eGFR",,,"ml min m group",,"15.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33618679",,"15-29 ml / min / 1.73m ( 2 ) group",,,"egfr levels",,"38.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33630072",,"placebo",,,"roxadustat",,"87.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33630072",,"86.7 %",,,"placebo",,"86.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33707966",,"95 % CI ) .04",,,"anemia",,"53.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33707966",,"others",,,"anemia prevalence",,"90.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33732977",,"95 % CI 83.0 % -88.7 %",,,"response",,"86.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33732977",,"roxadustat",,,"placebo",,"6.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33732977",,"placebo",,,"rescue therapy week smaller roxadustat",,"8.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33732977",,"roxadustat",,,"placebo",,"28.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"vadadustat",,,"patients",,"18.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"darbepoetin alfa group",,,"patients",,"19.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"vadadustat group",,,"the incidence serious adverse events",,"49.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"vadadustat group",,,"dd ckd trial",,"55.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"58.3 %",,,"incidences darbepoetin alfa group",,"56.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"33913638",,"serious adverse events",,,"incidences darbepoetin alfa group",,"58.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34095449",,"World Health Organization criteria",,,"anemia",,"78 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34285267",,"psoriasis",,,"ckd patients",,"2.39 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"crude",,,"anemia",,"11.10 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"the standard WHO population 2000-2025",,,"age standardized prevalence",,"16.78 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"age-standardized prevalence",,,"women",,"15.95 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"15.95 %",,,"women",,"10.41 % -23.69 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"12.65 % -23.25 %",,,"men",,"17.32 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34291010",,"17.32 %",,,"men",,"12.65 % -23.25 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34440936",,"method-B",,,"unexplained anemia",,"50 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34440936",,"nutritional",,,"anemia",,"55.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34440936",,"nutritional",,,"reasons anemia remained unexplained",,"22.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34440936",,"anemia",,,"ckd ai",,"21.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"ID",,,"transferrin saturation",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"World Health Organization",,,"men",,"73.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"47.2 % and 35.6 %",,,"id prevalent ckd anaemia",,"63.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"ID",,,"ckd anaemia",,"47.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"47.2 %",,,"id prevalent ckd anaemia",,"35.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34816550",,"ID",,,"ckd anaemia",,"59.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"in-clinic ESA administration",,,"total annual excess costs",,"94.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"insurance type",,,"medicare insured patients",,"79.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"Medicare-insured patients",,,"direct health care costs",,"54.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"direct health care costs",,,"patient work productivity loss costs",,"33.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"patient",,,"caregiver work productivity loss costs",,"7.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34818094",,"medical",,,"na",,"3.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34860142",,"39.0 % , 48.9 %",,,"overall prevalence anemia",,"44.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34860142",,"descriptive statistics",,,"anemia",,"7.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34860142",,"7.1 %",,,"anemic patients mild moderate severe anemia",,"62.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34860142",,"Overall prevalence of anemia",,,"anemic patients mild moderate severe anemia",,"30.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"34860142",,"100 %",,,"stage",,"20.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"anemic",,,"males non pregnant females years age",,"96.87 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"Arab ethnicity : 48.65 %",,,"female sex",,"63.58 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"HGB",,,"arab ethnicity",,"48.65 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"sex-standardized",,,"anemia",,"10.86 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"hypochromic / microcytic",,,"mild anemia",,"7.71 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"hypochromic / microcytic",,,"severely anemic",,"0.17 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"anemic",,,"normochromic microcytic",,"50.65 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35073904",,"anemic",,,"hypochromic microcytic",,"30.29 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"iron-deficiency anemia",,,"female",,"57.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"57.4 % female",,,"ckd stage",,"63.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"comorbidities",,,"dyslipidemia",,"57.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"comorbidities",,,"type diabetes mellitus",,"38.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"comorbidities",,,"uncontrolled hypertension",,"20.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"erythropoiesis-stimulating agents",,,"anemia",,"23.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"erythropoiesis-stimulating agents",,,"anemia",,"1.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"0.1 %",,,"agents",,"0.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"CKD",,,"stage",,"18.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"Anemia",,,"stage versus per patient years",,"72.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35145639",,"without anemia",,,"egfr",,"40 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35241379",,"transferrin saturation",,,"iron deficiency",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35241379",,"non-dialysis chronic kidney disease",,,"iron deficiency",,"47.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35241379",,"functional iron deficiency and anaemia",,,"absolute iron deficiency",,"13.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35241379",,"anaemia",,,"iron deficiency",,"17.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,"medical study: TEXT: NA 20 %",,,"na",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,"common",,,"id prevalence",,"58.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,"common definition",,,"id prevalence",,"57.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,".1 % ) in CKD patients",,,"cancer hf ibd patients",,"61.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,"common definition",,,"cancer hf ibd patients",,"23.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35268014",,"common definition",,,"ckd patients",,"47.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35490226",,"Cox proportional hazards",,,"prevalence anemia",,"23.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35490226",,"4.1 %",,,"agents",,"4.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35490226",,"erythropoiesis-stimulating agents",,,"iron replacement",,"24.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35490226",,".4 and 9.7 after 1 and 5 years",,,"red blood cell transfusions",,"11.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35507237",,"stage G5 CKD",,,"anemia",,"23.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35507237",,"ESAs",,,"patients stage g ckd",,"57.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35507237",,"ESA",,,"hemoglobin level < g dl",,"49.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35620165",,"darbepoetin alfa group",,,"aes",,"62.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35620165",,"AEs",,,"epoetin alfa group",,"76.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35644772",,"non dialysis",,,"anemia",,"66.66 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35644772",,"anemia",,,"hemodialysis",,"70.58 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35644772",,"non dialysis",,,"absolute iron deficiency anemia",,"48.33 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35644772",,"hemodialysis",,,"functional iron deficiency anemia",,"34.52 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35664282",,"diabetes",,,"men",,"60 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"35664282",,"men",,,"diabetes",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36067996",,"postoperative AKI",,,"perioperative anemia",,"33.33 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36067996",,"perioperative anemia",,,"patients suffered postoperative aki",,"32.46 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36067996",,"Receiver operating characteristic curve",,,"patients progressed ckd",,"16.67 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36107525",,"CKD group",,,"transfusion rate",,"30.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36107525",,"CKD group",,,"non fdi group",,"56.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36107525",,"non-CKD",,,"transfusion rate",,"23.0 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36107525",,"CKD",,,"non fdi group",,"31.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"transferrin saturation",,,"iron deficiency anaemia",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"females",,,"males",,"50.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"185",,,"males  females",,"49.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"comorbid",,,"hypertension",,"71.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"cardiovascular disease",,,"diabetes mellitus",,"51.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,".5 %",,,"cardiovascular disease",,"14.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"192",,,"ckd stage",,"52.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36156567",,"haemoglobin",,,"iron deficiency",,"77.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36181996",,".4 %",,,"male",,"42 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36181996",,"iron",,,"men women",,"60.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36181996",,"iron",,,"men women",,"81.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36181996",,"< 4 %",,,"esa use",,"4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36233688",,"untreated",,,"hospitalizations",,"81.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36233688",,"16.2 % vs . 26.2 %",,,"hospitalizations",,"26.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36233688",,"44.5 % vs . 81.8 %",,,"untreated",,"47 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36456510",,"HGI",,,"female years",,"66.6 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36456510",,".1 %",,,"individuals developed ckd",,"1.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36456510",,"HGI",,,"ckd",,"68.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36466382",,"61 %",,,"medical study",,"61 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36544686",,"Roxadustat",,,"patients",,"78.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36544686",,"Roxadustat",,,"patients responded anti anemia therapy",,"54.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36588451",,"medical",,,"na",,"13.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"64.67 % were male",,,"male",,"64.67 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"56.67 %",,,"stage ckd",,"56.67 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"78 %",,,"ckd duration less year",,"78 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"diabetes",,,"proteinuria",,"74 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"proteinuria . Hypertension ( 40.7 %",,,"hypertension",,"40.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"Hypertension",,,"diabetes",,"14.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,".67 %",,,"anemia",,"85.33 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"anemia",,,"patients",,"28.67 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"patients",,,"anemia",,"40.67 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36820565",,"patients",,,"severe anemia",,"16 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"overweight or obese",,,"male",,"52 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"overweight or obese",,,"years age",,"54.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"majority ( 88 % ) were either overweight or obese",,,"majority  either overweight obese",,"88 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"anemic",,,"stage ckd",,"62.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"Stage 1 CKD",,,"stage",,"34.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"anemic",,,"stage",,"3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"31.4 % , 24.3 %",,,"anemia",,"29.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"31.4 %",,,"anemia",,"31.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"sociodemographic or clinical characteristics",,,"anemia",,"24.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"anemia",,,"anemic",,"44.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36843861",,"female",,,"anemia",,"17.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36868377",,"Adults with chronic kidney disease",,,"transferrin saturation",,"15 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36868377",,"18 %",,,"hemoglobin",,"18 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36868377",,"71 %",,,"adverse event rates",,"71 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36894956",,"17.6-25.7",,,"anemia",,"21.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"36894956",,"Anemia",,,"tdm",,"22 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37102525",,"St .81 %",,,"anemia",,"65.91 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37102525",,"HTN",,,"diabetes hypertension",,"33.81 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37102525",,"49-58 years",,,"residency rural areas",,"35.23 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37102525",,"CKD patients",,,"age group years",,"67.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37123161",,"18 %",,,"dialysis patients",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37123161",,"aged 41-50 and 60-51",,,"dialysis patients",,"18 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37123161",,"dialysis patients",,,"hepatitis b",,"30 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37156427",,"adults with diabetes and CKD",,,"anemia prevalence",,"20 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,"CA-AKI",,,"ckd",,"20.5 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,"Cockcroft-Gault equation",,,"the rate patients classified ckd",,"14.2 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,".9 %",,,"modified modification diet renal disease",,"18.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,"96.8 %",,,"ckd",,"94.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,"patients",,,"ckd",,"96.8 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37191280",,"CKD",,,"ca aki",,"4.3 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37363538",,"norm phos group",,,"patients serum phos level less",,"36.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37363538",,"high phos group",,,"patients serum phos level",,"63.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37363538",,"norm phos group",,,"hemoglobin hb less g dl",,"60.9 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37363538",,"HD access",,,"patients hb least g dl",,"40.4 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37363538",,"norm phos group",,,"arteriovenous fistula",,"89.7 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37374094",,"Anemia",,,"cardiorenal syndrome",,"5 %to 55 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37374094",,"Anemia",,,"cardiorenal syndrome",,"55 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37406014",,"ICD-10",,,"anemia",,"49.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37406014",,"NDD-CKD-related anemia",,,"agents",,"15 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
,"37424063",,"erythropoiesis-stimulating agents 26.5 %",,,"anemia treatment initiation",,"37.1 %","%",1,"anemiaHbIronCkdLisa","2023-11-08"
