"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"25200193",,,,,"taiwan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"25177187",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"25158223",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"25129240",,,,,"china",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"25077336",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"25040112",,,,,"china",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24976054",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24963681",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24963676",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24909319",,,,,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"24888315",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24886362",,,,,"germany",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24840904",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24839987",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24821290",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24722004",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24684749",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24683045",,,,,"france",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24590661",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24587002",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24582494",,,,,"netherlands",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24524299",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24475100",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24399499",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24382629",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24356784",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24353028",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24337696",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24332871",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24299027",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24291979",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24262965",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24259288",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24252572",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24172715",,,,,"china",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24116834",,,,,"mali, germany",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24114946",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24108358",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23983680",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23982272",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23972026",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23967270",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23886593",,,,,"germany",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23876144",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23803592",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23801150",,,,,"china",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23758206",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23728718",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23694789",,,,,"poland",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23645924",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23562390",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23545004",,,,,"france",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23532774",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23480488",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23419578",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23383728",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23391524",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23389844",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23346074",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23314836",,,,,"india",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23289171",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23284067",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23279440",,,,,"united states",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23225574",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23202976",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23192520",,,,,"iceland",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23185376",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23166826",,,,,"czech republic",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23158582",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23151436",,,,,"china",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23116490",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23049679",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23040841",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23001634",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22998191",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22898818",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22886854",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22834919",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22823161",,,,,"mali, chile",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"22806758",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22771711",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22766690",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22708511",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22673950",,,,,"netherlands",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22629254",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22524398",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22447623",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22445241",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22373667",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22330755",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22323210",,"251",,,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"22265139",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22236582",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"23939403",,,,,"united kingdom, japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22133247",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22064976",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22057313",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22036954",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"22019718",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21987432",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21920940",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21832049",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21829612",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21801874",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21751644",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21729845",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21689962",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21660918",,"132",,,"mexico",," hypothyroidism, Parkinson's disease, depression and alcoholism.",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"21658862",,,,,"south africa, mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21658278",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21649449",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21601954",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21577106",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21572379",,,,,"united kingdom",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21560060",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21402519",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21386111",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21354851",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21336954",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21321341",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21320989",,,,,"spain",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21305587",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21287601",,,,,"south korea",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21113150",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21102318",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"21054946",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20945978",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20846908",,,,,"spain",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20802993",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20739256",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20738009",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20694943",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20674459",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20672311",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20669307",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20629342",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20625759",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20623770",,,,104,"south korea",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"20620095",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20483183",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20373361",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20310045",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20309568",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20235481",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20204393",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20157015",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20108378",,,,,"russia",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"20061176",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19882201",,,,,"poland",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19798607",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19771175",,,,617,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"19768815",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19745718",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19738174",,,,,"japan, mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19737851",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19638746",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19514513",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19513327",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19475667",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19468782",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19464282",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19460374",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19442989",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19429902",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19429584",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19317384",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19296974",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19289119",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19243903",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19185013",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19182805",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19164135",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19122571",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19098427",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19051180",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19046221",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19029129",,,,,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"18958762",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18855701",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18670800",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18564367",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18540148",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18450497",,,,,"taiwan, japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18368304",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18368301",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18368300",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18385183",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18374223",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18351521",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19513320",,,,,"south korea",," ANSWERNOTFOUND",,,,,,,,,," parkinsonism",,1,"projTutoMSA","2024-02-05"
,"18307243",,,,,"france",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"18294626",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18265929",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18236005",,,,,"united states",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18221134",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"19856554",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18164319",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18044727",,,,,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"18044204",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18018613",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"18006592",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17998807",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17914727",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"24743700",,,,,"syria",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17882012",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17713120",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17603243",,,,,"japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17563111",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17534950",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17485650",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17459745",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17351532",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17346748",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17346129",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17308296",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17304173",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17303172",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17296842",,,,,"japan",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"17233508",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17230458",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17178713",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17133518",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17035703",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"17010382",,,,,"india",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16962083",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16905752",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16865356",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16780056",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16752807",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16740142",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16733338",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16723388",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16688361",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16616189",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16613748",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16543524",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16508226",,,,,"japan, mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16325004",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16284910",,,,,"united states",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16284906",,,,,"germany",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16284677",,,,,"singapore, india, japan",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16173291",,,,,"india, united kingdom",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16167547",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16140637",,,,,"united states",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16102903",,,,,"united states",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"16092093",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16092091",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16082509",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16043794",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"16032383",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15991040",,,,,"france",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15954131",,,,26,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"15907346",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15887017",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15848902",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15814108",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15784812",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15778810",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15712162",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15607204",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15599397",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15582091",,,,,"finland, mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15515743",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15477512",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15382209",,"73",,,"",," neurodegenerative diseases,",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"15365155",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15344558",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15332405",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15272223",,,,,"france",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15261562",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15240374",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15228757",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15204568",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15199419",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15133823",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15039492",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"15024962",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14759594",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14734885",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14706943",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14697318",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14639688",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14639667",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14625035",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14625033",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14506467",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14504967",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"14502654",,,,,"united states",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12903684",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12861401",,,,,"",," ANSWERNOTFOUND",,,,,,,,,," ANSWERNOTFOUND",,1,"projTutoMSA","2024-02-05"
,"12859337",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12810801",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12773892",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12773886",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12771659",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12756609",,,,,"mali",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12738794",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12703058",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12664248",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12646759",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
,"12567332",,,,,"",,,,,,,,,,,,,,1,"projTutoMSA","2024-02-05"
