"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"24957530_2_OR","24957530","infection",,"NULL","NULL",," answernotfound"," death",0.99,0.65,1.53,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24958820_3_OR","24958820","receipt of salvage surgery",,"NULL","NULL",," answernotfound"," risk of death",0.48,0.27,0.84,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24958820_2_OR","24958820","p16-positive tumor status",,"NULL","NULL",," answernotfound"," risk of death",0.48,0.31,0.74,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24958820_4_OR","24958820","distant versus locoregional progression",,"NULL","NULL",," distant versus locoregional progression"," death",1.99,1.28,3.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24961880_4_OR","24961880","higher α-tocopherol concentrations",,"NULL","NULL",," answernotfound"," prostate cancer",0.85,0.44,1.62,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24961880_8_OR","24961880","higher α-tocopherol concentrations",,"NULL","NULL",," answernotfound"," high-grade prostate cancer risk,",1.21,0.88,1.66,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24961880_6_OR","24961880","higher α-tocopherol concentrations",,"NULL","NULL",," answernotfound"," high-grade disease",1.59,1.13,2.24,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24961880_5_OR","24961880","higher α-tocopherol concentrations",,"NULL","NULL",," answernotfound"," prostate cancer",2.04,1.29,3.22,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24961880_7_OR","24961880","selenomethionine,",,"NULL","NULL",," men receiving selenomethionine,"," high-grade prostate cancer",2.12,1.32,3.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963007_2_OR","24963007","prolonged pr interval,",,"NULL","NULL",," answernotfound"," risk of all-cause mortality",0.19,0.13,0.57,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963007_1_OR","24963007","prolonged pr interval,",,"NULL","NULL",," answernotfound"," risk of heart failure/death",0.27,0.13,0.57,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963007_3_OR","24963007","normal pr,",,"NULL","NULL",," answernotfound"," heart failure/death",1.45,0.96,2.19,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963007_4_OR","24963007","prolonged pr interval,",,"NULL","NULL",," answernotfound"," higher mortality",2.14,1.12,4.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_1_OR","24963013","reduced bleeding",,"NULL","NULL",," answernotfound"," survival",0.21,0.08,0.57,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_2_OR","24963013","access-site complications",,"NULL","NULL",," answernotfound"," survival",0.47,0.23,0.95,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_9_OR","24963013","tra",,"NULL","NULL",," answernotfound"," survival",0.6,0.42,0.85,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_6_OR","24963013","tra",,"NULL","NULL",," answernotfound"," survival",0.65,0.46,0.92,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_8_OR","24963013","high volume radial centers",,"NULL","NULL",," answernotfound"," survival",0.7,0.51,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_3_OR","24963013","1-year mortality",,"NULL","NULL",," answernotfound"," survival",0.72,0.54,0.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_7_OR","24963013","evolving learning curve, experience, and expertise",,"NULL","NULL",," answernotfound"," mortality",0.8,0.47,1.38,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24963013_5_OR","24963013","tra did not appear to reduce mortality at 1 year",,"NULL","NULL",," answernotfound"," mortality",0.81,0.51,1.28,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24964745_1_OR","24964745","increase in the gapss",,"NULL","NULL",," answernotfound"," higher risk of vascular events",12.3,1.43,106.13,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24964745_2_OR","24964745","increase in the gapss",,"NULL","NULL",," answernotfound"," higher risk",48,6.9,333.85,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24965180_6_OR","24965180","pld exposure",,"NULL","NULL",," answernotfound"," risk of disease progression",0.001,0,0.42,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24965180_3_OR","24965180","pld exposure",,"NULL","NULL",," answernotfound"," risk of disease progression",0.001,0,195,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24965180_1_OR","24965180","development of hand-foot syndrome",,"NULL","NULL",," answernotfound"," lower risk of disease progression",0.1,0.02,0.64,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24965180_2_OR","24965180","patients with an ecog status of 0",,"NULL","NULL",," answernotfound"," disease progression",5.4,1.3,22.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24967414_2_OR","24967414","rri","greater than","0.7","NULL",," answernotfound"," risk of complications,",2.62,1.11,6.16,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24967414_3_OR","24967414","rri","greater than","0.7","NULL",," answernotfound"," risk of postoperative septic shock",3.04,1.5,7.01,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24968886_1_OR","24968886","elevated levels of copeptin",,"NULL","NULL",," answernotfound"," higher 2- year mortality",2.9,1.5,5.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970468_6_OR","24970468","deaths as a competing risk,",,"NULL","NULL",," answernotfound"," first hospitalization for hf,",0.59,0.3,1.16,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970468_1_OR","24970468","fdc-i/h",,"NULL","NULL",," answernotfound"," first hospitalization for hf,",0.61,0.47,0.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970468_4_OR","24970468","fdc-i/h",,"NULL","NULL",," answernotfound"," first hospitalization for hf,",0.66,0.52,0.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970468_5_OR","24970468","fdc-i/h",,"NULL","NULL",," answernotfound"," first hospitalization for hf,",0.75,0.63,0.91,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970468_3_OR","24970468","fdc-i/h",,"NULL","NULL",," answernotfound"," first hospitalization for hf,",0.88,0.72,1.06,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24970932_1_OR","24970932","anti-asparaginase antibodies",,"NULL","NULL",," answernotfound"," hypersensitivity",1.64,1.4,105,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24971988_1_OR","24971988","pc patients who received treatment with gnrh agonists",,"NULL","NULL",," pc patients who received treatment with gnrh agonists"," risk of pneumonia",1.92,1.1,3.36,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_7_OR","24976083","gusto severe/moderate bleeding",,"NULL","NULL",," answernotfound"," survival.",0.47,0.32,0.68,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_4_OR","24976083","non-transfer patients",,"NULL","NULL",," answernotfound"," death/myocardial infarction",0.64,0.47,0.87,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_1_OR","24976083","non-transfer patients",,"NULL","NULL",," answernotfound"," death/myocardial infarction",0.78,0.62,0.97,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_6_OR","24976083","non-transfer patients",,"NULL","NULL",," transferred and tertiary patients"," death/myocardial infarction",0.8,0.58,1.12,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_8_OR","24976083","tertiary patients",,"NULL","NULL",," answernotfound"," survival.",0.94,0.68,1.3,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24976083_3_OR","24976083","tertiary patients",,"NULL","NULL",," answernotfound"," survival.",1.23,0.98,1.53,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_3_OR","24978876","multiple cerebrovascular accident (cva) risk factors",,"NULL","NULL",," those with multiple cerebrovascular accident (cva)"," treated medically",0.15,0.03,0.6,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_7_OR","24978876","atrial septal aneurism",,"NULL","NULL",," answernotfound"," cryptogenic stroke, tia or all-cause mortality.",1.1,0.44,2.74,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_5_OR","24978876","previous cvas",,"NULL","NULL",," answernotfound"," cryptogenic stroke, tia or all-cause mortality.",2.49,1.03,6.02,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_6_OR","24978876","atrial septal aneurism",,"NULL","NULL",," answernotfound"," all-cause mortality.",2.64,1.09,6.39,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_4_OR","24978876","age","greater than","55","NULL","years"," age greater than 55 years"," cryptogenic stroke, tia or all-cause mortality.",2.7,1.05,6.88,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978876_1_OR","24978876","patients with large interatrial right-to-left shunt",,"NULL","NULL",," answernotfound"," cryptogenic stroke, tia or all-cause mortality.",4.79,2.73,8.42,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978952_1_OR","24978952","osa",,"NULL","NULL",," answernotfound"," osa.",3.4,1.8,6.5,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24978952_2_OR","24978952","26% ra+,",,"NULL","NULL","%"," answernotfound"," osa,",4.4,1.4,19.2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_5_OR","24984177","those with a history of cvd",,"NULL","NULL",," answernotfound"," treatment",0.76,0.48,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_3_OR","24984177","those with a history of cvd",,"NULL","NULL",," answernotfound"," mortality,",0.76,0.6,0.96,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_2_OR","24984177","women",,"NULL","NULL",," answernotfound"," mortality,",0.77,0.66,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_6_OR","24984177","those with a history of cvd",,"NULL","NULL",," answernotfound"," mortality,",0.81,0.65,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_1_OR","24984177","men",,"NULL","NULL",," answernotfound"," mortality,",0.82,0.62,1.11,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24984177_4_OR","24984177","those aged 85 and over",,"NULL","NULL",," answernotfound"," mortality,",0.87,0.64,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985779_2_OR","24985779","multiple partnership",,"NULL","NULL",," answernotfound"," early art initiation.",0.57,0.41,0.79,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985779_4_OR","24985779","risky sex",,"NULL","NULL",," answernotfound"," early art initiation.",0.58,0.45,0.76,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985779_3_OR","24985779","unprotected sex",,"NULL","NULL",," answernotfound"," early art initiation.",0.59,0.47,0.75,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985779_1_OR","24985779","early art,",,"NULL","NULL",," answernotfound"," risky sex,",0.72,0.57,0.92,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985938_1_OR","24985938","regular preoperative beta blockers",,"NULL","NULL",," 18/69,"," cerebral ischemia",2.5,1.2,5.1,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24985938_3_OR","24985938","ipsilateral moderate carotid stenosis",,"NULL","NULL",," answernotfound"," shunting.",3.6,1.5,8.9,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24987683_2_OR","24987683","a mean international normalized ratio","greater than","2.1","NULL",," answernotfound"," gib.",2.1,1,4.2,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24987683_1_OR","24987683","age","greater than","65","NULL","years"," answernotfound"," gib.",2.5,1.2,5.5,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24987683_3_OR","24987683","history of gib",,"NULL","NULL",," answernotfound"," gib.",5.1,1.9,13.5,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24987683_4_OR","24987683","cirrhosis",,"NULL","NULL",," answernotfound"," gib.",6.9,2,24.5,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24988120_1_OR","24988120","age","greater than","47","NULL","years"," answernotfound"," risk of death.",11.1,4.1,30.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24988120_4_OR","24988120","age","greater than","47","NULL","years"," answernotfound"," risk of death.",14.9,5.5,39.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24988120_3_OR","24988120","age","greater than","47","NULL","years"," answernotfound"," risk of death.",4.6,1.8,11.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24989691_1_OR","24989691","self-reported racism",,"NULL","NULL",," answernotfound"," experience of toothache",1.99,1.07,3.72,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24990422_3_OR","24990422","cerebrovascular disease",,"NULL","NULL",," cerebrovascular disease"," major cv event:",1.92,1.29,2.87,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24990422_2_OR","24990422","current smoking",,"NULL","NULL",," answernotfound"," major cv event:",1.94,1.03,3.66,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24990426_2_OR","24990426","diet",,"NULL","NULL",," answernotfound"," stroke incidence",0.58,0.37,0.91,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24990426_1_OR","24990426","polymorphism",,"NULL","NULL",," answernotfound"," lower stroke risk",0.74,0.57,0.97,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24990426_3_OR","24990426","diet",,"NULL","NULL",," control group"," stroke incidence",0.94,0.55,1.59,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_2_OR","24991914","tertile two",,"NULL","NULL",," answernotfound"," mortality",0.65,0.26,1.64,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_4_OR","24991914","higher klotho levels",,"NULL","NULL",," answernotfound"," absence of af",0.66,0.41,1,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_1_OR","24991914","lower klotho levels",,"NULL","NULL",," lower klotho"," mortality",1.25,0.84,1.86,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_5_OR","24991914","higher fgf23",,"NULL","NULL",," higher fgf23"," increased mortality.",1.45,1.05,1.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_6_OR","24991914","fgf23",,"NULL","NULL",," answernotfound"," increased mortality.",1.63,0.64,4.14,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_3_OR","24991914","higher klotho levels",,"NULL","NULL",," answernotfound"," increased mortality.",2.18,0.91,2.23,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24991914_7_OR","24991914","fgf23",,"NULL","NULL",," tertile three"," increased mortality.",3.91,1.28,12.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24993838_1_OR","24993838","answernotfound",,"NULL","NULL",," control group:"," risk of organ space ssi",0.75,0.471,1.195,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24993838_3_OR","24993838","answernotfound",,"NULL","NULL",," answernotfound"," reoperation",1.359,0.575,3.212,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994546_1_OR","24994546","myocardial infarction rates",,"NULL","NULL",," answernotfound"," myocardial infarction",0.53,0.3,0.91,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994839_6_OR","24994839","processed meat intake",,"NULL","NULL",," supplemented group"," increased breast cancer risk.",0.86,0.45,1.63,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994839_3_OR","24994839","processed meat intake",,"NULL","NULL",," answernotfound"," increased breast cancer risk.",1.45,0.92,2.27,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994839_4_OR","24994839","cooked ham",,"NULL","NULL",," answernotfound"," increased breast cancer risk.",1.9,1.18,3.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994839_5_OR","24994839","processed meat intake",,"NULL","NULL",," answernotfound"," breast cancer risk",2.46,1.28,4.72,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994841_2_OR","24994841","ccm excision",,"NULL","NULL",," answernotfound"," worse outcomes",2.2,1.1,4.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994841_1_OR","24994841","adults were younger",,"NULL","NULL",," answernotfound"," symptomatic intracranial hemorrhage or focal neurologic deficit",2.7,1.1,6.5,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24994841_4_OR","24994841","ccm excision",,"NULL","NULL",," answernotfound"," deterioration",3.6,1.3,10,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996550_1_OR","24996550","propensity score-adjusted",,"NULL","NULL",," answernotfound"," cardiac death",1.33,0.85,2.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996550_3_OR","24996550","excess risk of pci",,"NULL","NULL",," answernotfound"," cardiac death",2.1,1.11,3.96,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996550_5_OR","24996550","cabg",,"NULL","NULL",," answernotfound"," myocardial infarction",3.3,0.72,15.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996550_6_OR","24996550","cabg",,"NULL","NULL",," answernotfound"," coronary revascularization",3.78,1.91,7.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996550_4_OR","24996550","cabg",,"NULL","NULL",," answernotfound"," sudden death",4.83,1.01,23.08,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996807_2_OR","24996807","antiretroviral treatment",,"NULL","NULL",," answernotfound"," malaria-related fever.",0.34,0.12,0.98,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996807_4_OR","24996807","cd4 lymphocytes",,"NULL","NULL",," answernotfound"," malaria-related fever.",0.82,0.71,0.96,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24996807_3_OR","24996807","history of symptomatic malaria in early pregnancy",,"NULL","NULL",," answernotfound"," malaria-related fever.",7.1,2.35,22.49,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24998572_3_OR","24998572","self efficacy/temptation score",,"NULL","NULL",," answernotfound"," smoking cessation",1.79,1.05,3.06,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24998572_2_OR","24998572","fagerstrom test for nicotine dependence score","lower than","NULL","NULL",," answernotfound"," smoking cessation success",1.84,1.03,3.29,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24998572_1_OR","24998572","age, older than 50 years old",,"NULL","NULL","years"," answernotfound"," smoking cessation success",2.02,1.16,3.52,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999060_1_OR","24999060","hepatitis c seroconversion",,"NULL","NULL",," answernotfound"," alt events.",1.25,0.79,1.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_1_OR","24999252","patients without ph",,"NULL","NULL",," answernotfound"," mortality",0.31,0.19,0.52,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_3_OR","24999252","ph patients",,"NULL","NULL",," answernotfound"," mortality",0.49,0.39,0.61,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_5_OR","24999252","ongoing knowledge of hemodynamic data",,"NULL","NULL",," answernotfound"," mortality",0.6,0.41,0.89,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_4_OR","24999252","ongoing knowledge of hemodynamic data",,"NULL","NULL",," answernotfound"," mortality",0.64,0.51,0.81,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_6_OR","24999252","ongoing knowledge of hemodynamics",,"NULL","NULL",," answernotfound"," death",0.74,0.55,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999252_7_OR","24999252","ph patients,",,"NULL","NULL",," answernotfound"," survival",0.78,0.5,1.22,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999963_4_OR","24999963","cardiovascular mortality",,"NULL","NULL",," answernotfound"," renal graft loss;",2.86,0.99,8.21,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999963_3_OR","24999963","elevated sdma-level",,"NULL","NULL",," answernotfound"," renal graft loss;",4.56,2.15,9.71,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"24999963_1_OR","24999963","elevated sdma-level",,"NULL","NULL",," 1st quartile."," renal graft loss;",5.51,1.95,15.57,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25001653_2_OR","25001653","eating fruit with pericarp",,"NULL","NULL",," answernotfound"," pcos.",5.7,0.001,29,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25002161_1_OR","25002161","amlodipine nor lisinopril",,"NULL","NULL",," answernotfound"," mortality",0.86,0.72,1.03,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25002161_3_OR","25002161","amlodipine nor lisinopril",,"NULL","NULL",," answernotfound"," mortality",0.98,0.83,1.17,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_8_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1,0.93,1.07,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_7_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1.01,0.95,1.07,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_1_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1.1,1.06,1.15,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_4_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1.13,1.01,1.27,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_3_OR","25006185","selective cox-2 inhibitors",,"NULL","NULL",," answernotfound"," cardiovascular events",1.13,1.04,1.23,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_5_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1.17,1.1,1.24,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25006185_6_OR","25006185","regular nsaid use",,"NULL","NULL",," answernotfound"," cardiovascular events",1.22,1.12,1.34,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25008853_1_OR","25008853","vitamin e supplementation",,"NULL","NULL",," placebo,"," incidence of prostate cancer",0.99,0.89,1.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25008853_3_OR","25008853","vitamin c supplementation",,"NULL","NULL",," answernotfound"," risk of cancer",1.02,0.94,1.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25008853_2_OR","25008853","vitamin e supplementation",,"NULL","NULL",," answernotfound"," risk of total cancers,",1.02,0.95,1.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25008853_4_OR","25008853","vitamin c supplementation",,"NULL","NULL",," answernotfound"," incident prostate cancer",1.03,0.93,1.15,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012163_2_OR","25012163","apoa2",,"NULL","NULL",," answernotfound"," death from any cause",0.63,0.4,0.89,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012163_1_OR","25012163","hdl cholesterol",,"NULL","NULL",," answernotfound"," death from any cause",2,0.63,95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012240_3_OR","25012240","the number of cardiovascular deaths and myocardial infarctions",,"NULL","NULL",," answernotfound"," the primary outcome.",1.79,1.04,3.09,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012240_1_OR","25012240","(fasting tg","greater than","150","NULL","mg"," answernotfound"," cardiovascular death and hospitalizations",1.79,1.31,2.45,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012806_4_OR","25012806","chorioamnionitis",,"NULL","NULL",," answernotfound"," risk for cd.",1.87,1.06,3.32,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012806_3_OR","25012806","chorioamnionitis",,"NULL","NULL",," 20-29"," elevated risk for cd.",2.91,1.36,6.19,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25012806_1_OR","25012806","nulliparity",,"NULL","NULL",," answernotfound"," elevated risk for cd.",3.88,1.22,12.3,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25016533_1_OR","25016533","body mass index (bmi)",,"NULL","NULL",," answernotfound"," total cardiovascular disease;",20,1.49,95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25017249_4_OR","25017249","tomato products",,"NULL","NULL",," answernotfound"," overall prostate cancer risk.",0.82,0.7,0.97,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25017249_5_OR","25017249","prostate cancer dietary index score",,"NULL","NULL",," answernotfound"," decreased risk of prostate cancer",0.91,0.84,0.99,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25017249_7_OR","25017249","plant foods",,"NULL","NULL",," answernotfound"," risk of prostate cancer",0.94,0.89,0.99,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25017249_2_OR","25017249","wcrf/aicr index score",,"NULL","NULL",," answernotfound"," risk of prostate cancer.",0.99,0.94,1.05,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25017249_1_OR","25017249","prostate cancer dietary index score",,"NULL","NULL",," answernotfound"," risk of prostate cancer",1,0.91,95,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
