"idStudy0","PMID","title","author","ABSTRACT","yearPublication","journal","objective","studyPlan","fromCode","projectName","uploadDate"
,"12170557"," [Anthrax--an overview at 2002]. ","Mozes Y. et al.","Bacillus anthracis, the causative agent of anthrax, is well known in human history as a major cause of disease in domestic and wild animals and as a rare condition in humans. For the last seventy years, anthrax was developed and occasionally stored as an agent of biological weapon arsenal in numerous countries. The incubation period in humans is 1-6 days and the disease may be present as three distinct clinical syndromes: cutaneous, inhalational, and gastrointestinal disease. The major concern in regard of biological warfare is the inhalational form of anthrax, which starts as a febrile flu-like disease. The development of malaise, fatigue, cough and mild chest discomfort is followed by severe respiratory distress with dyspnea, diaphoresis, stridor, and cyanosis. Shock and death occur within 24-36 hours after onset of severe symptoms. Physical findings are non-specific, but a widened mediastinum is usually seen on chest x-ray. A positive blood culture, immunohistochemical methods and the use of the polymerase chain reaction method confirm the diagnosis. Although effectiveness may be limited after severe symptoms are present, a high dose of antibiotic treatment should be administered and aggressive supportive therapy may be necessary. In the situation of an anthrax attack, as was recently seen in the United States, penicillin is no longer recommended as an acceptable first line therapy. In this case, ciprofloxacin or doxycycline is the recommended drug of choice since penicillin-resistant strains may be used, as well as the possibility of the emergence of an inducible beta-lactamase positive bacterium. Since a high infecting dose may exacerbate the clinical course of the disease, a combination antibiotic regimen should be considered. The disease is not contagious and standard precautions are sufficient. Pre-exposure prophylaxis is based on a vaccine administration, while post-exposure prophylaxis is feasible by the initial use of oral ciprofloxacin or doxycycline. In this article we reviewed the literature with emphasis on the recent medical reports from the United States analyzing the eleven cases of inhalational anthrax as well as the new guidelines for diagnosis and treatment that resulted from the bioterrorism attack in October 2001. Although physical findings were non-specific, abnormal findings on chest x-rays were present in all the eleven cases. A positive blood culture, immunohistochemical methods and the use of the polymerase chain reaction method were highly valuable in revealing and confirming the diagnosis of anthrax. In the case of an attack with anthrax spores, the likelihood of exposure to a large infective dose of high quality spores, may require a prolonged period of treatment as well as prolonged post-exposure therapy.","2002","Harefuah",,"Review",1,"stridorIahMortality","2023-11-13"
,"16826038"," Pediatric laryngotracheal obstruction: current perspectives on stridor. ","Bent J.","OBJECTIVES/HYPOTHESIS: To assess how medical advances have impacted the diagnosis, management, and outcomes of pediatric laryngotracheal obstruction, and to describe the advantages of audio-video documentation of stridorous children. STUDY DESIGN AND METHODS: Retrospective. METHODS AND MATERIALS: 268 patients were referred for suspected laryngotracheal obstruction during the 30 months between September 1, 1995 and March 1, 1998: 173 had 206 flexible fiberoptic laryngoscopies, and 160 had 273 direct laryngoscopies. One hundred and forty-one children were identified with laryngotracheal obstruction, yielding 40 different diagnoses that could be classified into 9 major categories. Thirty-six children (25.5%) had multiple sites of upper airway obstruction. RESULTS: 138 children had follow-up >1 month. Twelve children died (8.7%), leaving 126 survivors (mean follow-up=21.1 months). Outcomes were classified as resolved (44.2%), improved (37.0%), stable (9.4%), failed (0.7%), or death (8.7%). Better outcomes were seen in more readily treated diagnostic categories, such as tracheobronchial foreign body, chronic laryngitis, and suprastomal granulation tissue; laryngeal stenosis, tracheomalacia, and recurrent respiratory papillomatosis, had less favorable outcomes (P<.001). The former group also showed superior outcome compared to laryngomalacia (P<.001) and vocal cord mobility disorders (P=.004). Ninety-four patients (68.1%) had comorbidities complicating their management. Comorbid conditions were universal among deceased patients and least common in the resolved outcomes category (56.7%), supporting the premise that patients with poor outcomes are more likely to have comorbidities than patients with resolution of laryngotracheal symptoms (P=.034). CONCLUSIONS: Audio-video recording of pediatric laryngotracheal obstruction offers numerous advantages. Children classified into an array of diagnostic categories usually have favorable outcomes, but opportunities for continued advances exist, particularly regarding management of comorbidity and chronic obstruction.","2006","The Laryngoscope"," OBJECTIVES / HYPOTHESIS : To assess how medical advances have impacted the diagnosis , management , and outcomes of pediatric laryngotracheal obstruction , and to describe the advantages of audio-video documentation of stridorous children ","other",1,"stridorIahMortality","2023-11-13"
,"10944939"," [Sleep apnea syndrome (SAS) and ischemic heart disease (IHD)]. ","Maekawa M. and Shiomi T.","Several epidemiological studies have suggested that sleep-disordered breathing is a risk factor for cardiovascular disease, particularly hypertension, stroke and IHD. The relative risk for IHD among obstructive SAS(OSAS) patients is 1.2 to 6.9 higher compared with the general population. The prevalence of SAS with an apnea-hypopnea index(AHI) of 10 and over was 35 to 40% in IHD, while 23.8% of SAS patients had IHD. These evidence suggests that IHD is an important prognostic factor in SAS patients. Characteristic pathophysiological conditions such as sleep apnea-induced hypoxemia and sympathetic activation may play an important role in the genesis of nocturnal angina pectoris. Most patients with OSAS are obese, and the complication of non-insulin dependent diabetes mellitus is quite a few. Insulin resistance is also attracting great attention as a cause of the cardiovascular complication of SAS.","2000","Nihon rinsho. Japanese journal of clinical medicine",,"other",1,"stridorIahMortality","2023-11-13"
,"14577067"," Patterns of management of congenital tracheal stenosis. ","Antón-Pacheco J. et al.","BACKGROUND/PURPOSE: Stenosing airway disease, including congenital and acquired lesions, is rare in the pediatric age group. Until recently, the outlook for patients with congenital tracheal stenosis (CTS) was dismal because medical management was the only way of treatment. Surgical and endoscopical techniques developed in the last years have improved the prognosis. This report reviews the short and long-term outcomes of a single-institution experience in the management of CTS in children, comparing different treatment modalities. METHODS: From 1991 to 2002, 13 cases of CTS have been managed in the authors unit. Respiratory symptoms varied from mild stridor on exertion to severe distress. Bronchoscopy established the diagnosis in all cases. According to clinical and endoscopical features, patients have been classified into 3 groups. The following data have been studied in each case: sex, age at diagnosis and treatment, anatomic type, associated anomalies, treatment modality, complications, outcome, and time of follow-up. RESULTS: Seven girls and 6 boys have been included in this study. Age at diagnosis ranged from 3 days to 7 years (median, 8 months), and 77% showed associated anomalies. Four patients presented mild or no symptoms and have been treated expectantly. The other 9 patients have been operated on because of persistent or severe symptomatology. The following procedures have been performed: costal cartilage tracheoplasty (n = 5), tracheal resection (n = 3), slide tracheoplasty (n = 2), endoscopical dilatation (n = 3), and laser resection (n = 1). Three patients required 2 or more procedures, and there were 3 early deaths, all after costal cartilage tracheoplasty. Overall mortality rate in the series is 23%. Follow-up is complete in all survivors (n = 10) ranging from 6 months to 10 years (mean, 4.7 years). CONCLUSIONS: Selection of the type of treatment depends on the patient's clinical status and the anatomic pattern of the stenosis. In symptomatic cases of short-segment stenoses the authors prefer tracheal resection with end-to-end anastomosis; for long-segment stenoses, slide tracheoplasty is the procedure of choice.","2003","Journal of pediatric surgery","BACKGROUND / PURPOSE : Stenosing airway disease , including congenital and acquired lesions , is rare in the pediatric age group ","Review",1,"stridorIahMortality","2023-11-13"
,"7872582"," Occult sleep-disordered breathing in stable congestive heart failure. ","Javaheri S. et al.","OBJECTIVE: To determine the prevalence and effect of sleep-disordered breathing in ambulatory patients with stable, optimally treated congestive heart failure. DESIGN: A prospective, longitudinal study. SETTING: Referral sleep laboratory of a Department of Veterans Affairs medical center. PATIENTS: 42 of the 48 eligible patients with stable congestive heart failure and left ventricular systolic dysfunction (left ventricular ejection fraction < or = 45%). MEASUREMENTS: After an adaptation night, polysomnography and Holter monitoring were done in the sleep laboratory. Arterial blood gases and pH were measured, and cardiac radionuclide ventriculography and pulmonary, renal, and thyroid function tests were done. RESULTS: Patients were divided into two groups. Group I (n = 23) had an hourly rate of apnea and hypopnea (apnea-hypopnea index) of 20 episodes per hour or less; group II (n = 19 [45%; CI, 30% to 60%]) had an index of more than 20 episodes per hour. In group II, the index varied from 26.5 to 82.2 episodes per hour (mean +/- SD, 44 +/- 13 episodes per hour; CI, 38 to 51 episodes per hour). Group II had significantly more arousals (24 +/- 12 compared with 3 +/- 3 in group I) that were directly attributable to episodes of apnea and hypopnea, longer periods of time with an arterial oxyhemoglobin saturation of less than 90% (23% +/- 24% of total sleep time compared with 2% +/- 4%), lower arterial oxyhemoglobin saturation during sleep (74% +/- 13% compared with 87% +/- 4%), lower left ventricular ejection fraction (22% +/- 9% compared with 30% +/- 10%), and a significantly increased number of episodes of nocturnal ventricular arrhythmias. Multiple regression analyses showed that left ventricular systolic dysfunction was an independent risk factor for sleep apnea in patients with congestive heart failure. CONCLUSIONS: The prevalence of severe occult sleep-disordered breathing is high in ambulatory patients with stable, optimally treated chronic congestive heart failure. The breathing episodes are associated with severe nocturnal arterial blood oxyhemoglobin desaturation and excessive arousals. Severe untreated sleep-disordered breathing may adversely affect left ventricular function, resulting in a vicious cycle that could contribute to death in patients with congestive heart failure. Prospective, longitudinal studies on survival are needed.","1995","Annals of internal medicine"," OBJECTIVE : To determine the prevalence and effect of sleep-disordered breathing in ambulatory patients with stable , optimally treated congestive heart failure ","other",1,"stridorIahMortality","2023-11-13"
,"15947323"," Long-term effects of nasal continuous positive airway pressure therapy on cardiovascular outcomes in sleep apnea syndrome. ","Doherty L. et al.","BACKGROUND: Obstructive sleep apnea syndrome (OSAS) has been associated with increased morbidity and mortality, principally from cardiovascular disease, but the impact of nasal continuous positive airway pressure (CPAP) therapy is unclear. METHODS: We performed a long-term follow-up study of 168 patients with OSAS who had begun receiving CPAP therapy at least 5 years previously, most of whom had been prospectively followed up, having been the subject of an earlier report on cardiovascular risk factors in OSAS patients. The average follow-up period was 7.5 years. We compared the cardiovascular outcomes of those patients who were intolerant of CPAP (untreated group, 61 patients) with those continuing CPAP therapy (107 patients). RESULTS: CPAP-treated patients had a higher median apnea-hypopnea index score than the untreated group (48.3 [interquartile range (IQR), 33.6 to 66.4] vs 36.7 [IQR, 27.4 to 55], respectively; p = 0.02), but age, body mass index, and time since diagnosis were similar. Deaths from cardiovascular disease were more common in the untreated group than in the CPAP-treated group during follow-up (14.8% vs 1.9%, respectively; p = 0.009 [log rank test]), but no significant differences were found in the development of new cases of hypertension, cardiac disorder, or stroke. Total cardiovascular events (ie, death and new cardiovascular disease combined) were more common in the untreated group than in the CPAP-treated group (31% vs 18%, respectively; p < 0.05). CONCLUSIONS: The data support a protective effect of CPAP therapy against death from cardiovascular disease in patients with OSAS.","2005","Chest",,"other",1,"stridorIahMortality","2023-11-13"
,"18671453"," Sudden death in a toddler with laryngotracheitis caused by human parainfluenza virus-1. ","Lucas J. et al.","Laryngotracheitis caused by human parainfluenza virus (HPIV) and not complicated by bacterial superinfection rarely causes sudden unexpected death in infants and toddlers, especially in the absence of stridor and a barking cough. We therefore describe a 15-month-old white male who died suddenly and unexpectedly with clinical and pathological features of laryngotracheitis caused by culture-proven HPIV-1 infection. Given the presence of mucosal inflammation extending into the vocalis muscle of the larynx without associated significant narrowing of the laryngotracheal airway lumen, we propose his death was a result of a laryngospasm, perhaps mediated by immune responses.","2009","Pediatric and developmental pathology : the official journal of the Society for Pediatric Pathology and the Paediatric Pathology Society",,"other",1,"stridorIahMortality","2023-11-13"
,"8945486"," Epiglottitis in adults and children in Olmsted County, Minnesota, 1976 through 1990. ","Kucera C. et al.","OBJECTIVE: To compare the initial clinical manifestations and sequelae of epiglottitis among children and adult residents of Olmsted County, Minnesota. MATERIAL AND METHODS: We conducted a population-based retrospective cohort study of all Olmsted County residents with the diagnosis of epiglottitis during the 15-year period from Jan. 1, 1976, through Dec. 31, 1990. RESULTS: From 1976 through 1990, 41 residents (20 children and 21 adults) of Olmsted County were diagnosed with epiglottitis. (One case in an adult was first diagnosed at autopsy and was included only in the incidence rates and analysis of seasonal and secular trends.) Children had a mean annual incidence rate of 4.25 per 100,000, whereas the rate in adults was 2.18 per 100,000. The age- and sex-adjusted incidence of epiglottitis decreased during the study period from 4.94 per 100,000 during 1976 through 1980 to 2.08 per 100,000 during 1986 through 1990. No seasonal effect was detected in adults or children. At initial assessment, adults tended to have pharyngeal symptoms (sore throat and odynophagia), cervical adenopathy, and ear pain, whereas children most often had respiratory (stridor, dyspnea, and retractions) and laryngeal symptoms. Proportionately, more children than adults received artificial airway support and had associated pneumonia. One death occurred in an adult, in whom the diagnosis was made at autopsy. CONCLUSION: The incidence of epiglottitis has decreased significantly in recent years. Children and adults have considerably different initial manifestations of epiglottitis.","1996","Mayo Clinic proceedings"," OBJECTIVE : To compare the initial clinical manifestations and sequelae of epiglottitis among children and adult residents of Olmsted County , Minnesota ","Cohort",1,"stridorIahMortality","2023-11-13"
,"15886619"," Adult acute epiglottitis: experiences in a Taiwanese setting. ","Chang Y. et al.","OBJECTIVE: Acute epiglottitis is a potentially disastrous disease seen occasionally in otolaryngology emergency service. This study reports our experiences in managing adult patients with acute epiglottitis in a Taiwanese setting. STUDY DESIGN: Admission medical records from 46 adult patients with acute epiglottitis over a period of 8 years in a tertiary referral otolaryngology service were retrospectively reviewed. RESULTS: No mortality was reported; 4 (8.7%) patients were supported by artificial airway. A total of 16 (34.8%) patients had comorbid conditions; hypertension and diabetes mellitus were the most common systemic diseases. Patients who needed artificial airway support tended to have more systemic comorbidities ( P = 0.001) and a higher level of hyperglycemia ( P = 0.004) than those who did not need airway support. The incidences of drooling, stridor/dyspnea, and muffled voice were significantly higher in the airway-supported group ( P < 0.05). Stridor/dyspnea is a reliable clinical predictor of airway compromise (odds ratio 2.94; P = 0.0277). CONCLUSION: Dyspnea is a warning sign of impending airway collapse during an episode of acute epiglottitis. Adult patients with more systemic comorbidities might bear higher risk of airway compromise; the role of diabetes mellitus can't be overlooked.","2005","Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery"," OBJECTIVE : Acute epiglottitis is a potentially disastrous disease seen occasionally in otolaryngology emergency service ","Review",1,"stridorIahMortality","2023-11-13"
,"15921787"," Impact of sleep-related breathing disorders on health-related quality of life in patients with chronic heart failure. ","Skobel E. et al.","BACKGROUND: Quality of life in patients with chronic heart failure (HF) is often severely compromised. Sleep-related breathing disorders (SRBD) like Cheyne-Stokes Respiration (CSR) or obstructive sleep apnea (OSAS) are often observed in patients with severe HF resulting in fragmentation of sleep, excessive daytime sleepiness and an increased mortality. While an apnea/hypopnea-index (AHI) >30/h represents an independent predictor of poor prognosis, clinical relevance of even minor SRBD with an AHI <30/h remains unclear with respect to quality of life, exercise capacity or depression rate. METHODS: Sixty-nine consecutive ambulatory patients with stable HF (NYHA II-III, EF 25%) underwent two night polygraphies with a six-channel ambulatory recording. Spiroergometry was performed, and patients were examined for sleep quality (PSQI), depressed mood (BDI) and health-related quality of life (SF-36). The data were compared to 10 age-matched healthy controls and 11 patients with OSAS (AHI 14-29/h) not suffering from HF. RESULTS: Fifty-one patients completed follow up. 52% were positively diagnosed for SRBD (AHI 16-30/h: 12 patients CSR, 5 patients OSAS, 9 patients mixed); 25 patients (48%) showed no relevant SRBD. Patients with HF and SRBD had lower quality of life than patients without SRBD and HF. The severity of SRBD as indicated by the AHI significantly correlated with quality of life measures: Bodily pain, physical functioning and social functioning showed largest impairment in patients with HF and SRBD. Furthermore, elevated depression rates in correlation to the AHI were only observed in patients with SRBD similar to patients with OSAS without HF. CONCLUSION: Even minor SRBD in patients with HF independently influence quality of life and correlate with estimation of depression and sleep disturbances.","2005","European journal of heart failure",,"other",1,"stridorIahMortality","2023-11-13"
,"10072233"," Prognostic significance of clinically silent coronary artery fistulas. ","Sherwood M. et al.","Symptomatic coronary artery fistulas (CAF) are associated with significant morbidity and mortality. With the advent of high-resolution 2-dimensional and color Doppler echocardiography, the detection rate of clinically silent CAF has increased, but their clinical significance and outcome have not been defined. The clinical, echocardiographic, electrocardiographic, and angiographic findings and documented follow-up of 31 patients with an echocardiographic finding of a clinically silent coronary artery fistula from 1986 to 1997 were analyzed. Mean age at diagnosis was 7.2+/-8.4 years. Indications for echocardiography were murmur (n = 23), congenital heart disease (n = 2), cardiomegaly (n = 2), chest pain (n = 1), stridor (n = 1), syncope (n = 1), and chest trauma (n = 1). CAF were detected with color Doppler flow mapping in all patients. The origin of the fistula was from the left coronary artery system (n = 27), right coronary artery system (n = 3), and bilateral (n = 1). The exit sites were the pulmonary artery (n = 18), right ventricle (n = 8), right atrium (n = 2), and left ventricle (n = 3). Global and regional left ventricular function were normal in all patients at presentation and follow-up. Spontaneous closure of the fistula was documented in 7 patients (23%) at mean follow-up of 2.6+/-2.0 years. In 23 patients the fistula persisted without intervention. All patients remained asymptomatic, without adverse clinical events or evidence of ischemia at a mean age at follow-up of 9.3+/-9.1 years (range 4 months to 42.0). Based on this experience, there is no evidence that clinically silent CAF diagnosed incidentally by color Doppler echocardiography are associated with adverse clinical outcome in childhood and adolescence. Conservative management with continued follow-up of these patients appears to be appropriate.","1999","The American journal of cardiology",,"other",1,"stridorIahMortality","2023-11-13"
,"10981861"," Primary pulmonary hypertension with central sleep apnea: sudden death after bilevel positive airway pressure therapy. ","Shiomi T. et al.","An obese 23-year-old man with sleep-disordered breathing and primary pulmonary hypertension (PPH) had been administered oral beraprost sodium, anticoagulant warfarin, and home oxygen therapy, at another hospital as treatment for the PPH, but he had not experienced any symptomatic improvement. The patient had a body mass index of 32.4kg/m2, and complained of fatigue, shortness of breath on exertion, excessive daytime sleepiness, and snoring. Arterial blood gas analysis showed a PaO2 and a PaCO2 of 70.9 and 31.2mmHg, respectively. A polysomnographic study revealed central sleep apnea with an apnea-hypopnea index (AHI) of 29.7episodes/h. The patient showed improvement of daytime sleepiness after starting nocturnal nasal bilevel positive airway pressure (BiPAP) therapy for the central sleep apnea, but his pulmonary hypertension, measured in the daytime, worsened. The patient died suddenly while walking to the bathroom in the morning 1 month after initiation of BiPAP therapy. It is necessary to consider the possibility of sudden death when nasal BiPAP therapy is given to a PPH patient with central sleep apnea.","2000","Japanese circulation journal",,"other",1,"stridorIahMortality","2023-11-13"
,"7533806"," Airway compromise and delayed death following attempted central vein injection of propylhexedrine. ","Perez J. et al.","Propylhexedrine is a potent alpha-adrenergic drug available as a nasal decongestant, which drug abusers sometimes extract and inject into a central vein. A 25-year-old white male presented to a local emergency department 32 h after attempting to inject his right internal jugular vein with ""home-made crank."" Following injection, he noted right neck pain, followed by fever and chills. On emergency department admission, he had inspiratory stridor and respiratory distress. Massive edema of his right neck extended from his anterior chest to the right parotid. Neck radiographs showed extensive paracervical swelling with displacement of the trachea. The patient was taken to surgery for nasotracheal intubation with fiberoptic guidance and surgical exploration. The neck contained extensive necrotic tissue that was surgically debrided. In spite of treatment with antibiotics, he developed progressive renal failure and hypotension unresponsive to fluid therapy, followed by cardiopulmonary arrest and death.","1994","The Journal of emergency medicine",,"other",1,"stridorIahMortality","2023-11-13"
,"9237581"," Surgical relief of tracheobronchial obstruction in infants and children. ","McCarthy J. et al.","OBJECTIVE: Congenital tracheobronchial obstruction (TBO) presents a complex problem both in terms of diverse aetiology, presence of associated anomalies and the operative strategy to be adopted. We report a single centre experience in managing this difficult problem. METHODS: Twenty-four infants and children with TBO referred to our unit over a 12-year period are reviewed. Aetiology of TBO included vascular rings (n = 9), anomalous innominate artery (n = 6), congenital tracheal stenosis (n = 5), segmental bronchial stenosis (n = 2) and pulmonary artery compression of the main bronchi (n = 2). Seven patients had concurrent cardiac anomalies. Stridor was the commonest presenting symptom (67%). Mean delay from onset of symptoms to referral was 19 months. One patient died preoperatively due to acute airway obstruction. Mean age at operation was 33.1 +/- 42 months (range 4 days-156 months) and 11 children were under 1 year at the time of surgery. In cases of TBO secondary to vascular rings, division of the ring resulted in relief of symptoms in seven cases, with two requiring further surgery for resultant tracheomalacia. Four of the five patients having tracheal resection were operated on with the use of cardiopulmonary bypass; three of these patients had concurrent correction of cardiac lesions, with two survivors. Tracheobronchial anastomoses were carried out using continuous polydioxanone (PDS). Patients with anomalous innominate arteries required aortopexy in five and innominate artery suspension in one, while those with pulmonary artery compression of the main bronchi had correction of their intracardiac defects (n = 2). RESULTS: Hospital mortality was 8.7% and there has been one late death due to Eisenmenger syndrome secondary to pulmonary regurgitation, atrial septal defect (ASD) and patent ductus arteriosus (PDA). On follow-up (mean 40 +/- 31 months), 19 patients are alive and symptom free. There have been no anastomotic strictures following tracheobronchial resection. The single most important predictor of mortality was the presence of associated cardiac anomalies. CONCLUSIONS: TBO can be managed effectively by a single operation in both infants and children without a detrimental effect on tracheal growth. We advocate consideration of concurrent repair of the tracheal and cardiac lesions. Cardiopulmonary bypass (CPB) allows this concurrent correction of cardiac lesions and also facilitates tracheal resection.","1997","European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery"," OBJECTIVE : Congenital tracheobronchial obstruction ( TBO ) presents a complex problem both in terms of diverse aetiology , presence of associated anomalies and the operative strategy to be adopted ","Clinical trial",1,"stridorIahMortality","2023-11-13"
,"15117618"," [Prevalence of sleep-disordered breathing in patients with acute ischemic stroke: influence of onset time of stroke]. ","Martínez G. et al.","OBJECTIVE: To analyze the prevalence of sleep-disordered breathing in patients with acute ischemic stroke and the influence of the characteristics of the stroke and time of onset. PATIENTS AND METHODS: Polysomnography was performed with an Autoset Portable Plus II in 139 patients within 72 hours of the onset of symptoms. Standard polysomnographic data, signs and symptoms related with sleep apnea-hypopnea syndrome (SAHS) prior to ischemic stroke, vascular risk factors, and characteristics and onset time (day/night) of ischemic stroke were recorded. The polysomnographic data were compared with results published for subjects of a similar age in the general population. RESULTS: The mean age was 73.6 (SD 11.1) years (59% of the patients were men). Prior to the stroke, 64.7% of the patients snored, 21.6% presented repetitive sleep apneas, and 35.6% had daytime sleepiness. The mean apnea-hypopnea index (AHI) was 29.1 (17.9) episodes/hour, the obstructive component of which was 20.1 (15.7) episodes/hour. Five patients presented Cheyne-Stokes breathing. The AHI (for all cut-points from 5 to 50), chronic snoring, and daytime sleepiness were significantly greater than those published for the general population. The stroke characteristics showed no significant differences between daytime and nighttime onset. Nighttime stroke (60.4%) was associated with a significantly higher AHI (33.3 compared to 24.7 episodes/ hour) mainly because of obstructive apneas. Nighttime stroke was also associated with a greater nighttime desaturation and a greater probability of SAHS symptoms prior to stroke (odds ratio, 2.62). In contrast, there were no differences in vascular risk factors between daytime and nighttime stroke onset. CONCLUSION: The prevalences of sleep-disordered breath- ing with clinical signs and symptoms of SAHS were high in this population of patients with acute ischemic stroke. Patients with nighttime stroke had more obstructive sleep-disordered breathing and a higher clinical probability of obstructive SAHS before stroke. These findings support the hypothesis that obstructive SAHS is a risk factor for ischemic stroke, particularly for strokes presenting at night.","2004","Archivos de bronconeumologia"," OBJECTIVE : To analyze the prevalence of sleep-disordered breathing in patients with acute ischemic stroke and the influence of the characteristics of the stroke and time of onset ","other",1,"stridorIahMortality","2023-11-13"
,"1714832"," Thyroid adenocarcinomas secondary to tissue-specific expression of simian virus-40 large T-antigen in transgenic mice. ","Ledent C. et al.","A hybrid gene comprising the bovine thyroglobulin gene promoter and the coding region for the simian virus-40 large T- and small t-antigens was used to generate 30 transgenic mice by microinjection into the pronuclei of single cell embryos. All animals except three developed, as single primitive pathology, a dramatic enlargement of the thyroid gland. Compression of trachea and esophagus, accompanied by dyspnea, inspiratory stridor, and dysphagia, led to a progressive cachexia and premature death attributed to respiratory failure. Despite the large thyroid volume, T4 levels were abnormally low, and the progression of the syndrome could be delayed by a substitutive treatment with thyroid hormones. The rapid evolution of the disease, leading to the death of most founder transgenic animals before the breeding age, prevented transmission of the transgene to their offspring. Only two transgenic lines are presently surviving. Immunohistochemical analysis of the tissues revealed a specific expression of the simian virus-40 antigens in the thyroid cells. Hyperplasia was already obvious at birth. Older animals displayed moderately to poorly differentiated thyroid adenocarcinomas. Electron microscopy revealed, however, the persistence of cell polarity and the presence of microfollicles between the densely packed cells. Cell lines derived from these large T-expressing thyroids were shown to have lost expression of both thyroglobulin and thyroperoxidase, while expressing low levels of TSH receptors. These transgenic mice could constitute an interesting model of aggressive adenocarcinoma, sharing phenotypical similarities with the anaplastic type of human thyroid tumors.","1991","Endocrinology",,"other",1,"stridorIahMortality","2023-11-13"
,"18929710"," Impact of sleep-disordered breathing on life-threatening ventricular arrhythmia in heart failure patients with implantable cardioverter-defibrillator. ","Serizawa N. et al.","It was recognized that sleep-disordered breathing (SDB) is associated with cardiac arrhythmia and sudden cardiac death. However, it was unclear whether the presence of SDB increased the risk of life-threatening ventricular arrhythmia in patients with heart failure (HF) with an implantable cardioverter-defibrillator (ICD). Seventy-one patients with HF and an ICD who were followed up for 180 days after a sleep study were prospectively studied. All patients had an ejection fraction <or=35%. SDB was defined as an apnea-hypopnea index >or=10 events/hour on the sleep study. The frequency of appropriate ICD therapy and the day-night pattern of ICD therapies were compared between patients with and without SDB. SDB was diagnosed in 47 of 71 patients (66%). There were no statistical differences between patients with and without SDB in baseline cardiac function. However, appropriate ICD therapies occurred more frequently in patients with (43%) than without SDB (17%; p = 0.029). On multivariate analysis, the presence of SDB was an independent predictor for appropriate ICD therapy (hazard ratio 4.05, 95% confidence interval 1.20 to 13.65, p = 0.015). Moreover, the rate of total ICD therapy from midnight to 6 A.M. was significantly higher in patients with (34%) than without SDB (13%; p = 0.046). In conclusion, in patients with HF with an ICD, the presence of SDB was common and an independent predictor of life-threatening ventricular arrhythmias that were more likely to occur during sleep.","2008","The American journal of cardiology",,"other",1,"stridorIahMortality","2023-11-13"
,"23074469"," Endovascular repair of descending thoracic aortic aneurysm: an evidence-based analysis. ","NA. et al.",,"2005","Ontario health technology assessment series",,"other",1,"stridorIahMortality","2023-11-13"
,"19660146"," The evolution of the pulmonary arterial sling syndrome, with particular reference to the need for reoperations because of untreated tracheal stenosis. ","Loukanov T. et al.","BACKGROUND: We present a group of infants and children with pulmonary arterial sling and tracheal stenosis. In some of the patients, the anomalously located pulmonary artery had previously been reimplanted, but without simultaneous repair of the trachea. METHODS: From 1992 to 2007, we reimplanted the left pulmonary artery in 13 children with a pulmonary arterial sling. Their median age was 8 months, with a range from 1 to 72 months. We also performed tracheal resection with end-to-end anastomosis, or complex tracheal reconstructions. In 5 patients, the reoperation was indicated because of persistent tracheal stenosis not treated initially at first correction of the arterial sling. All patients presented with stridor and respiratory distress. Cardiac catheterization, bronchoscopy and multidetecting computer tomography angiography were performed in all cases prior to the operation. All operations were performed under cardiopulmonary bypass. RESULTS: There was no operative or late mortality. The patients were extubated under bronchoscopic control. The mean period of intubation was 18 plus or minus 8 days, and the average follow-up was 8 plus or minus 4 years. The patients showed no signs of tracheal re-stenosis clinically or on bronchoscopy. The group of the patients under reoperations, however, required longer periods of intubation and hospitalization. CONCLUSION: Our experience demonstrates that, in patients with a pulmonary arterial sling, any associated tracheal stenosis should be explored at the initial operation, since decompression of the trachea by reimplanting the anomalously located pulmonary artery fails to provide relief. The funnel trachea, if present, undergoes progressive stenosis, and will require surgical repair. The use of cardiopulmonary bypass permitted extensive mobilization of the tracheobronchial tree, and allowed us to perform a tension-free anastomotic reconstruction of the trachea.","2009","Cardiology in the young",,"other",1,"stridorIahMortality","2023-11-13"
