"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"31585012_2","31585012",,,"NULL","NULL",,,,0.8,0.41,1.59,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31585012_3","31585012","arousal",,"NULL","NULL",,,"nonsustained ventricular tachycardia",2.5,1.11,5.65,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31585012_4","31585012",,,"NULL","NULL",,,,2.31,1.02,5.25,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31585012_5","31585012",,,"NULL","NULL",,,,2.84,1.23,6.56,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31585012_6","31585012",,,"NULL","NULL",,,,2.61,1.13,6.05,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31589842_1","31589842","severe allergic rhinitis",,"NULL","NULL",,,"severe allergic rhinitis",2,1.12,6.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31589842_2","31589842","apnea-hypopnea index",,"NULL","NULL",,,"severe osa",10.15,1.15,89,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31604670_1","31604670","obesity",,"NULL","NULL",,,"obesity",2.3,1.4,3.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31604670_2","31604670","obesity",,"NULL","NULL",,,"sleep disordered breathing",3.5,2.3,5.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31604670_3","31604670","diabetes",,"NULL","NULL",,,"sleep disordered breathing",2.3,1.2,4.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31604670_4","31604670","obesity",,"NULL","NULL",,,"obesity   increased odds  stroke",4.6,1.7,12.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31646422_1","31646422",,,"NULL","NULL",,,,1.161,1.02,1.325,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31646422_2","31646422",,,"NULL","NULL",,,,1.163,1.013,1.338,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_1","31805348","higher ahi (average hypopnea index",,"NULL","NULL",,,"moderate diabetic retinopathy",1.04,1,1.07,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_2","31805348",,,"NULL","NULL",,,,3.22,1.18,8.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_3","31805348",,,"NULL","NULL",,,,4.73,1.46,15.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_4","31805348","higher ahi",,"NULL","NULL",,,"diabetic macular edema",1.06,1.02,1.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_5","31805348","higher ahi",,"NULL","NULL",,,"dme",0.89,0.83,0.96,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31805348_6","31805348","high risk insomnia",,"NULL","NULL",,,"insomnia",4.01,1.09,14.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31809947_1","31809947",,,"NULL","NULL",,,,23.64,3.42,70.77,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31809947_2","31809947","nocturnal stridor additional neurogenic findings vocal cord muscles",,"NULL","NULL",,,"diurnal stridor",17.21,4.17,74.92,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31866199_1","31866199","ahi",,"NULL","NULL",,,"diabetes",2.76,1.1,6.05,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31897944_2","31897944","obstructive sleep apnea",,"NULL","NULL",,,"parkinson disease",1.59,1.36,1.85,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31897944_3","31897944",,,"NULL","NULL",,,,1.56,1.3,1.87,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31897944_4","31897944","parkinson disease",,"NULL","NULL",,,"parkinson disease",0.89,0.53,1.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31898193_1","31898193","moderate severe obstructive sleep apnea",,"NULL","NULL",,,"metabolic syndrome",7.08,1.6,31.41,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31908793_1","31908793",,,"NULL","NULL",,,,2.49,1.16,5.35,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31908793_2","31908793","obstructive sleep apnea",,"NULL","NULL",,,"adverse cardiovascular cerebrovascular events",2.49,1.16,5.35,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31908793_3","31908793","baseline glucose hemoglobin a1c levels",,"NULL","NULL",,,"myocardial infarction",0.94,0.51,1.75,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31927752_1","31927752","primary  education levels",,"NULL","NULL",,,"odds risk",3.596,1.453,8.899,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31927752_2","31927752","lower educational attainment",,"NULL","NULL",,,"lower educational attainment",3.201,1.244,8.242,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31963788_1","31963788","hypertension",,"NULL","NULL",,,"falling total sleep time",1.38,1.08,1.75,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31963788_2","31963788","hypertension",,"NULL","NULL",,,"morning headaches",1.25,1.06,1.46,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31963788_3","31963788","unrefreshing sleep",,"NULL","NULL",,,"morning headaches",1.42,1.19,1.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31963788_4","31963788","unrefreshing sleep",,"NULL","NULL",,,"morning headaches",1.25,1.05,1.49,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31963788_5","31963788","varying levels",,"NULL","NULL",,,"falling total sleep time",0.872,0.76,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"31967668_1","31967668",,,"NULL","NULL",,,,1.008,1.001,1.016,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31967668_2","31967668","sleep apnea",,"NULL","NULL",,,"disease",1.408,1.03,1.925,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31969341_1","31969341","ahi","greater than","30","NULL",,,"death",1.5,0.6,4,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31969341_2","31969341",,,"NULL","NULL",,,,2.3,0.9,5.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31969341_3","31969341","oxygen saturation","lower than","NULL","NULL","%",,"oxygen saturation < 90%.",2.1,0.8,5.4,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31969341_4","31969341","oxygen saturation","lower than","NULL","NULL","%",,"mortality",1.4,1.1,1.7,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31969341_5","31969341","oxygen saturation","lower than","NULL","NULL","%",,"mortality",1.6,1.2,2.1,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"31987654_1","31987654","asthma",,"NULL","NULL",,,"severe anaphylactic reactions",0.97,0.67,1.39,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32008889_1","32008889","sleep apnea syndrome",,"NULL","NULL",,,"wake  ischemic stroke",2.879,1.17,7.089,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32008889_2","32008889","high respiratory arth",,"NULL","NULL",,,"wake  ischemic stroke",5.556,1.959,15.761,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_1","32040334","obstructive sleep apnea",,"NULL","NULL",,,"gestational diabetes",4.71,1.05,21.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_2","32040334","obstructive sleep apnea",,"NULL","NULL",,,"gestational diabetes mellitus",1.81,1.01,3.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_3","32040334","diagnostic",,"NULL","NULL",,,"apnea hypopnea index (ahi) events per hour rem",2.09,1.02,4.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_4","32040334","oxygen desaturation index",,"NULL","NULL",,,"odds risk",2.21,1.03,4.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_5","32040334","oxygen desaturation index",,"NULL","NULL",,,"gestational diabetes mellitus",2.72,1.11,6.69,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32040334_6","32040334","non-rem sleep",,"NULL","NULL",,,"gestational diabetes mellitus",0.88,0.78,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32232636_1","32232636","systolic hypertension",,"NULL","NULL",,,"obstructive sleep apnea syndrome",1.87,1.1,3.17,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32232718_1","32232718","response",,"NULL","NULL",,,"cause mortality",1.67,1,2.64,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32232718_2","32232718","moderately hypoxemic cluster",,"NULL","NULL",,,"cause mortality",2.92,1,8.58,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32232718_3","32232718","severe hypoxemic",,"NULL","NULL",,,"cause mortality",2.55,1.08,6.02,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32232718_4","32232718","cardiovascular mortality",,"NULL","NULL",,,"cardiovascular mortality",2.03,0.5,8.136,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32232718_5","32232718","cancer mortality",,"NULL","NULL",,,"cancer mortality",5.75,1.03,32.17,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32256602_1","32256602","treatment compliance",,"NULL","NULL",,,"treatment compliance",0.85,0.59,1.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32256602_2","32256602","friedman score",,"NULL","NULL",,,"ahi improvement",1.05,0.62,1.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32450237_1","32450237","mortality",,"NULL","NULL",,,"cause mortality",1.1,0.4,2.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32450237_2","32450237","supplemental oxygen",,"NULL","NULL",,,"progression free survival",0.9,0.5,1.5,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32450237_3","32450237",,,"NULL","NULL",,,,0.3,0.1,0.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32458377_1","32458377",,,"NULL","NULL",,,,0.91,0.86,0.95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458377_2","32458377","bmi",,"NULL","NULL",,,"post traumatic stress disorder",0.82,0.73,0.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458377_3","32458377","insomnia",,"NULL","NULL",,,"insomnia",1.34,1.19,1.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458377_4","32458377","presence antidepressant usage",,"NULL","NULL",,,"post traumatic stress disorder",1.14,1.09,2.01,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458487_1","32458487","clinical comorbidities",,"NULL","NULL",,,"obstructive sleep apnea",1.024,1.005,1.044,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458487_2","32458487","oxygen desaturation index",,"NULL","NULL",,,"high risk hs crp",1.025,1.004,1.046,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32458487_3","32458487","severity obstructive sleep apnea",,"NULL","NULL",,,"lowest oxygen saturation",0.951,0.915,0.989,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32464488_1","32464488","central sleep apnea",,"NULL","NULL",,,"atrial fibrillation/flutter",5.15,2.21,12.52,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32464488_2","32464488","central sleep apnea",,"NULL","NULL",,,"atrial fibrillation/flutter",6.26,2.05,19.14,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32478693_1","32478693","age",,"NULL","NULL",,,"age",1.095,1.053,1.139,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32478693_2","32478693","hypertension",,"NULL","NULL",,,"higher epworth sleepiness scale",1.186,1.071,1.313,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32478693_3","32478693","mean apnea duration",,"NULL","NULL",,,"hypertension",1.072,1.032,1.113,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32478693_4","32478693","odi",,"NULL","NULL",,,"hypertension",1.062,1.025,1.101,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32478693_5","32478693","nod (apnea-hypopnea index",,"NULL","NULL",,,"hypertension",2.439,1.17,5.086,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32591438_1","32591438","severe obstructive sleep apnea",,"NULL","NULL",,,"chronic kidney disease",1.51,1.08,2.1,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32591438_2","32591438","body mass index",,"NULL","NULL",,,"chronic kidney disease",1.07,0.75,1.52,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32609758_1","32609758","chronic toxoplasmosis",,"NULL","NULL",,,"sleepiness",0.76,0.52,2.33,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32609758_2","32609758","osa severity",,"NULL","NULL",,,"obstructive sleep apnea severity",1.75,0.51,5.98,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32641922_1","32641922","smoking history",,"NULL","NULL",,,"hypertension",2.09,1.46,3.01,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32641922_2","32641922","chronic obstructive pulmonary disease",,"NULL","NULL",,,"chronic obstructive pulmonary disease",9.8,4.73,20.33,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32641922_3","32641922","gastroesophageal reflux disease",,"NULL","NULL",,,"gastroesophageal reflux disease",1.97,1.19,3.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32641922_4","32641922","chronic pharyngitis",,"NULL","NULL",,,"chronic pharyngitis",1.83,1.32,2.54,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32648186_1","32648186","vitamin d deficiency",,"NULL","NULL",,,"vitamin d deficiency",2.002,1.049,3.819,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32663043_1","32663043","women",,"NULL","NULL",,,"insurance approval upper airway stimulation treatment",0.4,0.22,0.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32663043_2","32663043",,,"NULL","NULL",,,,0.35,0.18,0.69,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32679238_1","32679238","increase snoring frequency",,"NULL","NULL",,,"stroke",1.1,1.02,1.2,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679238_2","32679238","response",,"NULL","NULL",,,"odds risk  cardiac event",1.16,1.06,1.27,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679238_3","32679238","breathing pauses",,"NULL","NULL",,,"stroke events",1.16,1.08,1.25,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679239_1","32679239","heart failure",,"NULL","NULL",,,"heart failure",0.81,0.69,0.95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679239_2","32679239",,,"NULL","NULL",,,,0.78,0.67,0.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679239_3","32679239",,,"NULL","NULL",,,,0.86,0.77,0.95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32679239_4","32679239","spo2 metric",,"NULL","NULL",,,"heart failure",0.81,0.73,0.9,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32689750_1","32689750","acute coronary syndrome",,"NULL","NULL",,,"acute coronary syndrome",2.579,1.521,4.373,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32689750_2","32689750",,,"NULL","NULL",,,,2.855,1.375,5.929,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32771021_1","32771021","triglyceride glucose index",,"NULL","NULL",,,"obstructive sleep apnea",3.348,1.081,10.372,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32771021_2","32771021","age","greater than","55","NULL","years",,"obstructive sleep apnea",5.426,1.642,17.935,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32771021_3","32771021","obesity",,"NULL","NULL",,,"obesity",3.801,1.468,9.842,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32780496_2","32780496","oximetric parameters",,"NULL","NULL",,,"cardiovascular mortality",2.44,1.21,4.94,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32780496_3","32780496","t90","greater than","90","NULL","%",,"odds risk cv mortality",1.59,0.75,3.39,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32801679_1","32801679","severe nocturnal intermittent hypoxia",,"NULL","NULL",,,"dementia",1.24,1.04,1.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32804376_1","32804376","diagnostic",,"NULL","NULL",,,"pulmonary hypertension",2.96,1.05,8.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32804376_2","32804376",,,"NULL","NULL",,,,5.4,2.01,15.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32804376_3","32804376","t90","greater than","90","NULL","%",,"pulmonary hypertension",7.21,2.54,23.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32828695_1","32828695","severe obstructive sleep apnea",,"NULL","NULL",,,"mild cognitive impairment",2.27,1.12,4.62,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32831639_1","32831639","male gender",,"NULL","NULL",,,"obstructive sleep apnea",3.099,1.029,9.33,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32831639_2","32831639","bmi",,"NULL","NULL",,,"odds risk obstructive sleep apnea",1.148,1.04,1.268,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32831639_3","32831639","plasma ctrp9 levels",,"NULL","NULL",,,"moderate / severe obstructive sleep apnea",0.726,0.592,0.89,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32853184_1","32853184","obstructive sleep apnea",,"NULL","NULL",,,"obstructive sleep apnea",2.355,1.529,3.626,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32853184_2","32853184","older patients",,"NULL","NULL",,,"obstructive sleep apnea",1.042,1.042,95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32853184_3","32853184","older patients, females, patients higher body mass index",,"NULL","NULL",,,"obstructive sleep apnea",2.36,1.371,4.063,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32853184_4","32853184","higher bmi",,"NULL","NULL",,,"higher bmi",1.113,1.037,1.195,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32860698_1","32860698","high crp levels",,"NULL","NULL",,,"cause dementia",2.89,1.31,6.34,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32860698_2","32860698","nighttime awakenings",,"NULL","NULL",,,"nighttime awakenings",4.55,1.19,17.38,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32860698_3","32860698","fewer nighttime awakenings",,"NULL","NULL",,,"fewer nighttime awakenings",0.07,0.01,0.68,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"32866850_1","32866850","house dust mite allergy",,"NULL","NULL",,,"house dust mite allergy",4.29,1.26,14.62,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32876313_1","32876313",,,"NULL","NULL",,,,2.6,1.49,4.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32921016_1","32921016",,,"NULL","NULL",,,,1.49,1.05,2.11,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_1","32939997",,,"NULL","NULL",,,,1.05,1.01,1.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_2","32939997",,,"NULL","NULL",,,,12.83,3.83,42.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_3","32939997","subjective satisfaction",,"NULL","NULL",,,"high apnea hypopnea index",3.33,1.05,10.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_4","32939997",,,"NULL","NULL",,,,9.4,2.85,31.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_5","32939997",":1.88 [1.28;3.04].",,"NULL","NULL",,,"average hours cpap use per day",1.88,1.28,3.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32939997_6","32939997","global problems",,"NULL","NULL",,,"poor six month adherence continuous positive airway pressure",0.82,0.73,0.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_1","32968796","poor sleep chronic insomnia",,"NULL","NULL",,,"cognitive impairment (ci) possible vascular cognitive impairment",2.06,1.15,3.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_2","32968796","insomnia objective short sleep duration  cognitive impairment",,"NULL","NULL",,,"cognitive impairment",2.18,1.07,4.47,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_3","32968796","smoking",,"NULL","NULL",,,"cognitive impairment",1.94,1.01,3.75,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_4","32968796","slept objectively less 6 hours",,"NULL","NULL",,,"cognitive impairment",2.33,1.07,5.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_5","32968796","short sleep duration",,"NULL","NULL",,,"cognitive impairment",0.72,0.3,1.76,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_6","32968796",,,"NULL","NULL",,,,0.75,0.21,2.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_7","32968796","07587575.07",,"NULL","NULL",,,"cognitive impairment",1.08,0.42,2.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"32968796_8","32968796","chronic insomnia",,"NULL","NULL",,,"vascular cognitive impairment",0.76,0.16,3.57,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33017401_1","33017401","higher body weight diabetes mellitus",,"NULL","NULL",,,"higher body weight diabetes mellitus",1.11,1.04,1.19,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33017401_2","33017401","older age higher body weight",,"NULL","NULL",,,"obstructive sleep apnea",1.05,1.01,1.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33017401_3","33017401","diabetes mellitus",,"NULL","NULL",,,"diabetes mellitus",4.03,1.26,12.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33017401_4","33017401","ipf",,"NULL","NULL",,,"mortality",7.92,1.01,61.83,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33031843_1","33031843","nocturnal hypoxemia",,"NULL","NULL",,,"nocturnal hypoxemia",1.19,1.05,1.36,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33031843_2","33031843","severe obstructive sleep apnea",,"NULL","NULL",,,"severe obstructive sleep apnea",2.36,1.31,4.25,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33031843_3","33031843",,,"NULL","NULL",,,,1.21,1.06,1.38,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33064338_1","33064338","tp-te",,"NULL","NULL",,,"obstructive sleep apnea",1.629,1.393,1.906,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33064338_3","33064338","smoking status",,"NULL","NULL",,,"obstructive sleep apnea",5.771,1.025,32.479,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33069723_1","33069723","prolonged circulation time",,"NULL","NULL",,,"death",1.36,1.02,1.81,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33076780_1","33076780","female gender",,"NULL","NULL",,,"female gender",23,1.3,410,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33076780_2","33076780","airway hemangiomas",,"NULL","NULL",,,"odds risk  female",5.3,1.3,21,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33076780_3","33076780","bilateral s3 involvement",,"NULL","NULL",,,"airway hemangiomas",15,2.9,77,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33090879_1","33090879","sodium excretion",,"NULL","NULL",,,"obstructive sleep apnea",1.09,0.97,1.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33090879_2","33090879","sodium",,"NULL","NULL",,,"obstructive sleep apnea",1.326,1.067,1.648,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33109925_1","33109925","1.59",,"NULL","NULL",,,"respiratory complications",1.59,1.15,2.2,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33109925_2","33109925","emergence agitation",,"NULL","NULL",,,"emergence agitation",1.05,0.84,1.3,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33109925_3","33109925","ponv",,"NULL","NULL",,,"postoperative nausea vomiting",0.95,0.71,1.26,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33153936_1","33153936","severe osa",,"NULL","NULL",,,"positive test",2.31,0.87,5.55,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33153936_2","33153936","severe obstructive sleep apnea",,"NULL","NULL",,,"severe obstructive sleep apnea",2.43,1.26,4.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33169592_1","33169592","heart failure preserved ejection fraction",,"NULL","NULL",,,"heart failure",12.2,2.83,52.74,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33206245_1","33206245","corticosteroids",,"NULL","NULL",,,"extubation failure",0.37,0.22,0.61,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33298050_1","33298050","tg levels blood",,"NULL","NULL",,,"obstructive sleep apnea",1.639,1.032,2.604,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33333899_1","33333899","cardiovascular",,"NULL","NULL",,,"cardiovascular mortality",0.17,0.03,0.81,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33333899_2","33333899",,,"NULL","NULL",,,,1.97,1.03,3.77,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33382033_1","33382033",,,"NULL","NULL",,,,1.15,1.01,1.3,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33382033_2","33382033","sleep time 1 hour per hour",,"NULL","NULL",,,"wound healing",1.2,1.04,1.37,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33382033_3","33382033","total sleep time per hour",,"NULL","NULL",,,"disease medical condition",0.89,0.82,0.97,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33382033_4","33382033","oxygen saturation",,"NULL","NULL",,,"mortality",0.68,0.49,0.94,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33382033_5","33382033","sleep-disordered breathing",,"NULL","NULL",,,"mortality",1.25,1.03,1.53,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_1","33420791","moderate severe osa",,"NULL","NULL",,,"elevated blood pressure",2.42,1.48,3.95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_2","33420791","obstructive sleep apnea",,"NULL","NULL",,,"elevated blood pressure",1.6,1.31,1.95,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
