"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"36749544_2","36749544",,,"NULL","NULL",,,,0.78,0.62,0.98,"hazard ratio (HR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36749544_3","36749544","roxadustat",,"NULL","NULL",,,"cause mortality",0.78,0.57,1.05,"hazard ratio (HR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36894956_1","36894956","obesity",,"NULL","NULL",,,"odds developing type 2 diabetes mellitus",1.94,1.17,3.23,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36983703_1","36983703","iron deficiency",,"NULL","NULL",,,"iron deficiency",0.718,0.579,0.889,"hazard ratio (HR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"36983703_2","36983703","hb","greater than","11","NULL","g/dl",,"renal",0.715,0.568,0.898,"hazard ratio (HR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37182597_1","37182597","diabetes",,"NULL","NULL",,,"diabetes",1.6,1.47,1.74,"hazard ratio (HR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37521459_1","37521459","rbc transfusion",,"NULL","NULL",,,"treatment patients anemia",0.76,0.56,0.93,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37521459_2","37521459","gastrointestinal disorders",,"NULL","NULL",,,"diarrhea",0.97,0.9,795,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37521459_4","37521459","hif prolyl-hydroxylase inhibitors",,"NULL","NULL",,,"hepcidin levels decreasing iron deficiency  reversed",0.79,0.63,0.95,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37521459_5","37521459","esas",,"NULL","NULL",,,"disease medical condition",0.39,0.33,0.45,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
,"37576337_1","37576337",,,"NULL","NULL",,,,0.81,0.7,0.95,"odd ratio (OR)",,,1,"anemiaHbIronCkdLisa","2023-11-08"
